defName,mod,package_id,bodySize,mass,drawSize,meleeDPS_best,tools,wildness,moveSpeed,mass_per_body,dps_per_body
JRWDinilysia,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,fangs:10/2|head:5/2,1,3.5,40.0,3.33
JRWDiplocaulus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.5,left foot:3/2|right foot:3/2|jaw:3/2|head:3/2,0.5,4.5,40.0,1.0
JRWDracorex,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,teeth:4.800000190734863/2|head:5/2,1,4,15.0,0.62
JRWDrinker,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4.5,24.0,0.96
JRWDromaeosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,left claw:8/2|right claw:8/2|teeth:10/2,1,7.5,15.0,1.25
JRWDryosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4.5,24.0,0.96
JRWEdaphosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,teeth:4.800000190734863/2|head:2/2,1,4,17.1,0.69
JRWEdmontosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,?:15/2|head:15/2,1,5,12.0,1.5
JRWEnigmosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,4.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),15.0,left claw:30/2|right claw:30/2|?:10/2.5999999046325684|head:10/2,1,6,13.3,3.33
JRWEstemmenosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,?:15/2|antlers:15/2,1,4,12.0,1.5
JRWEuoplocephalus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,?:10/2|tail:15/2,0.6499999761581421,4,12.0,1.5
JRWEuphoberia,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,mandibles:5/2|head:4/2,0.5,2.5,40.0,1.67
JRWGallimimus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,6,15.0,0.6
JRWGasosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,1,6,17.1,2.2
JRWGeosternbergia,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,0.25,6,24.0,3.08
JRWGeralinura,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.85,flagellum:10/2.5999999046325684|pincers:5/5,0.5,6,40.0,2.56
JRWGiganotosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5.75,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),15.38,?:40/2.5999999046325684,1,6,10.4,2.68
JRWGigantophis,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,fangs:20/2|head:10/2,1,3.5,17.1,2.86
JRWGorgonops,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,?:13/2.5999999046325684,0.6499999761581421,6,30.0,2.5
JRWHalszkaraptor,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4.5,40.0,1.6
JRWHolcorobeus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.62,head claw:12/2.5999999046325684|head:7/2,1,2.5,40.0,3.08
JRWHomalocephale,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4,15.0,0.6
JRWHylonomus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4.5,40.0,1.6
JRWHynerpeton,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.5,left foot:3/2|right foot:3/2|jaw:3/2|head:3/2,0.5,3,40.0,1.0
JRWHypsilophodon,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4.5,40.0,1.6
JRWIndominus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),22.5,left claw:45/2|right claw:45/2|?:45/2.5999999046325684|head:20/2,1,4.5,12.0,4.5
JRWIndoraptor,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),22.5,left claw:45/2|right claw:45/2|?:45/2.5999999046325684|head:20/2,1,9,12.0,4.5
JRWIschigualastia,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,?:15/2|head:15/2,0.6499999761581421,4,12.0,1.5
JRWKaprosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,1,6,17.1,2.2
JRWKentrosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,?:10/2|tail:15/2,1,4,12.0,1.5
JRWKileskus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,left claw:5/2|right claw:5/2|teeth:5/2|head:2/2,1,5,30.0,1.25
JRWKosmoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.5,horn:19/2|horn:19/2|?:19/2.5999999046325684|head:15/2,1,4,12.0,1.9
JRWLycaenops,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.85,?:10/2.5999999046325684,1,6,30.0,1.92
JRWMacrelcana,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.62,jaws:12/2.5999999046325684|head:7/2,0.5,2.5,40.0,3.08
JRWManipulator,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.62,scythes:12/2.5999999046325684|head:7/2,0.5,6,40.0,3.08
JRWMeganeura,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,mandibles:5/2|head:4/2,0.5,2.5,40.0,1.67
JRWMetriacanthosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,1,6,17.1,2.2
JRWMicroceratus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4.5,40.0,1.6
JRWMochlodon,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,?:15/2|head:15/2,1,5,12.0,1.5
JRWNanuqsaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,1,3,17.1,2.2
JRWNasutoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.5,horn:19/2|horn:19/2|?:19/2.5999999046325684|head:15/2,1,4,12.0,1.9
JRWNyctosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,0.25,4,15.0,1.92
JRWOphiacodon,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4,17.1,0.69
JRWOrnithosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,1,6,17.1,2.2
JRWOuranosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,?:15/2|head:15/2,1,5,12.0,1.5
JRWOviraptor,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,6,15.0,0.6
JRWPachycephalosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,teeth:4.800000190734863/2|head:5/2,1,4,15.0,0.62
JRWPachyrhinosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.5,horn:19/2|horn:19/2|?:19/2.5999999046325684|head:15/2,1,4,12.0,1.9
JRWParasaurolophus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,?:15/2|head:15/2,1,5,12.0,1.5
JRWParksosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4.5,40.0,1.6
JRWPlatyhystrix,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.5,left foot:3/2|right foot:3/2|jaw:3/2|head:3/2,0.5,3,40.0,1.0
JRWPrestosuchus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,1,6,17.1,2.2
JRWProtoceratops,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.85,nose:5/2|?:10/2.5999999046325684|head:5/2,1,4,30.0,1.92
JRWProtosolpuga,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.62,setae:12/2.5999999046325684|head:7/2,0.5,6,40.0,3.08
JRWProtovermes,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.64,left claw:6/1.649999976158142|right claw:6/1.649999976158142|?:4/1.649999976158142|head:1/1.649999976158142,0.75,5.5,300.0,18.18
JRWPsittacosaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,4.5,40.0,1.6
JRWPteranodon,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,0.25,6,24.0,3.08
JRWPulmonoscorpius,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.85,sting:10/2.5999999046325684|pincers:5/5,0.5,6,40.0,2.56
JRWQantassaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,0.5,4.5,40.0,1.6
JRWQuetzalcoatlus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.46,?:35/2.5999999046325684,0.25,6,12.0,2.69
JRWRajasaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,?:20/2.5999999046325684,1,6,17.1,2.2
JRWRhabdodon,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,?:15/2|head:15/2,1,5,12.0,1.5
JRWRhamphorhynchus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left claw:3.5999999046325684/2|right claw:3.5999999046325684/2|teeth:4.800000190734863/2|head:2/2,1,6,24.0,0.96
JRWSaltasaurus,Jurassic Rimworld - Dinosaurs Only (Continued),mlie.jurassicrimworlddinosaursonly,4.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),15.0,left foot:30/2|right foot:30/2|head:17/2,1,1.5,13.3,3.33
