tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution
77706,30.5221,10.1347,Wasteland,1355,9.3,1602,Mountainous,0,0.05
77707,30.4268,10.4181,BiomeMist,1345,9.4,1596,Mountainous,0,0
77708,29.8556,11.2952,BiomeGrindland,1059,12.3,1729,SmallHills,0,0
77709,29.6788,11.0493,BiomeGrindland,1008,13,1841,Flat,0,0
77710,29.4015,11.0793,BiomeGrindland,901,14.1,1974,Flat,0,0
77711,29.2995,11.3535,BiomeGrindland,872,14.5,1965,Flat,0,0
77712,29.4751,11.5995,BiomeMist,865,14.4,1882,LargeHills,0,0
77713,29.7537,11.5707,BiomeGrindland,920,13.6,1796,SmallHills,0,0
77714,30.1522,10.4575,ZBiome_Grasslands,1138,11.4,1757,Impassable,0,0
77715,30.0548,10.7386,ZBiome_Grasslands,1162,11.2,1724,Impassable,0,0
77716,29.7787,10.7723,BiomeGrindland,1038,12.6,1846,Impassable,0,0
77717,29.6016,10.5281,BiomeGrindland,971,13.4,1958,Mountainous,0,0
77718,29.9743,10.2148,ZBiome_Grasslands,1140,11.6,1795,Impassable,0,0
77719,29.6997,10.2512,BiomeGrindland,1085,12.4,1872,Mountainous,0,0
77720,29.9298,11.8164,BiomeGrindland,869,13.9,1790,LargeHills,0,0
77721,30.2087,11.7851,BiomeGrindland,969,12.7,1693,Flat,0,0
77722,29.8263,12.0924,BiomeMist,686,15.5,1931,LargeHills,0,0
77723,30.002,12.3393,BiomeMist,764,14.6,1864,Flat,0,0
77724,30.2819,12.3079,BiomeGrindland,871,13.5,1751,Flat,0,0
77725,30.385,12.0292,BiomeGrindland,874,13.3,1733,Mountainous,0,0
77726,30.6637,11.9935,BiomeCypreJungle,1067,11.5,1604,Mountainous,0,0
77727,30.7646,11.7125,BiomeCypreJungle,1290,9.5,1498,Mountainous,0,0
77728,31.0418,11.671,BiomeCypreJungle,1357,8.8,1481,Mountainous,0,0
77729,31.2197,11.9138,BiomeCypreJungle,1365,8.6,1461,Impassable,0,0
77730,30.8406,12.2378,BiomeCypreJungle,1100,11.1,1564,Mountainous,0,0
77731,31.1194,12.1991,BiomeMist,1307,9.2,1456,Impassable,0,0
77732,34.0186,8.5344,BiomeGrindland,1029,10.7,1535,Impassable,0,0
77733,33.9382,8.8383,BiomeGrindland,1027,10.7,1541,Impassable,0,0
77734,34.1237,9.0671,BiomeGrindland,873,11.8,1606,Impassable,0,0
77735,34.3903,8.9884,BiomeGrindland,745,12.7,1647,Impassable,0,0
77736,34.4699,8.6798,BiomeGrindland,745,12.8,1633,Impassable,0,0
77737,34.2837,8.4545,BMT_FungalForest,900,20.6,1568,Impassable,0,0
77738,34.3619,8.1494,BiomeGrindland,861,11.9,1571,Impassable,0,0
77739,34.1761,7.9287,BiomeGrindland,928,11.5,1571,Impassable,0,0
77740,34.6254,8.0648,BMT_FungalForest,740,25.3,1590,Impassable,0,0
77741,34.7015,7.7584,BMT_FungalForest,771,24.9,1544,Impassable,0,0
77742,34.515,7.5413,BiomeGrindland,900,11.5,1504,Impassable,0,0
77743,34.2531,7.627,BiomeGrindland,968,11.1,1529,Impassable,0,0
77744,33.4871,8.686,ZBiome_Grasslands,1115,10.4,1583,Impassable,0,0
77745,33.2205,8.7577,Wasteland,1190,9.9,1569,Mountainous,0,0.05
77746,33.6716,8.9135,BiomeGrindland,1074,10.5,1552,Mountainous,0,0
77747,33.589,9.2162,BiomeGrindland,1049,10.6,1557,Mountainous,0,0
77748,33.137,9.0559,BiomeMist,1163,10.1,1559,Mountainous,0,0
77749,33.3209,9.2868,BiomeGrindland,1068,10.7,1574,Mountainous,0,0
77750,33.1193,8.2365,Wasteland,1409,8.3,1461,Mountainous,0,0.05
77751,32.936,8.0146,Wasteland,1576,7.1,1357,Mountainous,0,0.05
77752,33.037,8.5314,Wasteland,1315,9.1,1510,Impassable,0,0.05
77753,32.7705,8.5998,Wasteland,1396,8.5,1445,Impassable,0,0.05
77754,32.6711,8.0842,Wasteland,1621,6.8,1327,Mountainous,0,0.05
77755,32.5879,8.3745,Wasteland,1482,8,1394,Impassable,0,0.05
77756,33.2805,7.6491,Wasteland,1389,8.4,1445,Mountainous,0,0.05
77757,33.3595,7.3565,BiomeMist,1331,8.9,1458,Mountainous,0,0
77758,33.0171,7.7232,Wasteland,1605,6.8,1339,Mountainous,0,0.05
77759,32.8343,7.5057,Wasteland,1562,7.3,1390,Impassable,0,0.05
77760,33.1761,7.1425,BiomeMist,1378,8.7,1459,Impassable,0,0
77761,32.9143,7.2176,Wasteland,1486,8,1442,Impassable,0,0.05
77762,34.0677,7.4109,BiomeGrindland,1040,10.6,1518,Impassable,0,0
77763,33.8058,7.493,BiomeGrindland,1079,10.5,1551,Mountainous,0,0
77764,33.6214,7.2779,BiomeMist,1172,10,1507,Mountainous,0,0
77765,33.6983,6.9843,BiomeMist,1136,10.2,1487,Mountainous,0,0
77766,34.1435,7.1126,BiomeGrindland,1046,10.6,1471,Impassable,0,0
77767,33.9585,6.9011,BiomeGrindland,1063,10.6,1473,Impassable,0,0
77768,37.578,9.9453,ZBiome_Grasslands,482,12,1094,Flat,0.4392,0
77769,37.3107,10.0477,ZBiome_Grasslands,509,11.9,1136,Flat,0.451,0
77770,37.2329,10.3772,ZBiome_Grasslands,503,11.9,1159,Flat,0.4549,0
77771,37.4229,10.6074,ZBiome_Grasslands,500,11.7,1150,Flat,0.4353,0
77772,37.6916,10.505,ZBiome_Grasslands,488,11.6,1130,Flat,0.4353,0
77773,37.7688,10.1719,ZBiome_Grasslands,473,11.8,1092,Flat,0.4471,0
77774,38.036,10.0639,ZBiome_Grasslands,444,11.9,1030,Flat,0.4588,0
77775,38.1105,9.728,ZBiome_Grasslands,424,12.1,986,Flat,0.451,0
77776,38.2275,10.2906,BiomeMist,438,11.8,1016,Flat,0.4706,0
77777,38.4947,10.1785,BiomeMist,409,11.9,968,Flat,0.4941,0
77778,38.5684,9.8373,BiomeMist,394,12.1,945,Flat,0.4745,0
77779,38.3757,9.613,BiomeMist,399,12.2,947,Flat,0.4471,0
77780,37.1961,9.4905,ZBiome_Grasslands,511,12.2,1117,Flat,0.4314,0
77781,37.005,9.2622,BiomeGRuquoise,518,12.4,1140,Flat,0.3922,0
77782,37.1202,9.8192,ZBiome_Grasslands,524,12.1,1144,Flat,0.4588,0
77783,36.853,9.9181,ZBiome_Grasslands,545,12.1,1183,Flat,0.4745,0
77784,36.7394,9.3625,BiomeMist,540,12.5,1180,Flat,0.3843,0
77785,36.6632,9.6892,ZBiome_Grasslands,561,12.3,1199,Flat,0.4118,0
77786,37.3425,8.8272,BiomeGRuquoise,494,12.4,1078,Flat,0.3529,0
77787,37.4131,8.4926,BiomeGRuquoise,484,12.5,1049,SmallHills,0.3373,0
77788,37.0785,8.9323,BiomeGRuquoise,504,12.6,1128,Flat,0.3608,0
77789,36.8871,8.7063,BiomeGRuquoise,507,12.8,1158,Mountainous,0,0
77790,37.2207,8.2688,BiomeGRuquoise,497,12.6,1075,SmallHills,0.3451,0
77791,36.9586,8.3768,BiomeGRuquoise,522,12.7,1130,Flat,0.3412,0
77792,37.8683,8.6043,BiomeGRuquoise,437,12.4,942,Flat,0.3725,0
77793,38.13,8.4865,BiomeGRuquoise,406,12.4,874,Flat,0.3333,0
77794,37.6751,8.3805,BiomeGRuquoise,457,12.5,973,Flat,0.3647,0
77795,37.743,8.0433,BiomeGRuquoise,437,12.6,919,LargeHills,0,0
77796,38.1972,8.1456,BiomeGRuquoise,389,12.5,833,SmallHills,0.251,0
77797,38.0033,7.9257,BiomeGRuquoise,404,12.6,852,LargeHills,0,0
77798,38.4473,9.2721,ZBiome_Grasslands,389,12.2,914,Flat,0.4392,0
77799,38.2544,9.0501,BiomeGRuquoise,399,12.3,910,Flat,0.4196,0
77800,38.3236,8.7082,BiomeGRuquoise,388,12.4,864,Flat,0.3294,0
77801,38.5854,8.5866,BiomeGRuquoise,367,12.4,825,Flat,0.2588,0
77802,38.7109,9.152,ZBiome_Grasslands,368,12.3,889,Flat,0.4353,0
77803,38.7796,8.8079,ZBiome_Grasslands,358,12.4,847,Flat,0.3373,0
77804,38.1402,14.6053,Wasteland,605,9.4,1191,Flat,0.3255,0.05
77805,37.9531,14.3583,Wasteland,593,9.6,1227,Flat,0.302,0.05
77806,37.6732,14.4444,BiomeMist,620,9.6,1279,Flat,0.2902,0
77807,37.5786,14.7741,BiomeMist,654,9.5,1303,Flat,0.2706,0
77808,37.7643,15.0213,BiomeMist,662,9.3,1271,Flat,0.2706,0
77809,38.046,14.9386,Wasteland,636,9.2,1221,Flat,0.3294,0.05
77810,38.2327,15.1891,Wasteland,646,9,1210,Flat,0.3412,0.05
77811,38.515,15.1061,Wasteland,624,8.9,1159,Flat,0.3255,0.05
77812,38.1363,15.5225,BiomeMist,679,8.7,1245,Flat,0.251,0
77813,38.3226,15.7765,Wasteland,688,8.4,1229,Flat,0.2078,0.05
77814,38.6065,15.6969,Wasteland,659,8.3,1171,Flat,0.3059,0.05
77815,38.7026,15.3599,Wasteland,627,8.6,1137,Flat,0.3373,0.05
77816,38.3241,13.9354,Wasteland,543,9.8,1205,Flat,0.3137,0.05
77817,38.4136,13.5988,Wasteland,516,9.9,1217,Flat,0.3216,0.05
77818,38.0453,14.0252,Wasteland,566,9.7,1231,Flat,0.3137,0.05
77819,37.8578,13.7817,BiomeMist,563,9.9,1270,Flat,0.3176,0
77820,38.2248,13.3557,Scarlands,517,10.1,1244,Flat,0.3294,0.05
77821,37.9478,13.4488,Scarlands,542,10.1,1272,Flat,0.3294,0.05
77822,38.881,13.7516,Wasteland,485,9.9,1154,Flat,0.3255,0.05
77823,39.1592,13.6576,Wasteland,461,9.9,1119,Flat,0.3608,0.05
77824,38.6912,13.5052,Wasteland,488,10,1186,Flat,0.3255,0.05
77825,38.7782,13.1652,Scarlands,465,10.1,1172,Flat,0.3451,0.05
77826,39.2457,13.3138,Wasteland,436,10,1104,Flat,0.3804,0.05
77827,39.0546,13.0678,ZBiome_Grasslands,437,10.1,1129,Flat,0.3608,0
77828,39.2613,14.2513,Wasteland,481,9.6,1101,Flat,0.349,0.05
77829,39.4516,14.5048,Wasteland,480,9.5,1066,Flat,0.3569,0.05
77830,39.35,13.9073,Wasteland,460,9.7,1092,Flat,0.3804,0.05
77831,39.6287,13.8129,Wasteland,436,9.6,1050,Flat,0.4078,0.05
77832,39.7321,14.4139,Wasteland,465,9.3,1033,Flat,0.3765,0.05
77833,39.8205,14.066,Wasteland,435,9.5,1020,Flat,0.4196,0.05
77834,38.9854,15.2767,BiomeMist,594,8.7,1085,Flat,0.3294,0
77835,39.079,14.936,BiomeMist,555,9.1,1077,Flat,0.3294,0
77836,39.3606,14.849,BiomeMist,516,9.2,1057,Flat,0.3412,0
77837,39.5505,15.1061,BiomeMist,530,9,1034,Flat,0.3373,0
77838,39.1739,15.534,BiomeMist,598,8.5,1067,Flat,0.3255,0
77839,39.4573,15.4505,BiomeMist,568,8.6,1042,Flat,0.3255,0
77840,30.6822,15.5051,ZBiome_Grasslands,1126,11.4,1376,SmallHills,0,0
77841,30.7945,15.2194,ZBiome_Grasslands,1278,10.1,1286,LargeHills,0,0
77842,30.6204,14.9656,Wasteland,1314,9.9,1285,LargeHills,0,0.05
77843,30.3351,14.9962,ZBiome_Grasslands,1266,10.5,1351,LargeHills,0,0
77844,30.2227,15.2806,ZBiome_Grasslands,1119,11.7,1456,Flat,0,0
77845,30.3958,15.5357,BiomeGrindland,1070,12,1450,Flat,0,0
77846,31.2548,15.4415,Wasteland,1420,8.4,1211,SmallHills,0,0.05
77847,31.541,15.4084,Wasteland,1309,9.2,1271,LargeHills,0,0.05
77848,31.0802,15.1876,Wasteland,1462,8.3,1193,LargeHills,0,0.05
77849,31.1909,14.902,Wasteland,1422,8.6,1229,LargeHills,0,0.05
77850,31.6516,15.1214,Wasteland,1346,8.9,1269,LargeHills,0,0.05
77851,31.4761,14.8688,Wasteland,1438,8.3,1229,SmallHills,0,0.05
77852,30.7996,16.5923,Scarlands,873,13.1,1541,Flat,0,0.05
77853,30.5112,16.6229,Scarlands,826,13.7,1625,Flat,0,0.05
77854,30.3942,16.9112,BiomeGrindland,808,13.8,1680,Flat,0,0
77855,30.5657,17.1703,BiomeGrindland,773,13.8,1671,Flat,0,0
77856,30.8552,17.1399,BiomeGrindland,819,13.2,1569,Flat,0,0
77857,30.9722,16.8502,BiomeGrindland,840,13.1,1533,Flat,0,0
77858,30.2819,15.8215,BiomeGrindland,903,13.4,1575,Flat,0,0
77859,30.4545,16.078,BiomeGrindland,840,13.8,1588,Flat,0,0
77860,30.3391,16.3651,Scarlands,783,14.3,1659,Flat,0,0.05
77861,30.0511,16.3944,ZBiome_Grasslands,700,15.2,1749,Flat,0.2235,0
77862,29.995,15.8509,BiomeGrindland,800,14.4,1695,Flat,0,0
77863,29.8795,16.1367,ZBiome_Grasslands,699,15.3,1768,Flat,0.2353,0
77864,31.2611,16.8185,BiomeGrindland,958,11.8,1451,Flat,0,0
77865,31.3764,16.5288,ZBiome_Grasslands,1111,10.6,1377,Flat,0,0
77866,31.4341,17.0766,BiomeGrindland,965,11.5,1450,Flat,0,0
77867,31.7234,17.0436,BiomeGrindland,977,11.3,1454,Flat,0,0
77868,31.8387,16.7526,BiomeMist,1107,10.3,1389,Flat,0,0
77869,31.6647,16.4958,BiomeMist,1195,9.8,1339,Flat,0,0
77870,31.7784,16.2061,BiomeMist,1146,10.2,1363,Flat,0,0
77871,31.6039,15.9507,Wasteland,1193,10,1330,Flat,0,0.05
77872,31.716,15.6624,Wasteland,1208,9.8,1322,LargeHills,0,0.05
77873,32.0027,15.628,BiomeGrindland,1052,11,1422,LargeHills,0,0
77874,32.0661,16.1718,BiomeMist,1010,11.2,1454,Flat,0,0
77875,32.1782,15.8821,BiomeGrindland,904,12,1526,Flat,0,0
77876,34.631,18.0708,ZBiome_Grasslands,696,11.5,1799,Flat,0.0824,0
77877,34.4541,17.8113,AB_GallatrossGraveyard,684,11.8,1822,Flat,0.1137,0
77878,34.1634,17.8535,BiomeToxlands,651,12.3,1868,Flat,0.1765,1
77879,34.0484,18.1529,BiomeToxlands,649,12.3,1881,Flat,0.149,1
77880,34.224,18.412,BiomeToxlands,644,12.1,1866,Flat,0.1216,1
77881,34.516,18.3716,BiomeToxlands,693,11.6,1817,Flat,0.0706,1
77882,34.8567,17.4621,ZBiome_Grasslands,694,11.7,1779,Flat,0.1255,0
77883,34.9673,17.1543,ZBiome_Grasslands,688,11.7,1778,Flat,0.1529,0
77884,34.567,17.5085,AB_GallatrossGraveyard,639,12.3,1838,Flat,0.2157,0
77885,34.3895,17.2509,AB_GallatrossGraveyard,681,12.1,1828,Flat,0.1569,0
77886,34.7887,16.8981,AB_GallatrossGraveyard,690,11.8,1806,Flat,0.1529,0
77887,34.5005,16.9477,AB_GallatrossGraveyard,691,12,1833,Flat,0.1451,0
77888,35.4348,17.3583,ZBiome_Grasslands,705,11.2,1720,SmallHills,0.0824,0
77889,35.7231,17.3009,ZBiome_Grasslands,675,11.3,1712,Flat,0.149,0
77890,35.2557,17.1016,BiomeGrindland,717,11.2,1734,LargeHills,0,0
77891,35.3641,16.7908,ZBiome_Grasslands,728,11,1735,SmallHills,0.051,0
77892,35.8314,16.9869,ZBiome_Grasslands,654,11.3,1721,SmallHills,0.2235,0
77893,35.6514,16.7331,ZBiome_Grasslands,653,11.4,1763,SmallHills,0.2314,0
77894,35.7923,17.8703,ZBiome_Grasslands,668,11.2,1731,SmallHills,0.1255,0
77895,35.9708,18.1254,ZBiome_Grasslands,682,10.8,1719,SmallHills,0.0941,0
77896,35.9025,17.5561,BiomeGrindland,668,11.2,1707,LargeHills,0,0
77897,36.1912,17.496,ZBiome_Grasslands,659,11,1675,Flat,0.1804,0
77898,36.2608,18.0671,BiomeGrindland,650,10.8,1699,LargeHills,0,0
77899,36.3709,17.7513,BiomeGrindland,657,10.7,1661,LargeHills,0,0
77900,34.692,18.6308,BiomeGrindland,779,10.8,1762,Flat,0,0
77901,34.9842,18.588,BiomeGrindland,757,10.8,1756,Flat,0,0
77902,34.5751,18.9317,ZBiome_Grasslands,722,11.3,1800,Flat,0.0196,0
77903,34.7505,19.1922,BiomeToxlands,723,11.2,1805,Flat,0.0118,1
77904,35.0438,19.1496,ZBiome_Grasslands,734,10.8,1796,Flat,0.0078,0
77905,35.1605,18.8457,BiomeGrindland,774,10.5,1746,Flat,0,0
77906,35.4528,18.7983,BiomeGrindland,757,10.3,1717,Flat,0,0
77907,35.5675,18.4914,BiomeGrindland,712,10.8,1730,LargeHills,0,0
77908,35.8585,18.4375,BiomeGrindland,695,10.7,1722,LargeHills,0,0
77909,36.0364,18.6946,BiomeGrindland,714,10.2,1687,LargeHills,0,0
77910,35.6296,19.0567,ZBiome_Grasslands,702,10.5,1732,Flat,0.0314,0
77911,35.9221,19.0063,ZBiome_Grasslands,681,10.4,1704,SmallHills,0.0471,0
77912,4.162,45.6482,Ocean,-340,26.9,1819,Flat,0.9255,0
77913,4.0105,45.8723,Ocean,-346,26.9,1799,Flat,0.9333,0
77914,4.1452,46.1173,Ocean,-346,26.9,1784,Flat,0.9137,0
77915,4.4309,46.1399,Ocean,-342,26.9,1797,Flat,0.851,0
77916,4.583,45.916,Ocean,-336,26.9,1836,Flat,0.851,0
77917,4.4488,45.6693,Ocean,-335,26.9,1850,Flat,0.8745,0
77918,3.5882,45.6075,Ocean,-350,26.8,1735,Flat,0.9412,0
77919,3.3012,45.5881,Ocean,-354,26.8,1706,Flat,0.9451,0
77920,3.7242,45.8513,Ocean,-350,26.9,1761,Flat,0.9412,0
77921,3.5738,46.074,Ocean,-354,26.8,1743,Flat,0.9725,0
77922,3.1514,45.811,Ocean,-358,26.7,1709,Flat,0.9608,0
77923,3.288,46.0532,Ocean,-358,26.7,1727,Flat,0.9765,0
77924,4.1947,44.7045,Ocean,-329,26.7,1682,Flat,0.7608,0
77925,4.4838,44.7229,Ocean,-320,26.7,1696,Flat,0.7529,0
77926,4.6372,44.4943,Ocean,-312,26.5,1695,Flat,0.7098,0
77927,4.501,44.247,Ocean,-308,26.5,1680,Flat,0.7059,0
77928,4.2108,44.23,Ocean,-319,26.5,1664,Flat,0.7373,0
77929,4.058,44.4588,Ocean,-328,26.6,1663,Flat,0.7529,0
77930,4.6013,45.4438,Ocean,-329,26.8,1840,Flat,0.851,0
77931,4.4664,45.197,Ocean,-329,26.8,1776,Flat,0.8431,0
77932,4.6194,44.9699,Ocean,-324,26.7,1738,Flat,0.8,0
77933,4.9078,44.9899,Ocean,-319,26.7,1769,Flat,0.7765,0
77934,4.8886,45.4652,Ocean,-324,26.8,1857,Flat,0.8392,0
77935,5.0421,45.2383,Ocean,-319,26.7,1825,Flat,0.8,0
77936,3.7683,44.4418,Ocean,-337,26.6,1643,Flat,0.7059,0
77937,3.6165,44.6693,Ocean,-342,26.7,1655,Flat,0.7608,0
77938,3.6303,44.1975,Ocean,-335,26.6,1619,Flat,0.6235,0
77939,3.34,44.1821,Ocean,-340,26.6,1600,Flat,0.5961,0
77940,3.1888,44.4096,Ocean,-344,26.6,1602,Flat,0.6549,0
77941,3.3273,44.6525,Ocean,-345,26.7,1636,Flat,0.7451,0
77942,3.1765,44.8785,Ocean,-352,26.7,1641,Flat,0.7961,0
77943,3.3143,45.1212,Ocean,-353,26.8,1670,Flat,0.8549,0
77944,3.164,45.3456,Ocean,-355,26.8,1670,Flat,0.898,0
77945,2.8765,45.3277,Ocean,-357,26.7,1648,Flat,0.898,0
77946,2.8878,44.8619,Ocean,-354,26.7,1622,Flat,0.7804,0
77947,2.7381,45.0866,Ocean,-356,26.7,1630,Flat,0.8392,0
77948,0.5864,42.9122,Ocean,-370,26.6,1909,Flat,0.3961,0
77949,0.7317,43.1485,Ocean,-370,26.5,1881,Flat,0.4627,0
77950,1.0243,43.1551,Ocean,-357,26.4,1844,Flat,0.4275,0
77951,1.1728,42.9256,Ocean,-351,26.5,1850,Flat,0.349,0
77952,1.0281,42.6891,Ocean,-349,26.5,1871,Flat,0.302,0
77953,0.7344,42.6826,Ocean,-356,26.5,1903,Flat,0.3137,0
77954,0.2921,43.3753,Ocean,-379,26.7,1920,Flat,0.5608,0
77955,0.5843,43.3794,Ocean,-374,26.6,1885,Flat,0.5333,0
77956,0.729,43.6153,Ocean,-371,26.6,1816,Flat,0.5765,0
77957,0.5821,43.8461,Ocean,-376,26.7,1781,Flat,0.6471,0
77958,0.5886,42.4475,Ocean,-355,26.6,1965,Flat,0.2745,0
77959,0.2943,42.4434,Ocean,-366,26.8,2004,Flat,0.3255,0
77960,0.737,42.2174,Ocean,-345,26.6,1982,Flat,0.2275,0
77961,0.5907,41.9823,Ocean,-334,26.7,2035,Flat,0.2,0
77962,0.2953,41.9795,Ocean,-345,26.9,2051,Flat,0.2392,0
77963,0.1474,42.211,Ocean,-362,26.9,2049,Flat,0.2784,0
77964,-0.1474,42.211,Ocean,-375,27,2032,Flat,0.2706,0
77965,-0.2943,42.4434,Ocean,-391,27,1963,Flat,0.3412,0
77966,-0.2953,41.9795,Ocean,-374,27.1,2015,Flat,0.2196,0
77967,-0.5907,41.9823,Ocean,-387,27.2,1936,Flat,0.2157,0
77968,-0.737,42.2174,Ocean,-397,27.2,1885,Flat,0.2667,0
77969,-0.5886,42.4475,Ocean,-396,27.1,1902,Flat,0.3294,0
77970,11.4388,50.942,Ocean,-452,25.5,733,Flat,0.0196,0
77971,11.2762,51.1617,Ocean,-459,25.8,684,Flat,0,0
77972,11.3869,51.4329,Ocean,-450,25.9,669,Flat,0,0
77973,11.6597,51.4864,Ocean,-433,25.7,698,Flat,0,0
77974,11.823,51.2671,Ocean,-417,25.4,754,Flat,0.0706,0
77975,11.7129,50.994,Ocean,-426,25.3,779,Flat,0.1333,0
77976,11.8766,50.7728,Ocean,-414,25,846,Flat,0.2667,0
77977,11.7656,50.4994,Ocean,-422,24.9,877,Flat,0.302,0
77978,12.1511,50.8251,Ocean,-385,24.8,866,Flat,0.2863,0
77979,12.3159,50.6025,Ocean,-380,24.6,901,Flat,0.302,0
77980,12.2055,50.3273,Ocean,-399,24.5,922,Flat,0.2745,0
77981,11.9298,50.2765,Ocean,-414,24.7,918,Flat,0.3059,0
77982,10.8904,50.8403,Ocean,-462,25.8,666,Flat,0,0
77983,10.6161,50.7906,Ocean,-462,25.9,677,Flat,0,0
77984,11.0026,51.11,Ocean,-469,25.9,667,Flat,0,0
77985,10.8411,51.3282,Ocean,-468,26.1,668,Flat,0,0
77986,10.4552,51.0091,Ocean,-455,26.2,685,Flat,0,0
77987,10.568,51.277,Ocean,-460,26.3,674,Flat,0,0
77988,10.6639,50.3021,Ocean,-447,25.6,776,Flat,0.1373,0
77989,10.5495,50.0337,Ocean,-433,25.5,868,Flat,0.3451,0
77990,10.5025,50.5224,Ocean,-453,25.8,729,Flat,0.0118,0
77991,10.2274,50.4745,Ocean,-443,25.9,773,Flat,0.1216,0
77992,10.2731,49.9873,Ocean,-422,25.5,883,Flat,0.3608,0
77993,10.1124,50.2078,Ocean,-428,25.7,833,Flat,0.2627,0
77994,10.9881,49.8584,Ocean,-424,25.1,911,Flat,0.3961,0
77995,11.151,49.6349,Ocean,-424,24.9,954,Flat,0.349,0
77996,10.7113,49.8117,Ocean,-429,25.2,928,Flat,0.3882,0
77997,10.5961,49.543,Ocean,-419,25.1,981,Flat,0.349,0
77998,11.0364,49.3644,Ocean,-416,24.8,976,Flat,0.349,0
77999,10.7583,49.3192,Ocean,-410,25,994,Flat,0.3412,0
78000,11.818,50.0029,Ocean,-414,24.6,946,Flat,0.298,0
78001,11.5415,49.954,Ocean,-428,24.8,936,Flat,0.3216,0
78002,11.4283,49.6819,Ocean,-422,24.7,960,Flat,0.3059,0
78003,11.5922,49.4569,Ocean,-410,24.5,984,Flat,0.2706,0
78004,11.9825,49.7781,Ocean,-412,24.4,975,Flat,0.2588,0
78005,11.8699,49.5042,Ocean,-419,24.3,1000,Flat,0.251,0
78006,14.7874,54.0019,Ocean,-427,23.8,1395,Flat,0.4196,0
78007,14.6092,54.2217,Ocean,-433,24,1313,Flat,0.3804,0
78008,14.6953,54.5109,Ocean,-436,24,1309,Flat,0.3216,0
78009,14.9598,54.582,Ocean,-435,23.8,1394,Flat,0.3216,0
78010,15.1387,54.3627,Ocean,-433,23.6,1459,Flat,0.3922,0
78011,15.052,54.0719,Ocean,-429,23.6,1467,Flat,0.4353,0
78012,14.2549,53.8654,Ocean,-425,24.3,1194,Flat,0.4039,0
78013,13.987,53.7988,Ocean,-427,24.6,1089,Flat,0.3686,0
78014,14.3436,54.1527,Ocean,-436,24.2,1223,Flat,0.3804,0
78015,14.1654,54.3712,Ocean,-442,24.5,1147,Flat,0.3373,0
78016,13.8107,54.0174,Ocean,-439,24.8,1027,Flat,0.3412,0
78017,13.9001,54.3027,Ocean,-441,24.8,1063,Flat,0.3176,0
78018,14.0687,53.2942,Ocean,-407,24.6,1172,Flat,0.4431,0
78019,13.9712,53.0104,Ocean,-390,24.6,1191,Flat,0.4275,0
78020,13.8941,53.514,Ocean,-420,24.8,1066,Flat,0.3804,0
78021,13.6255,53.4493,Ocean,-423,25,972,Flat,0.3529,0
78022,13.7013,52.9472,Ocean,-398,24.7,1089,Flat,0.3922,0
78023,13.5298,53.1666,Ocean,-408,25,979,Flat,0.3529,0
78024,14.4129,52.8534,Ocean,-379,24.1,1380,Flat,0.4078,0
78025,14.5826,52.6323,Ocean,-375,23.9,1457,Flat,0.4118,0
78026,14.1424,52.79,Ocean,-375,24.3,1302,Flat,0.3961,0
78027,14.0418,52.5065,Ocean,-365,24.3,1311,Flat,0.3765,0
78028,14.4815,52.3474,Ocean,-371,23.9,1444,Flat,0.4,0
78029,14.2108,52.2851,Ocean,-373,24.1,1379,Flat,0.3804,0
78030,15.2288,53.8514,Ocean,-421,23.5,1513,Flat,0.4745,0
78031,15.139,53.561,Ocean,-409,23.5,1519,Flat,0.4941,0
78032,15.494,53.9217,Ocean,-421,23.3,1514,Flat,0.4941,0
78033,15.6704,53.7002,Ocean,-412,23.2,1551,Flat,0.549,0
78034,15.579,53.4086,Ocean,-404,23.2,1600,Flat,0.5647,0
78035,15.3124,53.3398,Ocean,-401,23.4,1574,Flat,0.5255,0
78036,15.218,53.0504,Ocean,-386,23.4,1560,Flat,0.5255,0
78037,14.9507,52.9836,Ocean,-386,23.6,1502,Flat,0.4706,0
78038,14.8521,52.6966,Ocean,-374,23.6,1509,Flat,0.451,0
78039,15.0219,52.4743,Ocean,-365,23.4,1532,Flat,0.4902,0
78040,15.3896,52.828,Ocean,-381,23.1,1582,Flat,0.5843,0
78041,15.2916,52.5391,Ocean,-370,23.1,1551,Flat,0.549,0
78042,10.6639,-50.3021,Ocean,-392,28.5,2004,Flat,0,0
78043,10.5025,-50.5224,Ocean,-400,28.6,2059,Flat,0,0
78044,10.2274,-50.4745,Ocean,-401,28.8,2093,Flat,0,0
78045,10.1124,-50.2078,Ocean,-397,28.9,2054,Flat,0,0
78046,10.2731,-49.9873,Ocean,-391,28.8,1992,Flat,0,0
78047,10.5495,-50.0337,Ocean,-388,28.6,1973,Flat,0,0
78048,10.8904,-50.8403,Ocean,-403,28.3,2022,Flat,0,0
78049,11.0026,-51.11,Ocean,-404,28.2,2019,Flat,0,0
78050,10.6161,-50.7906,Ocean,-405,28.5,2066,Flat,0,0
78051,10.4552,-51.009,Ocean,-409,28.5,2115,Flat,0,0
78052,10.8411,-51.3282,Ocean,-410,28.2,2075,Flat,0,0
78053,10.568,-51.277,Ocean,-415,28.3,2119,Flat,0,0
78054,11.5415,-49.954,Ocean,-372,27.6,1920,Flat,0.0039,0
