defName,label,mod,intelligence,bodySize,status,px,w,h,aspect,fill,spiky,symmetry,hue,hue_conc,sat,val,contrast,hist,biomes_now
GR_Wolfhorse,wolfhorse,Vanilla Genetics Expanded,Animal,2.799999952316284,dormant,3890,52,107,0.486,0.699,1.162,0.987,0.0537,0.903,0.077,0.28,0.173,0.299 0.498 0.002 0.000 0.000 0.000 0.000 0.000 0.001 0.003 0.060 0.137,
GR_Wolfscarab,wolfscarab,Vanilla Genetics Expanded,Animal,0.8500000238418579,dormant,2813,51,118,0.432,0.467,1.941,0.878,0.0808,0.999,0.313,0.313,0.228,0.507 0.493 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
GR_Wolfsnake,wolfsnake,Vanilla Genetics Expanded,Animal,1,dormant,3650,57,112,0.509,0.572,1.634,0.783,0.1869,0.994,0.451,0.246,0.157,0.000 0.046 0.953 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
GR_WoolyWolf,wooly Wolf,Vanilla Genetics Expanded,Animal,1.5,dormant,3029,50,107,0.467,0.566,1.374,0.935,0.0949,0.986,0.344,0.304,0.235,0.353 0.588 0.060 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
GRimBullfrog,Colorful bullfrog,GRiNDTerra Biomes,Animal,0.20000000298023224,foreign,2691,66,52,1.269,0.784,0.979,0.999,0.1181,0.963,0.839,0.578,0.428,0.000 0.978 0.003 0.001 0.000 0.000 0.017 0.000 0.000 0.000 0.000 0.000,BiomeGRimberlands|BiomeGRimethyst|BiomeGRuby|BiomeGRuquoise|BiomeGrindland|BiomeToxlands
GRimCobra,Colorful cobra,GRiNDTerra Biomes,Animal,0.25,foreign,3295,56,97,0.577,0.607,1.401,0.665,0.095,0.999,0.508,0.306,0.286,0.024 0.975 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BiomeAreeb|BiomeCypreJungle|BiomeGRimberlands|BiomeGRimerald|BiomeGRimethyst|BiomeGRimond|BiomeGRimworld|BiomeGRuby|BiomeGRuquoise|BiomeGrindland|BiomeMist|BiomeToxlands
GRimLavaSnail,Colorful lava snail,GRiNDTerra Biomes,Animal,0.8999999761581421,foreign,3311,46,92,0.5,0.782,1.03,0.964,0.8277,0.726,0.352,0.518,0.28,0.078 0.000 0.000 0.000 0.000 0.000 0.017 0.131 0.196 0.031 0.514 0.032,BiomeGRimphire|BiomeGrindland
GRimMonitorLizard,Colorful monitor lizard,GRiNDTerra Biomes,Animal,0.6000000238418579,foreign,2591,34,119,0.286,0.64,1.363,0.989,0.0456,0.985,0.64,0.565,0.266,0.823 0.177 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BiomeAreeb|BiomeGRimberlands|BiomeGRimethyst|BiomeGRimond|BiomeGRimphire|BiomeGrindland|BiomeToxlands
GRimPinkbird,pinkbird,GRiNDTerra Biomes,Animal,0.15000000596046448,foreign,726,28,34,0.824,0.763,0.921,1.0,0.0116,0.984,0.721,0.555,0.43,0.952 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.003 0.007 0.036,BiomeArcticOasis|BiomeAreeb|BiomeGRimberlands|BiomeGRimerald|BiomeGRimonade|BiomeGRuquoise|BiomeGrindland|BiomeMist
GRimQuail,Colorful quail,GRiNDTerra Biomes,Animal,0.25,foreign,1917,48,51,0.941,0.783,0.921,0.999,0.2953,0.696,0.97,0.647,0.406,0.000 0.005 0.530 0.059 0.055 0.334 0.016 0.000 0.000 0.000 0.000 0.000,BiomeCypreJungle|BiomeGRimberlands|BiomeGRimethyst|BiomeGRimphire|BiomeGRuby|BiomeGrindland|BiomeMist|BiomeToxlands
GRimStoneCrab,Colorful stone crab,GRiNDTerra Biomes,Animal,0.30000001192092896,foreign,1098,49,32,1.531,0.7,1.081,0.815,0.9293,0.791,0.614,0.426,0.247,0.267 0.000 0.000 0.000 0.000 0.000 0.000 0.107 0.013 0.024 0.186 0.403,BiomeAreeb|BiomeGRimberlands|BiomeGrindland
GRimTortoise,Colorful tortoise,GRiNDTerra Biomes,Animal,0.5,foreign,2860,60,57,1.053,0.836,0.923,0.991,0.0725,0.998,0.596,0.522,0.272,0.863 0.137 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BiomeAreeb|BiomeGRimethyst|BiomeGrindland|BiomeMist|BiomeToxlands
Gazelle,gazelle,Core,Animal,0.699999988079071,dormant,3400,48,114,0.421,0.621,1.534,0.966,0.0774,0.968,0.324,0.393,0.33,0.889 0.088 0.001 0.000 0.002 0.000 0.000 0.005 0.007 0.001 0.006 0.000,
Gelagrub,gelagrub,Star Wars Animal Collection (Continued),Animal,2.4000000953674316,foreign,2260,55,54,1.019,0.761,0.997,0.992,0.492,0.95,0.648,0.251,0.169,0.000 0.000 0.000 0.001 0.012 0.451 0.536 0.000 0.000 0.000 0.000 0.000,Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Marsh
GiantAnt_Race,giant ant,They! (Giant Ants),Animal,2,dormant,3233,94,98,0.959,0.351,1.985,0.736,0.1195,0.993,0.24,0.171,0.173,0.001 0.930 0.068 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
GiantToad,giant toad,Giant Toads (Continued),Animal,2,ours,6067,106,79,1.342,0.725,1.054,0.996,0.1119,0.987,0.359,0.539,0.359,0.197 0.803 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|COMIGO_GreaterSwamp_Tropical|ColdBog|Desert|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra
Giantala,giantala,Beasts of the Rim (Continued),Animal,4,foreign,5747,74,109,0.679,0.712,1.217,0.973,0.9047,0.986,0.544,0.409,0.327,0.002 0.009 0.000 0.000 0.002 0.001 0.000 0.000 0.000 0.000 0.966 0.020,TropicalRainforest|TropicalSwamp
Gigantelope,gigantelope,Beasts of the Rim (Continued),Animal,2,foreign,5979,69,108,0.639,0.802,1.127,0.952,0.129,0.996,0.007,0.639,0.328,0.007 0.987 0.005 0.000 0.000 0.000 0.001 0.000 0.001 0.000 0.000 0.000,BorealForest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra
Gigantophis,gigantophis,Megafauna,Animal,11,dormant,3482,50,97,0.515,0.718,1.162,0.917,0.0939,0.949,0.325,0.408,0.256,0.563 0.418 0.001 0.000 0.000 0.000 0.000 0.001 0.004 0.002 0.002 0.009,
Gigantopithecus,gigantopithecus,Megafauna,Animal,3.5,dormant,3957,72,72,1.0,0.763,1.058,1.0,0.0689,1.0,0.472,0.481,0.229,0.999 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Gizka,gizka,Star Wars Animal Collection (Continued),Animal,0.18000000715255737,ours,4428,72,76,0.947,0.809,1.017,0.992,0.207,1.0,0.644,0.398,0.294,0.000 0.000 0.999 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|Glowforest|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Goat,goat,Core,Animal,0.75,foreign,3449,53,94,0.564,0.692,1.225,0.98,0.0945,0.986,0.131,0.465,0.333,0.102 0.873 0.018 0.001 0.001 0.000 0.000 0.001 0.001 0.001 0.001 0.001,BiomeGrindland|ZBiome_AlpineMeadow|ZBiome_CloudForest
Gomphotaria,gomphotaria,Megafauna,Animal,5,foreign,2294,73,46,1.587,0.683,1.025,0.994,0.1319,0.998,0.17,0.332,0.203,0.000 0.992 0.008 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,ColdBog|GlacialPlain|IceSheet|SeaIce|Tundra|ZBiome_GlacialShield|ZBiome_Iceberg_NoBeach|ZBiome_Marsh
Goose,goose,Core,Animal,0.6000000238418579,dormant,5004,78,98,0.796,0.655,1.057,0.998,0.0875,0.831,0.035,0.644,0.358,0.014 0.819 0.001 0.000 0.065 0.000 0.001 0.000 0.001 0.001 0.098 0.001,
Gorehulk,gorehulk,Anomaly,ToolUser,2,dormant,6930,98,105,0.933,0.673,1.542,0.938,0.0968,0.927,0.255,0.681,0.405,0.185 0.779 0.000 0.000 0.001 0.000 0.000 0.033 0.001 0.000 0.000 0.000,
Gorg,gorg,Star Wars Animal Collection (Continued),Animal,0.30000001192092896,ours,2530,70,60,1.167,0.602,1.122,0.995,0.6067,0.996,0.258,0.424,0.274,0.000 0.000 0.000 0.000 0.000 0.000 0.008 0.983 0.008 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Gorilla,gorilla,Odyssey,Animal,2,dormant,6220,90,99,0.909,0.698,1.009,0.998,0.4927,0.84,0.057,0.26,0.133,0.006 0.002 0.000 0.000 0.178 0.099 0.627 0.064 0.002 0.000 0.021 0.000,
Gornt,gornt,Star Wars Animal Collection (Continued),Animal,0.8500000238418579,dormant,4209,70,86,0.814,0.699,0.991,0.993,0.3528,0.931,0.176,0.5,0.256,0.018 0.001 0.000 0.019 0.878 0.033 0.050 0.000 0.000 0.000 0.000 0.000,
GraniteSlug,granite slug,Star Wars Animal Collection (Continued),Animal,0.20000000298023224,ours,2264,57,96,0.594,0.414,1.512,0.976,0.105,0.857,0.498,0.421,0.35,0.041 0.806 0.083 0.001 0.003 0.008 0.047 0.000 0.002 0.003 0.005 0.001,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|IceSheet|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Grank,Grank,Star Wars Animal Collection (Continued),Animal,0.8500000238418579,ours,3164,44,115,0.383,0.625,1.204,0.996,0.9691,0.988,0.378,0.337,0.166,0.078 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.920,AridShrubland|BorealForest|Desert|Grasslands|Scarlands|TemperateForest|TropicalRainforest|Tundra|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_Grasslands
Grazer,grazer,Star Wars Animal Collection (Continued),Animal,2.75,dormant,6136,72,107,0.673,0.796,0.947,0.987,0.0991,0.991,0.097,0.515,0.328,0.120 0.869 0.010 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
GreaterKraytDragon,greater krayt dragon,Star Wars Animal Collection (Continued),Animal,15,ours,2322,41,128,0.32,0.442,1.586,0.971,0.6368,0.986,0.127,0.498,0.325,0.000 0.000 0.000 0.000 0.001 0.001 0.006 0.886 0.102 0.002 0.003 0.000,Desert|ExtremeDesert|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis
Gualaar,gualaar,Star Wars Animal Collection (Continued),Animal,3,foreign,3784,48,113,0.425,0.698,1.183,0.998,0.126,0.758,0.131,0.662,0.325,0.196 0.627 0.011 0.004 0.028 0.109 0.022 0.000 0.000 0.000 0.000 0.001,BorealForest|ColdBog|GlacialPlain|TemperateForest|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_GlacialShield
GuineaPig,guinea pig,Core,Animal,0.20000000298023224,ours,5628,76,104,0.731,0.712,0.906,0.994,0.0131,0.391,0.026,0.658,0.36,0.375 0.007 0.000 0.000 0.297 0.000 0.000 0.000 0.000 0.000 0.322 0.000,AB_GallatrossGraveyard|AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MechanoidIntrusion|AB_MiasmicMangrove|AB_PyroclasticConflagration|AridShrubland|BiomeAreeb|BiomeGRimond|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|COMIGO_GreaterSwamp_Tropical|ColdBog|Desert|ExtremeDesert|LavaField|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Gullipud,gullipud,Star Wars Animal Collection (Continued),Animal,0.4000000059604645,foreign,3860,62,78,0.795,0.798,1.067,0.998,0.0781,0.967,0.431,0.749,0.352,0.578 0.404 0.017 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,ColdBog|Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CoastalDunes|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Gundark,gundark,Star Wars Animal Collection (Continued),Animal,3,ours,5421,80,92,0.87,0.737,1.192,0.987,0.9926,0.979,0.626,0.363,0.203,0.087 0.009 0.001 0.000 0.000 0.000 0.000 0.000 0.006 0.000 0.002 0.894,AridShrubland|BorealForest|ColdBog|Desert|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands
Gutkurr,gutkurr,Star Wars Animal Collection (Continued),Animal,2,ours,2940,60,66,0.909,0.742,1.009,1.0,0.0671,0.999,0.698,0.661,0.282,0.994 0.006 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|Grasslands|Scarlands|TemperateForest|TropicalRainforest|ZBiome_Badlands|ZBiome_DesertOasis|ZBiome_Grasslands
Hare,hare,Core,Animal,0.20000000298023224,ours,481,25,25,1.0,0.77,0.862,0.996,0.0846,0.722,0.092,0.586,0.331,0.533 0.187 0.008 0.000 0.146 0.000 0.000 0.000 0.000 0.000 0.125 0.000,AB_GallatrossGraveyard|AB_IdyllicMeadows|AB_OcularForest|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BiomeArcticOasis|BiomeAreeb|BiomeGRimonade|BiomeGRuquoise|BiomeGrindland|BiomeMist|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|ColdBog|GlacialPlain|Grasslands|IronScruff_PrimordialGeysers|LavaField|TemperateForest|TemperateSwamp|Tundra|Volcano|ZBiome_AlpineMeadow|ZBiome_CoastalDunes|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
Harvester,harvester,Horrors (Continued),Animal,13.199999809265137,dormant,1270,44,46,0.957,0.627,1.654,0.995,0.0188,0.879,0.009,0.239,0.161,0.855 0.000 0.000 0.003 0.001 0.002 0.053 0.000 0.000 0.000 0.001 0.086,
HarvesterBeetle,harvester beetle,Star Wars Animal Collection (Continued),Animal,5,foreign,4098,96,73,1.315,0.585,1.71,0.976,0.5575,0.874,0.553,0.255,0.167,0.008 0.000 0.000 0.022 0.039 0.021 0.569 0.339 0.002 0.000 0.000 0.000,BorealForest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest
Hawkbat,hawk-bat,Star Wars Animal Collection (Continued),Animal,2,ours,3319,98,90,1.089,0.376,1.684,0.998,0.7884,0.346,0.455,0.523,0.329,0.005 0.327 0.012 0.005 0.000 0.000 0.000 0.001 0.586 0.016 0.043 0.004,AridShrubland|BorealForest|ColdBog|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
HermitCrab,hermit crab,Odyssey,Animal,0.20000000298023224,dormant,1883,59,46,1.283,0.694,0.975,0.777,0.0349,0.994,0.315,0.408,0.293,0.993 0.002 0.000 0.000 0.001 0.000 0.000 0.001 0.000 0.000 0.000 0.004,
Heron,heron,Odyssey,Animal,0.6000000238418579,dormant,4172,64,93,0.688,0.701,1.005,0.999,0.6101,0.682,0.268,0.435,0.27,0.000 0.157 0.000 0.000 0.001 0.000 0.001 0.826 0.016 0.000 0.000 0.000,
Hippo,hippo,Odyssey,Animal,2.799999952316284,dormant,4967,80,84,0.952,0.739,0.913,0.999,0.8122,0.622,0.123,0.32,0.142,0.304 0.000 0.000 0.000 0.002 0.001 0.001 0.078 0.355 0.199 0.026 0.035,
HiveQueen,hive queen,Odyssey,Animal,4.5,dormant,5045,70,98,0.714,0.735,1.195,0.981,0.1131,0.978,0.248,0.384,0.175,0.396 0.573 0.031 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Horax,horax,Star Wars Animal Collection (Continued),Animal,15,ours,5434,88,73,1.205,0.846,1.018,0.995,0.5787,0.952,0.424,0.411,0.171,0.004 0.017 0.003 0.000 0.000 0.000 0.706 0.269 0.001 0.000 0.000 0.000,AridShrubland|BorealForest|TemperateForest|TropicalRainforest|Tundra|ZBiome_CloudForest
Horse,horse,Core,Animal,2.4000000953674316,ours,3193,44,85,0.518,0.854,1.048,0.995,0.1626,0.148,0.015,0.622,0.385,0.115 0.018 0.003 0.001 0.475 0.001 0.000 0.000 0.000 0.001 0.386 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MiasmicMangrove|AB_PyroclasticConflagration|AridShrubland|BiomeAreeb|BiomeGRimberlands|BiomeGRimphire|BiomeGRuby|BiomeGRuquoise|BiomeGrindland|BiomeMist|BorealForest|COMIGO_GreaterSwamp_Temperate|Grasslands|LavaField|TemperateForest|TemperateSwamp|ZBiome_AlpineMeadow|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands
Hrumph,hrumph,Star Wars Animal Collection (Continued),Animal,2.5,ours,2700,48,76,0.632,0.74,1.053,0.995,0.9781,0.66,0.115,0.493,0.301,0.411 0.072 0.009 0.001 0.000 0.000 0.079 0.050 0.032 0.034 0.024 0.289,AridShrubland|BorealForest|Desert|GlacialPlain|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands
Hssiss,hssiss,Star Wars Animal Collection (Continued),Animal,2.75,ours,2436,34,122,0.279,0.587,1.486,0.991,0.2259,0.998,0.493,0.485,0.273,0.001 0.001 0.995 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,ColdBog|Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Husky,husky,Core,Animal,0.8600000143051147,dormant,3375,42,103,0.408,0.78,1.146,0.952,0.6049,0.67,0.051,0.576,0.416,0.000 0.000 0.000 0.000 0.092 0.000 0.584 0.057 0.040 0.007 0.221 0.000,
Ibex,ibex,Core,Animal,1,ours,4786,57,116,0.491,0.724,1.627,0.988,0.0749,0.743,0.164,0.457,0.392,0.095 0.726 0.001 0.000 0.022 0.000 0.000 0.005 0.104 0.006 0.041 0.001,AB_IdyllicMeadows|BiomeArcticOasis|BiomeGRimonade|BiomeGRuquoise|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|ColdBog|GlacialPlain|Grasslands|Savanna|TemperateForest|TemperateSwamp|Tundra|Volcano|ZBiome_AlpineMeadow|ZBiome_Grasslands|ZBiome_Marsh
Igitz,igitz,Star Wars Animal Collection (Continued),Animal,0.3199999928474426,foreign,5327,84,93,0.903,0.682,1.067,0.999,0.4533,0.565,0.506,0.38,0.221,0.108 0.128 0.013 0.004 0.003 0.552 0.191 0.001 0.000 0.000 0.000 0.000,ColdBog|Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Iguana,iguana,Core,Animal,0.4000000059604645,ours,2354,35,104,0.337,0.647,1.291,0.899,0.1794,0.986,0.445,0.345,0.212,0.000 0.324 0.675 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_GallatrossGraveyard|AB_OcularForest|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BiomeAreeb|BiomeGRimethyst|BiomeGRimond|BiomeGRimphire|BiomeGRimworld|BiomeToxlands|Desert|ExtremeDesert|Glowforest|LavaField|Savanna|Wasteland|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Sandbar_NoBeach
Insectomorph,insectomorph,Star Wars Animal Collection (Continued),Animal,2,ours,5515,90,100,0.9,0.613,1.33,0.995,0.0713,0.965,0.352,0.39,0.179,0.284 0.596 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.119,AridShrubland|BorealForest|ColdBog|Desert|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
Iriaz,iriaz,Star Wars Animal Collection (Continued),Animal,0.699999988079071,ours,3785,63,102,0.618,0.589,1.343,0.974,0.1768,0.969,0.346,0.559,0.335,0.011 0.279 0.701 0.005 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_Grasslands
IridonianReek,iridonian reek,Star Wars Animal Collection (Continued),Animal,3,ours,4043,72,71,1.014,0.791,0.918,0.988,0.0568,0.924,0.129,0.335,0.196,0.916 0.006 0.002 0.002 0.026 0.001 0.001 0.001 0.001 0.002 0.038 0.004,AridShrubland|BorealForest|Desert|ExtremeDesert|Grasslands|LavaField|TemperateForest|TropicalRainforest|Tundra|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands
IronScruff_Flatworm,flatworm hound,Primordial Geysers,Animal,0.75,dormant,3227,60,107,0.561,0.503,1.222,0.979,0.3322,0.075,0.002,0.686,0.436,0.112 0.005 0.147 0.032 0.208 0.037 0.115 0.005 0.123 0.043 0.163 0.011,
IronScruff_Hydrazoa,hydrazoa,Primordial Geysers,Animal,1,dormant,2785,75,126,0.595,0.295,2.571,0.606,0.7996,0.04,0.001,0.553,0.441,0.107 0.016 0.107 0.022 0.199 0.041 0.100 0.006 0.118 0.025 0.238 0.022,
IronScruff_Jellybird,jellybird,Primordial Geysers,Animal,0.20000000298023224,dormant,5868,84,98,0.857,0.713,1.642,0.929,0.2053,0.027,0.002,0.703,0.381,0.123 0.015 0.129 0.035 0.189 0.020 0.131 0.019 0.093 0.032 0.195 0.020,
IronScruff_Tardigrade,giant tardigrade,Primordial Geysers,Animal,2.4000000953674316,dormant,4627,71,84,0.845,0.776,1.004,0.99,0.8883,0.999,0.183,0.736,0.333,0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.999 0.001,
IthorianReek,ithorian reek,Star Wars Animal Collection (Continued),Animal,4.5,ours,4031,73,71,1.028,0.778,0.911,0.994,0.1282,0.999,0.848,0.567,0.262,0.001 0.999 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BorealForest|Grasslands|TemperateForest|TropicalRainforest|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Grasslands
JDSCIS_AQ_Battle_Droid,AQ Battle Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,5876,114,109,1.046,0.473,2.024,0.988,0.6061,0.701,0.074,0.267,0.217,0.154 0.001 0.002 0.000 0.000 0.000 0.094 0.741 0.002 0.000 0.000 0.006,
JDSCIS_B1_Battle_Droid,B1 Battle Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,3864,44,115,0.383,0.764,1.325,0.944,0.0905,1.0,0.438,0.447,0.363,0.041 0.959 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
JDSCIS_B1_Commander_Droid,B1 Commander Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,3865,44,115,0.383,0.764,1.325,0.944,0.1081,0.987,0.496,0.466,0.382,0.028 0.972 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
JDSCIS_B1_Security_Droid,B1 Security Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,3864,44,115,0.383,0.764,1.325,0.944,0.081,0.984,0.461,0.43,0.355,0.120 0.851 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.028,
JDSCIS_B2_HA_Super_Battle_Droid,B2 HA Super Battle Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,9139,120,126,0.952,0.604,1.142,0.994,0.9277,0.462,0.012,0.283,0.164,0.667 0.000 0.001 0.000 0.000 0.000 0.070 0.257 0.005 0.000 0.000 0.000,
JDSCIS_B2_Super_Battle_Droid,B2 Super Battle Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,9673,123,128,0.961,0.614,1.248,0.981,0.6719,0.591,0.014,0.272,0.175,0.178 0.000 0.004 0.000 0.001 0.000 0.083 0.645 0.022 0.000 0.002 0.066,
JDSCIS_BX_Commando_Droid,BX Commando Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,3630,48,111,0.432,0.681,1.344,0.994,0.0439,0.752,0.118,0.119,0.113,0.799 0.001 0.038 0.000 0.000 0.000 0.007 0.008 0.116 0.002 0.001 0.028,
JDSCIS_DSD1_Dwarf_Spider_Droid,DSD1 Dwarf Spider Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,2685,62,100,0.62,0.433,1.59,0.999,0.0227,0.94,0.063,0.267,0.176,0.751 0.235 0.001 0.000 0.000 0.000 0.010 0.001 0.002 0.000 0.000 0.000,
JDSCIS_Demolition_Droid,Demolition Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,7487,122,98,1.245,0.626,1.412,0.997,0.0714,0.985,0.306,0.301,0.198,0.795 0.201 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003,
JDSCIS_Droideka_Droid,Droideka Droid,[JDS] StarWars - The Separatist Droid Army,ToolUser,0.699999988079071,dormant,4742,68,108,0.63,0.646,1.319,0.977,0.056,0.977,0.188,0.22,0.151,0.988 0.002 0.001 0.000 0.000 0.000 0.007 0.002 0.001 0.000 0.000 0.000,
