biome,defName,label,mod,bodySize,status,belong,standout
BMT_FungalForest,AA_EmpressButterflyLarva,Empress butterfly larva,Alpha Animals,0.10000000149011612,foreign,0.8287,0.1713
BMT_FungalForest,AA_EngorgedTentacularAberration,engorged tentacular aberration,Alpha Animals,6,dormant,0.7269,0.2731
BMT_FungalForest,AA_Erin,erin,Alpha Animals,1,ours,0.8665,0.1335
BMT_FungalForest,AA_Eyeling,ikee,Alpha Animals,0.4000000059604645,ours,0.8411,0.1589
BMT_FungalForest,AA_Feralisk,feralisk,Alpha Animals,1,ours,0.8561,0.1439
BMT_FungalForest,AA_FeraliskClutchMother,feralisk clutch mother,Alpha Animals,3,dormant,0.8533,0.1467
BMT_FungalForest,AA_FireWasp,fire wasp,Alpha Animals,0.7900000214576721,ours,0.7883,0.2117
BMT_FungalForest,AA_FissionMouse,fission mouse,Alpha Animals,0.5,ours,0.7692,0.2308
BMT_FungalForest,AA_FissionMouseSecond,"fission mouse, second generation",Alpha Animals,0.5,dormant,0.7692,0.2308
BMT_FungalForest,AA_FissionMouseThird,"fission mouse, third generation",Alpha Animals,0.5,dormant,0.7692,0.2308
BMT_FungalForest,AA_FlamingoPhoenix,flamingo phoenix,Alpha Animals,0.6000000238418579,dormant,0.5134,0.4866
BMT_FungalForest,AA_FrostAve,frost ave,Alpha Animals,1.2999999523162842,foreign,0.5513,0.4487
BMT_FungalForest,AA_FrostLynx,frost lynx,Alpha Animals,2,dormant,0.7436,0.2564
BMT_FungalForest,AA_FrostboundBehemoth,frostbound behemoth,Alpha Animals,3,ours,0.4404,0.5596
BMT_FungalForest,AA_Frostling,frostling,Alpha Animals,1.5,ours,0.5164,0.4836
BMT_FungalForest,AA_Frostmite,frostmite,Alpha Animals,0.5,ours,0.456,0.544
BMT_FungalForest,AA_FungalHusk,fungal husk,Alpha Animals,1,dormant,0.9279,0.0721
BMT_FungalForest,AA_Gallatross,gallatross,Alpha Animals,6,dormant,0.6663,0.3337
BMT_FungalForest,AA_GallatrossMoribund,moribund gallatross,Alpha Animals,6,foreign,0.6771,0.3229
BMT_FungalForest,AA_Genix,genix,Alpha Animals,2,dormant,0.7761,0.2239
BMT_FungalForest,AA_GiantCrownedSilkie,giant crowned silkie,Alpha Animals,1.100000023841858,ours,0.7074,0.2926
BMT_FungalForest,AA_Gigantelope,gigantelope,Alpha Animals,2,ours,0.8283,0.1717
BMT_FungalForest,AA_GreatDevourer,great devourer,Alpha Animals,2.5,ours,0.7047,0.2953
BMT_FungalForest,AA_GreenGoo,green goo,Alpha Animals,0.5,ours,0.8064,0.1936
BMT_FungalForest,AA_GreyCoatedMouflon,Grey-Coated Mouflon,Alpha Animals,0.800000011920929,ours,0.8434,0.1566
BMT_FungalForest,AA_Groundrunner,groundrunner,Alpha Animals,2,ours,0.7213,0.2787
BMT_FungalForest,AA_Helixien,helixien,Alpha Animals,4,ours,0.7355,0.2645
BMT_FungalForest,AA_InfectedAerofleet,infected aerofleet,Alpha Animals,0.20000000298023224,ours,0.7382,0.2618
BMT_FungalForest,AA_IronhuskBeetle,ironhusk beetle,Alpha Animals,2.5,dormant,0.8236,0.1764
BMT_FungalForest,AA_Junglelisk,junglelisk,Alpha Animals,1,ours,0.9007,0.0993
BMT_FungalForest,AA_LarvalAtispec,larval atispec,Alpha Animals,0.10000000149011612,ours,0.7562,0.2438
BMT_FungalForest,AA_Lockjaw,lockjaw,Alpha Animals,2.5,ours,0.7669,0.2331
BMT_FungalForest,AA_Locusts,locusts,Alpha Animals,0.009999999776482582,dormant,0.4852,0.5148
BMT_FungalForest,AA_LuciferBug,luciferbug,Alpha Animals,0.15000000596046448,ours,0.6724,0.3276
BMT_FungalForest,AA_MammothWorm,mammoth worm,Alpha Animals,3,ours,0.7913,0.2087
BMT_FungalForest,AA_Mantrap,mantrap,Alpha Animals,2,ours,0.8397,0.1603
BMT_FungalForest,AA_MatureFleshbeast,mature fleshbeast,Alpha Animals,6,ours,0.7135,0.2865
BMT_FungalForest,AA_MeadowAve,meadow ave,Alpha Animals,1.2000000476837158,ours,0.652,0.348
BMT_FungalForest,AA_MegaLouse,megalouse,Alpha Animals,0.5,ours,0.7503,0.2497
BMT_FungalForest,AA_Metallovore,metallovore,Alpha Animals,2,ours,0.7412,0.2588
BMT_FungalForest,AA_Mime,mime,Alpha Animals,1,dormant,0.7123,0.2877
BMT_FungalForest,AA_Murkling,murkling,Alpha Animals,0.3499999940395355,ours,0.6941,0.3059
BMT_FungalForest,AA_MycoidColossus,mycoid colossus,Alpha Animals,6,ours,0.7955,0.2045
BMT_FungalForest,AA_Needlepost,needlepost,Alpha Animals,0.7900000214576721,ours,0.8512,0.1488
BMT_FungalForest,AA_Needleroll,needleroll,Alpha Animals,0.15000000596046448,ours,0.6815,0.3185
BMT_FungalForest,AA_NightAve,night ave,Alpha Animals,1.100000023841858,ours,0.6846,0.3154
BMT_FungalForest,AA_NightMule,nightmule,Alpha Animals,2.799999952316284,ours,0.6929,0.3071
BMT_FungalForest,AA_NightRam,nightram,Alpha Animals,2.5,ours,0.7188,0.2812
BMT_FungalForest,AA_Nightling,nightling,Alpha Animals,1,ours,0.6891,0.3109
BMT_FungalForest,AA_OcularJelly,ocular jelly,Alpha Animals,0.5,ours,0.6556,0.3444
BMT_FungalForest,AA_OcularNightling,ocular nightling,Alpha Animals,1.2000000476837158,dormant,0.7714,0.2286
BMT_FungalForest,AA_OvergrownColossus,overgrown colossus,Alpha Animals,6,ours,0.7123,0.2877
BMT_FungalForest,AA_PebbleMit,pebblemit,Alpha Animals,0.5,ours,0.9155,0.0845
BMT_FungalForest,AA_PedigreedRaptor,pedigreed raptor,Alpha Animals,0.75,ours,0.8225,0.1775
BMT_FungalForest,AA_PhoenixOwlcat,phoenix owlcat,Alpha Animals,0.20000000298023224,dormant,0.6738,0.3262
BMT_FungalForest,AA_Plasmorph,plasmorph,Alpha Animals,1,ours,0.9517,0.0483
BMT_FungalForest,AA_Radyak,radyak,Alpha Animals,2.5,ours,0.6496,0.3504
BMT_FungalForest,AA_RaptorShrimp,raptor shrimp,Alpha Animals,1.399999976158142,ours,0.8934,0.1066
BMT_FungalForest,AA_Ravager,ravager,Alpha Animals,2.5,ours,0.7506,0.2494
BMT_FungalForest,AA_RayHound,ray-hound,Alpha Animals,1.5,ours,0.7,0.3
BMT_FungalForest,AA_Razorjack,razorjack,Alpha Animals,1,ours,0.813,0.187
BMT_FungalForest,AA_RedGoo,red goo,Alpha Animals,0.5,ours,0.574,0.426
BMT_FungalForest,AA_RedSpore,red spore,Alpha Animals,2,ours,0.6818,0.3182
BMT_FungalForest,AA_RipperHound,ripper hound,Alpha Animals,1.5,ours,0.7409,0.2591
BMT_FungalForest,AA_RoughPlatedMonitor,rough-plated monitor,Alpha Animals,2,ours,0.8078,0.1922
BMT_FungalForest,AA_RoyalAve,royal ave,Alpha Animals,1.100000023841858,ours,0.7551,0.2449
BMT_FungalForest,AA_SandLion,sand lion,Alpha Animals,2,ours,0.7589,0.2411
BMT_FungalForest,AA_SandProwler,sand prowler,Alpha Animals,2,ours,0.7513,0.2487
BMT_FungalForest,AA_SandSquid,sand squid,Alpha Animals,2,ours,0.7284,0.2716
BMT_FungalForest,AA_ShadowCharger,shadow charger,Alpha Animals,2.5,ours,0.7507,0.2493
BMT_FungalForest,AA_ShockGoat,shock goat,Alpha Animals,0.6499999761581421,ours,0.7656,0.2344
BMT_FungalForest,AA_Skiphound,skiphound,Alpha Animals,0.7900000214576721,ours,0.8775,0.1225
BMT_FungalForest,AA_Skyeel,arcturan sky eel,Alpha Animals,0.25,dormant,0.6593,0.3407
BMT_FungalForest,AA_Slurrypede,slurrypede,Alpha Animals,2,ours,0.778,0.222
BMT_FungalForest,AA_SmallButterfly,small butterflies,Alpha Animals,0.009999999776482582,dormant,0.7194,0.2806
BMT_FungalForest,AA_SpinedGow,spined gow,Alpha Animals,2.75,ours,0.6807,0.3193
BMT_FungalForest,AA_SummitCrab,summit crab,Alpha Animals,15,dormant,0.8643,0.1357
BMT_FungalForest,AA_Swarmling,swarmling,Alpha Animals,0.30000001192092896,ours,0.7579,0.2421
BMT_FungalForest,AA_TarGuzzler,tar guzzler,Alpha Animals,2,ours,0.7557,0.2443
BMT_FungalForest,AA_TeratogenicOriginator,teratogenic originator,Alpha Animals,5,ours,0.5468,0.4532
BMT_FungalForest,AA_Terramorph,terramorph,Alpha Animals,1.5,ours,0.6511,0.3489
BMT_FungalForest,AA_TetraSlug,tetra slug,Alpha Animals,5,ours,0.8687,0.1313
BMT_FungalForest,AA_Thermadon,thermadon,Alpha Animals,1.5,ours,0.7633,0.2367
BMT_FungalForest,AA_Thunderbeast,thunderbeast,Alpha Animals,1.5,ours,0.7857,0.2143
BMT_FungalForest,AA_Thunderox,thunderox,Alpha Animals,2.5,ours,0.6985,0.3015
BMT_FungalForest,AA_UnblinkingEye,unblinking eye,Alpha Animals,7,dormant,0.6614,0.3386
BMT_FungalForest,AA_Wildpawn,wildpawn,Alpha Animals,1.399999976158142,ours,0.8478,0.1522
BMT_FungalForest,AA_Wildpod,wildpod,Alpha Animals,4,ours,0.848,0.152
BMT_FungalForest,AA_WindBeast,windbeast,Alpha Animals,1.5,ours,0.7558,0.2442
BMT_FungalForest,AG_OcularSlinger,ocular slinger,Alpha Genes,2.5,dormant,0.7173,0.2827
BMT_FungalForest,AM_Apoptosis,apoptosis,Alpha Mechs,1,dormant,0.7602,0.2398
BMT_FungalForest,AM_Aura,aura,Alpha Mechs,1,dormant,0.7451,0.2549
BMT_FungalForest,AM_Blitzkrieg,blitzkrieg,Alpha Mechs,0.699999988079071,dormant,0.7324,0.2676
BMT_FungalForest,AM_Daggersnout,daggersnout,Alpha Mechs,1,dormant,0.7132,0.2868
BMT_FungalForest,AM_Demolisher,demolisher,Alpha Mechs,4,dormant,0.7255,0.2745
BMT_FungalForest,AM_Dryad_Corruptor,corruptor dryad,Alpha Memes,0.6669999957084656,dormant,0.7875,0.2125
BMT_FungalForest,AM_Dryad_Ocular,ocular dryad,Alpha Memes,0.6669999957084656,dormant,0.7398,0.2602
BMT_FungalForest,AM_Dryad_Spitter,spitter dryad,Alpha Memes,0.6499999761581421,dormant,0.595,0.405
BMT_FungalForest,AM_Dryad_Tumorous,tumorous dryad,Alpha Memes,0.6669999957084656,dormant,0.8861,0.1139
BMT_FungalForest,AM_Dryad_Unstable,unstable dryad,Alpha Memes,0.6499999761581421,dormant,0.6031,0.3969
BMT_FungalForest,AM_Fireworm,fireworm,Alpha Mechs,1.7999999523162842,dormant,0.9071,0.0929
BMT_FungalForest,AM_Goliath,goliath,Alpha Mechs,1.7999999523162842,dormant,0.7192,0.2808
BMT_FungalForest,AM_Infernus,infernus,Alpha Mechs,4,dormant,0.6934,0.3066
BMT_FungalForest,AM_Mech_Artilleron,artilleron,Alpha Mechs,0.949999988079071,dormant,0.5893,0.4107
BMT_FungalForest,AM_Mech_Bellicor,bellicor,Alpha Mechs,0.949999988079071,dormant,0.6805,0.3195
BMT_FungalForest,AM_Mech_Geneticor,geneticor,,0.699999988079071,dormant,0.7539,0.2461
BMT_FungalForest,AM_Mech_Guttersnipe,guttersnipe,Alpha Mechs,0.699999988079071,dormant,0.7475,0.2525
BMT_FungalForest,AM_Mech_Legate,legate,Alpha Mechs,3.5999999046325684,dormant,0.7321,0.2679
BMT_FungalForest,AM_Mech_Lux,lux,Alpha Mechs,1,dormant,0.7087,0.2913
BMT_FungalForest,AM_Mech_MasterChef,culinarius,Alpha Mechs,0.699999988079071,dormant,0.7347,0.2653
BMT_FungalForest,AM_Mech_Munifex,munifex,Alpha Mechs,1,dormant,0.7326,0.2674
BMT_FungalForest,AM_Mech_Optio,optio,Alpha Mechs,1,dormant,0.7022,0.2978
BMT_FungalForest,AM_Mech_Polychoron,polychoron,Alpha Mechs,1.2000000476837158,dormant,0.6968,0.3032
BMT_FungalForest,AM_Mech_PristineAssembler,pristine assembler,Alpha Mechs,2,dormant,0.7215,0.2785
BMT_FungalForest,AM_Mech_PristineSlurrypede,pristine slurrypede,Alpha Mechs,2,dormant,0.7796,0.2204
BMT_FungalForest,AM_Mech_Sagittarius,sagittarius,Alpha Mechs,1,dormant,0.7235,0.2765
BMT_FungalForest,AM_Mech_TurboCleaner,turbocleaner,Alpha Mechs,0.20000000298023224,dormant,0.74,0.26
BMT_FungalForest,AM_Phalanx,phalanx,Alpha Mechs,1.7000000476837158,dormant,0.7057,0.2943
BMT_FungalForest,AM_PristineStrider,pristine strider,Alpha Mechs,1,dormant,0.7012,0.2988
BMT_FungalForest,AM_Siegebreaker,siegebreaker,Alpha Mechs,4,dormant,0.7303,0.2697
BMT_FungalForest,AM_Siegemelter,siegemelter,Alpha Mechs,4,dormant,0.7284,0.2716
BMT_FungalForest,AM_Starfire,starfire,Alpha Mechs,4,dormant,0.7113,0.2887
BMT_FungalForest,AM_UnshackledDryad,unshackled dryad,Alpha Memes,0.6669999957084656,dormant,0.7133,0.2867
BMT_FungalForest,AM_WarEmpress,war empress,Alpha Mechs,5,dormant,0.7469,0.2531
BMT_FungalForest,AV_Balloon,Balloon,Alpha Vehicles - Neolithic,5,dormant,0.5434,0.4566
BMT_FungalForest,AV_Chariot,Chariot,Alpha Vehicles - Neolithic,2,dormant,0.7811,0.2189
BMT_FungalForest,AV_CoveredCarriage,Covered Carriage,Alpha Vehicles - Neolithic,2.5,dormant,0.6345,0.3655
BMT_FungalForest,AV_DogSled,eopie sled,Alpha Vehicles - Neolithic,2,dormant,0.6088,0.3912
BMT_FungalForest,AV_Hwacha,Hwacha,Alpha Vehicles - Neolithic,1,dormant,0.6044,0.3956
BMT_FungalForest,AV_OutriggerCanoe,Outrigger Canoe,Alpha Vehicles - Neolithic,1.5499999523162842,dormant,0.639,0.361
BMT_FungalForest,AV_OxCart,Ox cart,Alpha Vehicles - Neolithic,4,dormant,0.6079,0.3921
BMT_FungalForest,AV_Palanquin,Palanquin,Alpha Vehicles - Neolithic,1,dormant,0.6866,0.3134
BMT_FungalForest,AV_Rickshaw,Rickshaw,Alpha Vehicles - Neolithic,1,dormant,0.6079,0.3921
BMT_FungalForest,AV_RowBoat,Row boat,Alpha Vehicles - Neolithic,1,dormant,0.6977,0.3023
BMT_FungalForest,AV_WarChariot,War chariot,Alpha Vehicles - Neolithic,2.5,dormant,0.72,0.28
BMT_FungalForest,AV_Wheelbarrow,Wheelbarrow,Alpha Vehicles - Neolithic,1,dormant,0.5832,0.4168
BMT_FungalForest,Acklay,acklay,Star Wars Animal Collection (Continued),3,ours,0.7405,0.2595
BMT_FungalForest,Aiwha,aiwha,Star Wars Animal Collection (Continued),3,foreign,0.9203,0.0797
BMT_FungalForest,Akk,akk,Star Wars Animal Collection (Continued),3,ours,0.5664,0.4336
BMT_FungalForest,Alligator,alligator,Odyssey,1.5,dormant,0.7714,0.2286
BMT_FungalForest,AlligatorMan,alligator man,Beasts of the Rim (Continued),1,dormant,0.98,0.02
BMT_FungalForest,Alpaca,alpaca,Core,1,ours,0.7269,0.2731
BMT_FungalForest,AlphaThrumbo,alpha thrumbo,Odyssey,5,dormant,0.5767,0.4233
BMT_FungalForest,Alphabeaver,alphabeaver,Core,0.44999998807907104,dormant,0.9601,0.0399
BMT_FungalForest,Andrewsarchus,andrewsarchus,Megafauna,5,dormant,0.737,0.263
BMT_FungalForest,Anooba,anooba,Star Wars Animal Collection (Continued),0.949999988079071,ours,0.743,0.257
BMT_FungalForest,Armadillo,armadillo,Beasts of the Rim (Continued),0.550000011920929,dormant,0.7498,0.2502
BMT_FungalForest,Arthropleura,arthropleura,Megafauna,3.5,ours,0.6206,0.3794
BMT_FungalForest,Aurochs,aurochs,Megafauna,3,dormant,0.8294,0.1706
BMT_FungalForest,BI_Queen,queen,Better Infestations (Continued),1.7999999523162842,dormant,0.606,0.394
BMT_FungalForest,BMT_AaroxisDendoria,aaroxis dendoria,Biomes! Caverns,1,ours,0.717,0.283
BMT_FungalForest,BMT_AaroxisDendoriaLarvae,cinnabar caterpillar,Biomes! Caverns,0.800000011920929,ours,0.7052,0.2948
BMT_FungalForest,BMT_AaroxisDendoriaPupa,aaroxis dendoria pupa,Biomes! Caverns,1,dormant,0.6136,0.3864
BMT_FungalForest,BMT_AcidSlug,acid slug,Biomes! Caverns,4,dormant,0.6863,0.3137
BMT_FungalForest,BMT_BarbedPangolin,barbed pangolin,Biomes! Polluted Lands,2,dormant,0.6915,0.3085
BMT_FungalForest,BMT_Basilisk,basilisk,Biomes! Caverns,1.5,dormant,0.7763,0.2237
BMT_FungalForest,BMT_Batbird,batbird,Biomes! Caverns,0.25,dormant,0.6386,0.3614
BMT_FungalForest,BMT_BeardedYak,bearded yak,Biomes! Caverns,2.0999999046325684,dormant,0.6779,0.3221
BMT_FungalForest,BMT_BiliousVarog,bilious varog,Biomes! Polluted Lands,2.4000000953674316,dormant,0.76,0.24
BMT_FungalForest,BMT_BloodletterPetrel,bloodletter petrel,Biomes! Polluted Lands,0.3199999928474426,dormant,0.8647,0.1353
BMT_FungalForest,BMT_BloodropLarvae,bloodrop larvae,Biomes! Caverns,0.699999988079071,ours,0.5299,0.4701
BMT_FungalForest,BMT_BloodropMoth,bloodrop moth,Biomes! Caverns,0.7699999809265137,ours,0.7205,0.2795
BMT_FungalForest,BMT_BloodropPupa,bloodrop pupa,Biomes! Caverns,1,dormant,0.66,0.34
BMT_FungalForest,BMT_BovineBeetle,bovine beetle,Biomes! Caverns,2.450000047683716,ours,0.7274,0.2726
BMT_FungalForest,BMT_BovineBeetleLarvae,bovine grub,Biomes! Caverns,0.8999999761581421,ours,0.6147,0.3853
BMT_FungalForest,BMT_BovineBeetlePupa,bovine pupa,Biomes! Caverns,1,dormant,0.5106,0.4894
BMT_FungalForest,BMT_BrownBat,brown bat,Biomes! Caverns,0.25,dormant,0.767,0.233
BMT_FungalForest,BMT_BunkerBug,bunker bug,Biomes! Polluted Lands,4,dormant,0.8169,0.1831
BMT_FungalForest,BMT_CactusCrab,cactus crab,Biomes! Caverns,2.4000000953674316,dormant,0.7205,0.2795
BMT_FungalForest,BMT_CarrionVulture,carrion vulture,Biomes! Polluted Lands,0.3199999928474426,dormant,0.6971,0.3029
BMT_FungalForest,BMT_CaveCricket,cave cricket,Biomes! Caverns,0.800000011920929,ours,0.8282,0.1718
BMT_FungalForest,BMT_CaveLemming,cave lemming,Biomes! Caverns,1,dormant,0.7635,0.2365
BMT_FungalForest,BMT_CaveSpider,cave spider,Biomes! Caverns,4,ours,0.8513,0.1487
BMT_FungalForest,BMT_ChemSnail,chem snail,Biomes! Caverns,0.4000000059604645,ours,0.7218,0.2782
BMT_FungalForest,BMT_ColonyPustuleHornet,pustule hornet,Biomes! Polluted Lands,0.3199999928474426,dormant,0.793,0.207
BMT_FungalForest,BMT_ColonyPustuleHornetQueen,pustule queen,Biomes! Polluted Lands,1,dormant,0.7852,0.2148
BMT_FungalForest,BMT_Creature_Mantrap,mantrap,Biomes! Polluted Lands,0.7699999809265137,dormant,0.7938,0.2062
BMT_FungalForest,BMT_CrestedDragon,crested dragon,Biomes! Caverns,0.699999988079071,dormant,0.9416,0.0584
BMT_FungalForest,BMT_CrystalBeetle,crystalback beetle,Biomes! Caverns,2.450000047683716,ours,0.7269,0.2731
BMT_FungalForest,BMT_CrystalBeetleLarvae,crystalback grub,Biomes! Caverns,0.8999999761581421,ours,0.6654,0.3346
BMT_FungalForest,BMT_CrystalBeetlePupa,crystalback pupa,Biomes! Caverns,1,dormant,0.5106,0.4894
BMT_FungalForest,BMT_CrystalCrab,crystal crab,Biomes! Caverns,2.4000000953674316,ours,0.5873,0.4127
BMT_FungalForest,BMT_CrystalFairyMole,crystal fairy mole,Biomes! Caverns,0.8600000143051147,ours,0.4265,0.5735
BMT_FungalForest,BMT_CrystalMantis,crystal mimic mantis,Biomes! Caverns,2,ours,0.6724,0.3276
BMT_FungalForest,BMT_Crystalope,crystalope,Biomes! Caverns,2,ours,0.4893,0.5107
BMT_FungalForest,BMT_DarkAxolotl,dark axolotl,Biomes! Caverns,1,dormant,0.7444,0.2556
BMT_FungalForest,BMT_Diggerpede,diggerpede,Biomes! Caverns,1.5,dormant,0.7553,0.2447
BMT_FungalForest,BMT_FacetMoth,facet moth,Biomes! Caverns,0.7699999809265137,ours,0.4489,0.5511
BMT_FungalForest,BMT_FacetMothLarvae,crystalline caterpillar,Biomes! Caverns,0.699999988079071,ours,0.561,0.439
BMT_FungalForest,BMT_FacetMothPupa,facet pupa,Biomes! Caverns,1,dormant,0.5027,0.4973
BMT_FungalForest,BMT_FamineLocust,famine locust,Biomes! Polluted Lands,0.3199999928474426,dormant,0.7493,0.2507
BMT_FungalForest,BMT_FenridStoat,fenrid stoat,Biomes! Polluted Lands,1.399999976158142,dormant,0.7813,0.2187
BMT_FungalForest,BMT_FireSalamander,fire salamander,Biomes! Caverns,1.25,foreign,0.3601,0.6399
BMT_FungalForest,BMT_FleeceSpider,fleece spider,Biomes! Caverns,0.3199999928474426,dormant,0.8456,0.1544
BMT_FungalForest,BMT_FoundryBeetle,foundry beetle,Biomes! Caverns,2.4000000953674316,foreign,0.8576,0.1424
BMT_FungalForest,BMT_FoundryBeetleLarvae,foundry grub,Biomes! Caverns,1.7999999523162842,dormant,0.627,0.373
BMT_FungalForest,BMT_FoundryBeetlePupa,foundry pupa,Biomes! Caverns,1,dormant,0.5106,0.4894
BMT_FungalForest,BMT_FreezerFrog,freezer frog,Biomes! Caverns,0.75,dormant,0.7522,0.2478
BMT_FungalForest,BMT_FrostweaverSpider,frostweaver,Biomes! Caverns,2.4000000953674316,dormant,0.6904,0.3096
BMT_FungalForest,BMT_FungalFerret,fungal ferret,Biomes! Caverns,0.5,ours,0.7295,0.2705
BMT_FungalForest,BMT_FungalMantis,fungal mimic mantis,Biomes! Caverns,2,ours,0.6957,0.3043
BMT_FungalForest,BMT_FungalWeevil,fungal weevil,Biomes! Caverns,0.5,ours,0.7645,0.2355
BMT_FungalForest,BMT_GastroToad,gastro toad,Biomes! Polluted Lands,0.30000001192092896,dormant,0.7675,0.2325
BMT_FungalForest,BMT_Gembug,gembug,Biomes! Caverns,0.33500000834465027,ours,0.3543,0.6457
BMT_FungalForest,BMT_GiantSlug,giant slug,Biomes! Caverns,1.7000000476837158,ours,0.806,0.194
BMT_FungalForest,BMT_GiantSnail,giant snail,Biomes! Caverns,2.5999999046325684,ours,0.8973,0.1027
BMT_FungalForest,BMT_GlarralPenguin,glarral penguin,Biomes! Caverns,1,dormant,0.6151,0.3849
BMT_FungalForest,BMT_GlowBat,bioluminescent bat,Biomes! Caverns,0.25,ours,0.7041,0.2959
BMT_FungalForest,BMT_GlowSlug,glowslug,Biomes! Caverns,0.4000000059604645,ours,0.769,0.231
BMT_FungalForest,BMT_Glowtail,glowtail,Biomes! Polluted Lands,0.3199999928474426,dormant,0.7433,0.2567
BMT_FungalForest,BMT_GoetoTadpole,goeto tadpole,Biomes! Caverns,0.10000000149011612,dormant,0.6296,0.3704
BMT_FungalForest,BMT_GoetoToad,goeto toad,Biomes! Caverns,0.30000001192092896,ours,0.6296,0.3704
BMT_FungalForest,BMT_HoarfrostMastodon,hoarfrost mastodon,Biomes! Caverns,3.5,dormant,0.4988,0.5012
BMT_FungalForest,BMT_HungeringHydra,hungering hydra,Biomes! Caverns,5.5,dormant,0.7901,0.2099
BMT_FungalForest,BMT_ImperialToad,imperial toad,Biomes! Caverns,0.30000001192092896,dormant,0.8656,0.1344
BMT_FungalForest,BMT_Jellypot,jellypot,Biomes! Caverns,0.6499999761581421,dormant,0.8266,0.1734
BMT_FungalForest,BMT_JewelBeetle,jewel beetle,Biomes! Caverns,2.450000047683716,dormant,0.5852,0.4148
BMT_FungalForest,BMT_JewelBeetleLarvae,jewel grub,Biomes! Caverns,0.8999999761581421,dormant,0.5814,0.4186
BMT_FungalForest,BMT_JewelBeetlePupa,jewel pupa,Biomes! Caverns,1,dormant,0.5106,0.4894
BMT_FungalForest,BMT_LandOctopus,terrestrial octopus,Biomes! Core,0.800000011920929,dormant,0.7307,0.2693
BMT_FungalForest,BMT_MaceDrake,mace drake,Biomes! Caverns,3.5,dormant,0.7776,0.2224
BMT_FungalForest,BMT_Maguana,maguana,Biomes! Caverns,2.0999999046325684,foreign,0.9176,0.0824
BMT_FungalForest,BMT_Maligoat,maligoat,Biomes! Polluted Lands,1,dormant,0.863,0.137
BMT_FungalForest,BMT_Maxolotl,maxolotl,Biomes! Core,2.4000000953674316,ours,0.3993,0.6007
BMT_FungalForest,BMT_Megabat,megabat,Biomes! Caverns,2.200000047683716,dormant,0.7247,0.2753
BMT_FungalForest,BMT_Megakrill,megakrill,Biomes! Polluted Lands,0.20000000298023224,dormant,0.7571,0.2429
BMT_FungalForest,BMT_Megaphorid,megaphorid,Biomes! Polluted Lands,0.6000000238418579,dormant,0.8341,0.1659
BMT_FungalForest,BMT_MegaphoridLarva,megaphorid maggot,Biomes! Polluted Lands,0.3199999928474426,dormant,0.793,0.207
BMT_FungalForest,BMT_Megapleura,megapleura,Biomes! Caverns,2.4000000953674316,ours,0.7506,0.2494
BMT_FungalForest,BMT_Megaroach,megaroach,Biomes! Polluted Lands,0.20000000298023224,dormant,0.8747,0.1253
BMT_FungalForest,BMT_MetalloSnail,metallosnail,Biomes! Caverns,0.8500000238418579,foreign,0.8284,0.1716
