biome,animal,sources,direction,commonality,mod,file
TemperateForest,Tukata,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Turkey,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateForest,TuskCat,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Uintatherium,1,animal.wildBiomes,0.004,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TemperateForest,Unicorn,1,animal.wildBiomes,0.025,Mythological Creatures!,Defs\AnimalDefs\Unicorn.xml
TemperateForest,Urusai,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Uvak,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Vapaad,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Varactyl,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Veermok,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Voorpak,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Vornskyr,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Vulptex,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Wampa,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,WarWyrm,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Warbird,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Warg,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateForest,Whisperbird,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,WhiteViper,1,animal.wildBiomes,0.025,Giant Snake (Continued),1.6\Defs\Races_WhiteViper.xml
TemperateForest,WildBoar,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateForest,Wolf_Timber,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateForest,Wolverine,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateForest,WompRat,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Woolamander,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,WoollyMammoth,1,animal.wildBiomes,0.005,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
TemperateForest,Worm,1,animal.wildBiomes,0.3,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_GiantEarthWorm.xml
TemperateForest,Worrt,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Wraid,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Wyyyschokk,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Yak,1,biome.wildAnimals,0.06,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateForest,Yobshrimp,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Zakkeg,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Zeer,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateForest,Zygolophodon,1,animal.wildBiomes,0.004,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TemperateGuldenForest,DA_Goldilox,1,animal.wildBiomes,0.3,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_Goldilox.xml
TemperateSwamp,AA_AcanthamoebaGiganteaSmall,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AcanthamoebaGigantea.xml
TemperateSwamp,AA_Aerofleet,1,animal.wildBiomes,0.4,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Aerofleet.xml
TemperateSwamp,AA_AngelMoth,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AngelMoth.xml
TemperateSwamp,AA_AngelMothLarva,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AngelMoth.xml
TemperateSwamp,AA_AnimaColossus,1,animal.wildBiomes,0.007,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AnimaColossus.xml
TemperateSwamp,AA_AnimusVox,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AnimusVox.xml
TemperateSwamp,AA_AuroraSylph,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AuroraSylph.xml
TemperateSwamp,AA_BedBug,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_BedBug.xml
TemperateSwamp,AA_BloodShrimp,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_BloodShrimp.xml
TemperateSwamp,AA_BoulderMit,1,animal.wildBiomes,0.1,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_BoulderMit.xml
TemperateSwamp,AA_Bumbledrone,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Bumbledrone.xml
TemperateSwamp,AA_BumbledroneHierophant,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Bumbledrone.xml
TemperateSwamp,AA_ChameleonYak,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_ChameleonYak.xml
TemperateSwamp,AA_CrystalMit,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_CrystalMit.xml
TemperateSwamp,AA_CrystallineCaracal,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_CrystallineCaracal.xml
TemperateSwamp,AA_DarkVandal,1,animal.wildBiomes,0.1,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_DarkVandal.xml
TemperateSwamp,AA_Darkbeast,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Darkbeast.xml
TemperateSwamp,AA_DecayDrake,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_DecayDrake.xml
TemperateSwamp,AA_Drainer,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Drainer.xml
TemperateSwamp,AA_DrainerLarva,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Drainer.xml
TemperateSwamp,AA_DuskProwler,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_DuskProwler.xml
TemperateSwamp,AA_EmpressButterfly,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_EmpressButterfly.xml
TemperateSwamp,AA_EmpressButterflyLarva,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_EmpressButterfly.xml
TemperateSwamp,AA_Feralisk,1,animal.wildBiomes,0.15,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Feralisk.xml
TemperateSwamp,AA_FissionMouse,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_FissionMouse.xml
TemperateSwamp,AA_FlamingoPhoenix,1,animal.wildBiomes,0.001,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_FlamingoPhoenix.xml
TemperateSwamp,AA_FrostLynx,1,animal.wildBiomes,0.001,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_FrostLynx.xml
TemperateSwamp,AA_Genix,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Genix.xml
TemperateSwamp,AA_Gigantelope,1,animal.wildBiomes,0.4,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Gigantelope.xml
TemperateSwamp,AA_Groundrunner,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_GroundRunner.xml
TemperateSwamp,AA_Helixien,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Helixien.xml
TemperateSwamp,AA_Lockjaw,1,animal.wildBiomes,0.2,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Lockjaw.xml
TemperateSwamp,AA_LuciferBug,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_LuciferBug.xml
TemperateSwamp,AA_Mantrap,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Mantrap.xml
TemperateSwamp,AA_MatureFleshbeast,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_MatureFleshbeast.xml
TemperateSwamp,AA_MeadowAve,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_MeadowAve.xml
TemperateSwamp,AA_MegaLouse,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_MegaLouse.xml
TemperateSwamp,AA_Murkling,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Murkling.xml
TemperateSwamp,AA_NightAve,1,animal.wildBiomes,0.04,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_NightAve.xml
TemperateSwamp,AA_Nightling,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Nightling.xml
TemperateSwamp,AA_OcularJelly,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_OcularJelly.xml
TemperateSwamp,AA_OvergrownColossus,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_OvergrownColossus.xml
TemperateSwamp,AA_PebbleMit,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_PebbleMit.xml
TemperateSwamp,AA_PedigreedRaptor,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_PedigreedRaptor.xml
TemperateSwamp,AA_PhoenixOwlcat,1,animal.wildBiomes,0.03,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_PhoenixOwlcat.xml
TemperateSwamp,AA_Plasmorph,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Plasmorph.xml
TemperateSwamp,AA_Radyak,1,animal.wildBiomes,0.001,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Radyak.xml
TemperateSwamp,AA_RaptorShrimp,1,animal.wildBiomes,0.04,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RaptorShrimp.xml
TemperateSwamp,AA_Ravager,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Ravager.xml
TemperateSwamp,AA_RayHound,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RayHound.xml
TemperateSwamp,AA_Razorjack,1,animal.wildBiomes,0.025,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Razorjack.xml
TemperateSwamp,AA_RipperHound,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RipperHound.xml
TemperateSwamp,AA_RoyalAve,1,animal.wildBiomes,0.005,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_RoyalAve.xml
TemperateSwamp,AA_ShadowCharger,1,animal.wildBiomes,0.04,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_ShadowCharger.xml
TemperateSwamp,AA_ShockGoat,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_ShockGoat.xml
TemperateSwamp,AA_Skiphound,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Skiphound.xml
TemperateSwamp,AA_Slurrypede,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Slurrypede.xml
TemperateSwamp,AA_Swarmling,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Swarmling.xml
TemperateSwamp,AA_TeratogenicOriginator,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_TeratogenicOriginator.xml
TemperateSwamp,AA_Terramorph,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Terramorph.xml
TemperateSwamp,AA_TetraSlug,1,animal.wildBiomes,0.001,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_TetraSlug.xml
TemperateSwamp,AA_Thermadon,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Thermadon.xml
TemperateSwamp,AA_Thunderbeast,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Thunderbeast.xml
TemperateSwamp,AA_Thunderox,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Thunderox.xml
TemperateSwamp,AA_Wildpod,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Wildpod.xml
TemperateSwamp,AA_WindBeast,1,animal.wildBiomes,0.0025,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Windbeast.xml
TemperateSwamp,AEXP_Beaver,1,animal.wildBiomes,0.04,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_TemperateForest.xml
TemperateSwamp,AEXP_Hedgehog,1,animal.wildBiomes,0.2,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_TemperateForest.xml
TemperateSwamp,AEXP_IndianElephant,1,animal.wildBiomes,0.1,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_TropicalSwamp.xml
TemperateSwamp,AEXP_Koala,1,animal.wildBiomes,0.05,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_Australia.xml
TemperateSwamp,AEXP_Platypus,1,animal.wildBiomes,0.5,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_Australia.xml
TemperateSwamp,AEXP_WildGoose,1,animal.wildBiomes,0.1,Vanilla Animals Expanded,1.6\Defs\ThingDefs_Races\Races_Expanded_TemperateForest.xml
TemperateSwamp,Alligator,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,Alpaca,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,Andrewsarchus,1,animal.wildBiomes,0.006,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.2-v1.3.1.xml
TemperateSwamp,Arthropleura,1,animal.wildBiomes,0.01,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
TemperateSwamp,Aurochs,1,animal.wildBiomes,0.003,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TemperateSwamp,Badger,1,biome.wildAnimals,0.2,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,Bear_Grizzly,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,Behemoth,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Beldon,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Bigfoot,1,animal.wildBiomes,0.005,Mythological Creatures!,Defs\AnimalDefs\Bigfoot.xml
TemperateSwamp,BlackBear,1,animal.wildBiomes,0.3,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_BlackBear.xml
TemperateSwamp,BlackBearMan,1,animal.wildBiomes,0.1,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_BlackBearMan.xml
TemperateSwamp,Blarth,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Blixus,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Bluebird,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,Bogwing,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Bolotaur,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Boma,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Boomalope,1,biome.wildAnimals,0.4,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,Boomrat,1,biome.wildAnimals,0.4,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,Borcatu,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Bordok,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Brezak,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Bullfrog,1,biome.wildAnimals,0.4,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,Bursa,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,CanCell,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Cannok,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Castoroides,1,animal.wildBiomes,0.01,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TemperateSwamp,Chalicotherium,1,animal.wildBiomes,0.008,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
TemperateSwamp,Clodhopper,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Convor,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Corinathoth,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Cougar,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,DA_Barog,1,animal.wildBiomes,0.5,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_Barog.xml
TemperateSwamp,DA_Phrak,1,animal.wildBiomes,0.3,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_Phrak.xml
TemperateSwamp,DA_Snaptoad,1,animal.wildBiomes,0.5,Dark Ages : Beasts and Monsters,1.6\Defs\ThingDefs_Races\Animal_GiantSnaptoad.xml
TemperateSwamp,Dactillion,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Daeodon,1,animal.wildBiomes,0.007,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
TemperateSwamp,Dalgo,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Deer,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,Deinotherium,1,animal.wildBiomes,0.005,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TemperateSwamp,Devourers,1,animal.wildBiomes,0.06,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Dianoga,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Doedicurus,1,animal.wildBiomes,0.003,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
TemperateSwamp,Dragonsnake,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Drexl,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Duck,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,ERN_Carbuncle,1,animal.wildBiomes,0.03,Erin's Final Fantasy Animals,1.6\Defs\ThingDefs_Animals\AnimalDef_Carbuncle.xml
TemperateSwamp,Elasmotherium,1,animal.wildBiomes,0.002,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
TemperateSwamp,EnergySpider,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Enhydriodon,1,animal.wildBiomes,0.008,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TemperateSwamp,Eopie,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Falumpaset,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Fambaa,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Fanback,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,FancyRat,1,animal.wildBiomes,0.03,AA FancyRats,1.6\Defs\ThingDefs_Races\Races_Animal_FancyRat.xml
TemperateSwamp,FeralGrazer,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,FeralNerf,1,animal.wildBiomes,0.03,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Fox_Red,1,biome.wildAnimals,0.07,Core,Defs\BiomeDefs\Biomes_Temperate.xml
TemperateSwamp,FrilledGorg,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,FrogDog,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Gelagrub,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Giant,1,animal.wildBiomes,0.01,Mythological Creatures!,Defs\AnimalDefs\Giant.xml
TemperateSwamp,GiantSnake,1,animal.wildBiomes,0.1,Giant Snake (Continued),1.6\Defs\Races_GiantSnake.xml
TemperateSwamp,GiantToad,1,animal.wildBiomes,0.07,Giant Toads (Continued),1.6\Defs\ThingDefs_Races\GiantToad.xml
TemperateSwamp,Gigantelope,1,animal.wildBiomes,0.5,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_Gigantelope.xml
TemperateSwamp,Gizka,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Gnome,1,animal.wildBiomes,0.035,Mythological Creatures!,Defs\AnimalDefs\Gnome.xml
TemperateSwamp,Gorg,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,GraniteSlug,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Grank,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,Gualaar,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TemperateSwamp,GuineaPig,1,biome.wildAnimals,0.15,Core,Defs\BiomeDefs\Biomes_Temperate.xml
