defName,modName,label,capacities,power,cooldownTime,dps,armorPenetration,linkedBodyPartsGroup,chanceFactor
Woolamander,Star Wars Animal Collection (Continued),right fist,Blunt;Scratch,9,1.5,6.0,,RightHand,
Woolamander,Star Wars Animal Collection (Continued),,Bite,12,2,6.0,,Teeth,0.7
Woolamander,Star Wars Animal Collection (Continued),head,Blunt,6,2,3.0,,HeadAttackTool,0.2
Worrt,Star Wars Animal Collection (Continued),webbed foot,Blunt,4,1.5,2.67,,FrontLeftPaw,
Worrt,Star Wars Animal Collection (Continued),webbed foot,Blunt,4,1.5,2.67,,FrontRightPaw,
Worrt,Star Wars Animal Collection (Continued),prehensile tongue,Bite,8,2,4.0,,Teeth,
Worrt,Star Wars Animal Collection (Continued),head,Blunt,6,1.5,4.0,,HeadAttackTool,0.2
Wraid,Star Wars Animal Collection (Continued),left claw,Blunt;Scratch,16,1.5,10.67,,FrontLeftPaw,
Wraid,Star Wars Animal Collection (Continued),right claw,Cut;Stab,16,1.5,10.67,,FrontRightPaw,
Wraid,Star Wars Animal Collection (Continued),teeth,Bite,16,2,8.0,,Teeth,0.9
Wraid,Star Wars Animal Collection (Continued),head,Blunt,16,2,8.0,,HeadAttackTool,0.2
Wyyyschokk,Star Wars Animal Collection (Continued),fanged chelicerae,Bite,20,2,10.0,,Teeth,0.2
Wyyyschokk,Star Wars Animal Collection (Continued),fanged pedipalp,Scratch;Cut,15,2,7.5,,SWLeftLegClawAttackTool,0.2
Wyyyschokk,Star Wars Animal Collection (Continued),fanged pedipalp,Scratch;Cut,15,2,7.5,,SWRightLegClawAttackTool,0.2
Wyyyschokk,Star Wars Animal Collection (Continued),head,Blunt,12,2,6.0,,HeadAttackTool,0.2
Yobshrimp,Star Wars Animal Collection (Continued),,Scratch;Stab,6,2.0,3.0,,SWLeftLegClawAttackTool,
Yobshrimp,Star Wars Animal Collection (Continued),,Scratch;Stab,6,2.0,3.0,,SWRightLegClawAttackTool,
Yobshrimp,Star Wars Animal Collection (Continued),head,Blunt,3,2.4,1.25,,HeadAttackTool,0.2
Zakkeg,Star Wars Animal Collection (Continued),left claws,Blunt;Scratch,18,1.5,12.0,,FrontLeftClaws,
Zakkeg,Star Wars Animal Collection (Continued),right claws,Cut;Stab,18,1.5,12.0,,FrontRightClaws,
Zakkeg,Star Wars Animal Collection (Continued),,Bite,26,2,13.0,,Teeth,0.6
Zakkeg,Star Wars Animal Collection (Continued),head,Blunt,20,2,10.0,,HeadAttackTool,0.2
Zakkeg,Star Wars Animal Collection (Continued),tail,Blunt,14,2.2,6.36,,SWTailAttackTool,
Zeer,Star Wars Animal Collection (Continued),horn,Scratch;Stab,16,2,8.0,,HornAttackTool,
Zeer,Star Wars Animal Collection (Continued),left hoof,Blunt;Poke,12,2,6.0,,FrontLeftLeg,
Zeer,Star Wars Animal Collection (Continued),right hoof,Blunt;Poke,12,2,6.0,,FrontRightLeg,
Zeer,Star Wars Animal Collection (Continued),,Bite,9,2,4.5,,Teeth,0.5
GiantAnt_Race,They! (Giant Ants),mandibles,Bite,18,1.6,11.25,,Mouth,0.8
GiantAnt_Race,They! (Giant Ants),head,Blunt,12,2.0,6.0,,HeadAttackTool,0.1
GiantAnt_Race,They! (Giant Ants),venomous sting,Stab,40,3.5,11.43,0.10,Mouth,0.1
Titan,Titans,left fist,Blunt,25.2,3,8.4,,LeftHand,
Titan,Titans,right fist,Blunt,25.2,3,8.4,,RightHand,
Titan,Titans,teeth,Bite,40.2,2,20.1,,Teeth,0.5
Titan,Titans,head,Blunt,12.0,2,6.0,,HeadAttackTool,0.2
AEXP_Coyote,Vanilla Animals Expanded,left claw,Scratch,7.7,2,3.85,,FrontLeftPaw,
AEXP_Coyote,Vanilla Animals Expanded,right claw,Scratch,7.7,2,3.85,,FrontRightPaw,
AEXP_Coyote,Vanilla Animals Expanded,,Bite,14.2,2.1,6.76,,Teeth,0.7
AEXP_Coyote,Vanilla Animals Expanded,head,Blunt,6,2,3.0,,HeadAttackTool,0.2
AEXP_Giraffe,Vanilla Animals Expanded,left hoof,Blunt;Poke,14,2.2,6.36,,FrontLeftLeg,
AEXP_Giraffe,Vanilla Animals Expanded,right hoof,Blunt;Poke,14,2.2,6.36,,FrontRightLeg,
AEXP_Giraffe,Vanilla Animals Expanded,,Bite,8,2,4.0,,Teeth,0.5
AEXP_Giraffe,Vanilla Animals Expanded,head,Blunt,6,2.6,2.31,,HeadAttackTool,
AEXP_Zebra,Vanilla Animals Expanded,head,Blunt,12,2.9,4.14,,HeadAttackTool,
AEXP_Zebra,Vanilla Animals Expanded,left hoof,Blunt;Poke,8,2,4.0,,FrontLeftLeg,
AEXP_Zebra,Vanilla Animals Expanded,right hoof,Blunt;Poke,8,2,4.0,,FrontRightLeg,
AEXP_Zebra,Vanilla Animals Expanded,,Bite,6,2,3.0,,Teeth,0.5
AEXP_Wildebeest,Vanilla Animals Expanded,,Bite,8.8,2.6,3.38,,Teeth,0.7
AEXP_Wildebeest,Vanilla Animals Expanded,head,Blunt,12,2,6.0,,HeadAttackTool,0.6
AEXP_Wildebeest,Vanilla Animals Expanded,left hoof,Blunt;Poke,8,2,4.0,,FrontLeftLeg,
AEXP_Wildebeest,Vanilla Animals Expanded,right hoof,Blunt;Poke,8,2,4.0,,FrontRightLeg,
AEXP_Crocodile,Vanilla Animals Expanded,,Bite,22,2.6,8.46,,Teeth,0.7
AEXP_Cheetah,Vanilla Animals Expanded,left claw,Scratch,11,1.5,7.33,,FrontLeftPaw,
AEXP_Cheetah,Vanilla Animals Expanded,right claw,Scratch,11,1.5,7.33,,FrontRightPaw,
AEXP_Cheetah,Vanilla Animals Expanded,,Bite,16,2,8.0,,Teeth,0.7
AEXP_Cheetah,Vanilla Animals Expanded,head,Blunt,9,2,4.5,,HeadAttackTool,0.2
AEXP_Boombat,Vanilla Animals Expanded,left claw,Scratch,3,1.5,2.0,,FrontLeftPaw,
AEXP_Boombat,Vanilla Animals Expanded,right claw,Scratch,3,1.5,2.0,,FrontRightPaw,
AEXP_Boombat,Vanilla Animals Expanded,,Bite,5.5,2,2.75,,Teeth,0.7
AEXP_Boombat,Vanilla Animals Expanded,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
AEXP_Kangaroo,Vanilla Animals Expanded,,Blunt;Scratch,19,2,9.5,,AEXP_RearLeftClaws,
AEXP_Kangaroo,Vanilla Animals Expanded,,Blunt;Scratch,19,2,9.5,,AEXP_RearRightClaws,
AEXP_Kangaroo,Vanilla Animals Expanded,,Bite,5.5,2,2.75,,Teeth,0.7
AEXP_Kangaroo,Vanilla Animals Expanded,head,Blunt,13,2.6,5.0,,HeadAttackTool,
AEXP_Koala,Vanilla Animals Expanded,left claw,Scratch,2,2,1.0,,FrontLeftPaw,
AEXP_Koala,Vanilla Animals Expanded,right claw,Scratch,2,2,1.0,,FrontRightPaw,
AEXP_Koala,Vanilla Animals Expanded,,Bite,5,2,2.5,,Teeth,0.7
AEXP_Koala,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_Platypus,Vanilla Animals Expanded,left claw,Scratch,2,2,1.0,,FrontLeftPaw,
AEXP_Platypus,Vanilla Animals Expanded,right claw,Scratch,2,2,1.0,,FrontRightPaw,
AEXP_Platypus,Vanilla Animals Expanded,,ToxicBite;Poke,9,2,4.5,,AEXP_RearLeftSpur,
AEXP_Platypus,Vanilla Animals Expanded,,ToxicBite;Poke,9,2,4.5,,AEXP_RearRightSpur,
AEXP_Platypus,Vanilla Animals Expanded,head,Blunt,1,2,0.5,,HeadAttackTool,0.2
AEXP_ArcticCoyote,Vanilla Animals Expanded,left claw,Scratch,7.7,2,3.85,,FrontLeftPaw,
AEXP_ArcticCoyote,Vanilla Animals Expanded,right claw,Scratch,7.7,2,3.85,,FrontRightPaw,
AEXP_ArcticCoyote,Vanilla Animals Expanded,,Bite,14.2,2.1,6.76,,Teeth,0.7
AEXP_ArcticCoyote,Vanilla Animals Expanded,head,Blunt,6,2,3.0,,HeadAttackTool,0.2
AEXP_BlackBear,Vanilla Animals Expanded,left claw,Scratch,17,2,8.5,,FrontLeftPaw,
AEXP_BlackBear,Vanilla Animals Expanded,right claw,Scratch,17,2,8.5,,FrontRightPaw,
AEXP_BlackBear,Vanilla Animals Expanded,,Bite,23.6,2.6,9.08,,Teeth,0.5
AEXP_BlackBear,Vanilla Animals Expanded,head,Blunt,11,2,5.5,,HeadAttackTool,0.2
AEXP_CatAbyssinian,Vanilla Animals Expanded,left claw,Scratch,6,1.5,4.0,,FrontLeftPaw,
AEXP_CatAbyssinian,Vanilla Animals Expanded,right claw,Scratch,6,1.5,4.0,,FrontRightPaw,
AEXP_CatAbyssinian,Vanilla Animals Expanded,,Bite,7,2,3.5,,Teeth,0.7
AEXP_CatAbyssinian,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_CatBengal,Vanilla Animals Expanded,left claw,Scratch,6,1.5,4.0,,FrontLeftPaw,
AEXP_CatBengal,Vanilla Animals Expanded,right claw,Scratch,6,1.5,4.0,,FrontRightPaw,
AEXP_CatBengal,Vanilla Animals Expanded,,Bite,7,2,3.5,,Teeth,0.7
AEXP_CatBengal,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_CatBritishShorthair,Vanilla Animals Expanded,left claw,Scratch,6,1.5,4.0,,FrontLeftPaw,
AEXP_CatBritishShorthair,Vanilla Animals Expanded,right claw,Scratch,6,1.5,4.0,,FrontRightPaw,
AEXP_CatBritishShorthair,Vanilla Animals Expanded,,Bite,7,2,3.5,,Teeth,0.7
AEXP_CatBritishShorthair,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_CatMaineCoon,Vanilla Animals Expanded,left claw,Scratch,10,1.5,6.67,,FrontLeftPaw,
AEXP_CatMaineCoon,Vanilla Animals Expanded,right claw,Scratch,10,1.5,6.67,,FrontRightPaw,
AEXP_CatMaineCoon,Vanilla Animals Expanded,,Bite,8,2,4.0,,Teeth,0.7
AEXP_CatMaineCoon,Vanilla Animals Expanded,head,Blunt,6,2,3.0,,HeadAttackTool,0.2
AEXP_CatMunchkin,Vanilla Animals Expanded,left claw,Scratch,6,1.5,4.0,,FrontLeftPaw,
AEXP_CatMunchkin,Vanilla Animals Expanded,right claw,Scratch,6,1.5,4.0,,FrontRightPaw,
AEXP_CatMunchkin,Vanilla Animals Expanded,,Bite,7,2,3.5,,Teeth,0.7
AEXP_CatMunchkin,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_CatNorwegianForest,Vanilla Animals Expanded,left claw,Scratch,6,1.5,4.0,,FrontLeftPaw,
AEXP_CatNorwegianForest,Vanilla Animals Expanded,right claw,Scratch,6,1.5,4.0,,FrontRightPaw,
AEXP_CatNorwegianForest,Vanilla Animals Expanded,,Bite,7,2,3.5,,Teeth,0.7
AEXP_CatNorwegianForest,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_CatPersian,Vanilla Animals Expanded,left claw,Scratch,6,1.5,4.0,,FrontLeftPaw,
AEXP_CatPersian,Vanilla Animals Expanded,right claw,Scratch,6,1.5,4.0,,FrontRightPaw,
AEXP_CatPersian,Vanilla Animals Expanded,,Bite,7,2,3.5,,Teeth,0.7
AEXP_CatPersian,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_CatSiamese,Vanilla Animals Expanded,left claw,Scratch,6,1.5,4.0,,FrontLeftPaw,
AEXP_CatSiamese,Vanilla Animals Expanded,right claw,Scratch,6,1.5,4.0,,FrontRightPaw,
AEXP_CatSiamese,Vanilla Animals Expanded,,Bite,7,2,3.5,,Teeth,0.7
AEXP_CatSiamese,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_CatSomali,Vanilla Animals Expanded,left claw,Scratch,6,1.5,4.0,,FrontLeftPaw,
AEXP_CatSomali,Vanilla Animals Expanded,right claw,Scratch,6,1.5,4.0,,FrontRightPaw,
AEXP_CatSomali,Vanilla Animals Expanded,,Bite,7,2,3.5,,Teeth,0.7
AEXP_CatSomali,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_CatSphynx,Vanilla Animals Expanded,left claw,Scratch,6,1.5,4.0,,FrontLeftPaw,
AEXP_CatSphynx,Vanilla Animals Expanded,right claw,Scratch,6,1.5,4.0,,FrontRightPaw,
AEXP_CatSphynx,Vanilla Animals Expanded,,Bite,7,2,3.5,,Teeth,0.7
AEXP_CatSphynx,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_Hyena,Vanilla Animals Expanded,left claw,Scratch,7.7,2,3.85,,FrontLeftPaw,
AEXP_Hyena,Vanilla Animals Expanded,right claw,Scratch,7.7,2,3.85,,FrontRightPaw,
AEXP_Hyena,Vanilla Animals Expanded,,Bite,16.2,2.1,7.71,,Teeth,0.7
AEXP_Hyena,Vanilla Animals Expanded,head,Blunt,6,2,3.0,,HeadAttackTool,0.2
AEXP_DesertTortoise,Vanilla Animals Expanded,beak,Bite,8,2.6,3.08,,TurtleBeakAttackTool,
AEXP_DesertTortoise,Vanilla Animals Expanded,head,Blunt,3,2.6,1.15,,HeadAttackTool,0.2
AEXP_Lion,Vanilla Animals Expanded,left claw,Scratch,15,1.5,10.0,,FrontLeftPaw,
AEXP_Lion,Vanilla Animals Expanded,right claw,Scratch,15,1.5,10.0,,FrontRightPaw,
AEXP_Lion,Vanilla Animals Expanded,,Bite,18,2,9.0,,Teeth,0.7
AEXP_Lion,Vanilla Animals Expanded,head,Blunt,9,2,4.5,,HeadAttackTool,0.2
AEXP_GilaMonster,Vanilla Animals Expanded,left claw,Scratch,8,2,4.0,,FrontLeftClaws,
AEXP_GilaMonster,Vanilla Animals Expanded,right claw,Scratch,8,2,4.0,,FrontRightClaws,
AEXP_GilaMonster,Vanilla Animals Expanded,teeth,AEXP_GilaVenomousBite,8,2,4.0,,Teeth,0.5
AEXP_GilaMonster,Vanilla Animals Expanded,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
AEXP_Beagle,Vanilla Animals Expanded,left claw,Scratch,3.6,2,1.8,,FrontLeftPaw,
AEXP_Beagle,Vanilla Animals Expanded,right claw,Scratch,3.6,2,1.8,,FrontRightPaw,
AEXP_Beagle,Vanilla Animals Expanded,cute little teeth,Bite,4.8,2,2.4,,Teeth,0.7
AEXP_Beagle,Vanilla Animals Expanded,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
AEXP_Chihuahua,Vanilla Animals Expanded,left claw,Scratch,1.6,2,0.8,,FrontLeftPaw,
AEXP_Chihuahua,Vanilla Animals Expanded,right claw,Scratch,1.6,2,0.8,,FrontRightPaw,
AEXP_Chihuahua,Vanilla Animals Expanded,cute little teeth,Bite,2.8,2,1.4,,Teeth,0.7
AEXP_Chihuahua,Vanilla Animals Expanded,head,Blunt,1.2,2,0.6,,HeadAttackTool,0.2
AEXP_Corgi,Vanilla Animals Expanded,left claw,Scratch,3.6,2,1.8,,FrontLeftPaw,
AEXP_Corgi,Vanilla Animals Expanded,right claw,Scratch,3.6,2,1.8,,FrontRightPaw,
AEXP_Corgi,Vanilla Animals Expanded,cute little teeth,Bite,4.8,2,2.4,,Teeth,0.7
AEXP_Corgi,Vanilla Animals Expanded,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
AEXP_FrenchBulldog,Vanilla Animals Expanded,left claw,Scratch,3.6,2,1.8,,FrontLeftPaw,
AEXP_FrenchBulldog,Vanilla Animals Expanded,right claw,Scratch,3.6,2,1.8,,FrontRightPaw,
AEXP_FrenchBulldog,Vanilla Animals Expanded,cute little teeth,Bite,4.8,2,2.4,,Teeth,0.7
AEXP_FrenchBulldog,Vanilla Animals Expanded,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
AEXP_GermanShepherd,Vanilla Animals Expanded,left claw,Scratch,9,1.5,6.0,,FrontLeftPaw,
AEXP_GermanShepherd,Vanilla Animals Expanded,right claw,Scratch,9,1.5,6.0,,FrontRightPaw,
AEXP_GermanShepherd,Vanilla Animals Expanded,bite,Bite,16,2,8.0,,Teeth,0.9
AEXP_GermanShepherd,Vanilla Animals Expanded,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
AEXP_GreatDane,Vanilla Animals Expanded,left claw,Scratch,8.5,2,4.25,,FrontLeftPaw,
AEXP_GreatDane,Vanilla Animals Expanded,right claw,Scratch,8.5,2,4.25,,FrontRightPaw,
AEXP_GreatDane,Vanilla Animals Expanded,,Bite,14.2,2.6,5.46,,Teeth,0.7
AEXP_GreatDane,Vanilla Animals Expanded,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
AEXP_Poodle,Vanilla Animals Expanded,left claw,Scratch,8.5,2,4.25,,FrontLeftPaw,
AEXP_Poodle,Vanilla Animals Expanded,right claw,Scratch,8.5,2,4.25,,FrontRightPaw,
AEXP_Poodle,Vanilla Animals Expanded,,Bite,14.2,2.6,5.46,,Teeth,0.7
AEXP_Poodle,Vanilla Animals Expanded,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
AEXP_Pug,Vanilla Animals Expanded,left claw,Scratch,3.6,2,1.8,,FrontLeftPaw,
AEXP_Pug,Vanilla Animals Expanded,right claw,Scratch,3.6,2,1.8,,FrontRightPaw,
AEXP_Pug,Vanilla Animals Expanded,cute little teeth,Bite,4.8,2,2.4,,Teeth,0.7
AEXP_Pug,Vanilla Animals Expanded,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
AEXP_Rottweiler,Vanilla Animals Expanded,left claw,Scratch,8.5,2,4.25,,FrontLeftPaw,
AEXP_Rottweiler,Vanilla Animals Expanded,right claw,Scratch,8.5,2,4.25,,FrontRightPaw,
AEXP_Rottweiler,Vanilla Animals Expanded,,Bite,16.2,2.6,6.23,,Teeth,0.7
AEXP_Rottweiler,Vanilla Animals Expanded,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
AEXP_Shih-Tzu,Vanilla Animals Expanded,left claw,Scratch,3.6,2,1.8,,FrontLeftPaw,
AEXP_Shih-Tzu,Vanilla Animals Expanded,right claw,Scratch,3.6,2,1.8,,FrontRightPaw,
AEXP_Shih-Tzu,Vanilla Animals Expanded,cute little teeth,Bite,4.8,2,2.4,,Teeth,0.7
AEXP_Shih-Tzu,Vanilla Animals Expanded,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
AEXP_WelshTerrier,Vanilla Animals Expanded,left claw,Scratch,9.7,2,4.85,,FrontLeftPaw,
AEXP_WelshTerrier,Vanilla Animals Expanded,right claw,Scratch,9.7,2,4.85,,FrontRightPaw,
AEXP_WelshTerrier,Vanilla Animals Expanded,,Bite,14.2,2.6,5.46,,Teeth,0.7
AEXP_WelshTerrier,Vanilla Animals Expanded,head,Blunt,6,2,3.0,,HeadAttackTool,0.2
AEXP_Camel,Vanilla Animals Expanded,left hoof,Blunt;Poke,9,2,4.5,,FrontLeftLeg,
AEXP_Camel,Vanilla Animals Expanded,right hoof,Blunt;Poke,9,2,4.5,,FrontRightLeg,
AEXP_Camel,Vanilla Animals Expanded,,Bite,10,2,5.0,,Teeth,0.7
AEXP_Camel,Vanilla Animals Expanded,head,Blunt,7,2,3.5,,HeadAttackTool,0.2
AEXP_Rattlesnake,Vanilla Animals Expanded,venom-fangs,AEXP_RattleSnakeVenomousBite,12,2.4,5.0,,Mouth,
AEXP_Rattlesnake,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_Megascorpion,Vanilla Animals Expanded,stinger,AEXP_MegascorpionVenomousBite,12,1.2,10.0,,HeadAttackTool,
AEXP_Megascorpion,Vanilla Animals Expanded,mandibles,Bite,5,2,2.5,,Mouth,
AEXP_Megascorpion,Vanilla Animals Expanded,head,Blunt,4,2,2.0,,HeadAttackTool,0.1
AEXP_RedPanda,Vanilla Animals Expanded,left fist,Scratch,3.6,1.5,2.4,,FrontLeftPaw,
AEXP_RedPanda,Vanilla Animals Expanded,right fist,Scratch,3.6,1.5,2.4,,FrontRightPaw,
AEXP_RedPanda,Vanilla Animals Expanded,,Bite,4,2,2.0,,Teeth,0.7
AEXP_RedPanda,Vanilla Animals Expanded,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
AEXP_WildGoose,Vanilla Animals Expanded,claws,Scratch,5,1.5,3.33,,Feet,
AEXP_WildGoose,Vanilla Animals Expanded,beak,Bite,6.6,2,3.3,,Beak,
AEXP_WildGoose,Vanilla Animals Expanded,head,Blunt,2,1.5,1.33,,HeadAttackTool,0.2
AEXP_Beaver,Vanilla Animals Expanded,left claw,Scratch,5,2,2.5,,FrontLeftPaw,
AEXP_Beaver,Vanilla Animals Expanded,right claw,Scratch,5,2,2.5,,FrontRightPaw,
AEXP_Beaver,Vanilla Animals Expanded,,Bite,5.5,2,2.75,,Teeth,0.7
AEXP_Beaver,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_Hedgehog,Vanilla Animals Expanded,left claw,Scratch,2,2,1.0,,FrontLeftPaw,
AEXP_Hedgehog,Vanilla Animals Expanded,right claw,Scratch,2,2,1.0,,FrontRightPaw,
AEXP_Hedgehog,Vanilla Animals Expanded,,Bite,3,2,1.5,,Teeth,0.7
AEXP_Hedgehog,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_Jaguar,Vanilla Animals Expanded,left claw,Scratch,11,1.5,7.33,,FrontLeftPaw,
AEXP_Jaguar,Vanilla Animals Expanded,right claw,Scratch,11,1.5,7.33,,FrontRightPaw,
AEXP_Jaguar,Vanilla Animals Expanded,,Bite,16,2,8.0,,Teeth,0.7
AEXP_Jaguar,Vanilla Animals Expanded,head,Blunt,9,2,4.5,,HeadAttackTool,0.2
AEXP_Lemur,Vanilla Animals Expanded,left fist,Blunt,3.6,1.5,2.4,,LeftHand,
AEXP_Lemur,Vanilla Animals Expanded,right fist,Blunt,3.6,1.5,2.4,,RightHand,
AEXP_Lemur,Vanilla Animals Expanded,,Bite,4,2,2.0,,Teeth,0.7
AEXP_Lemur,Vanilla Animals Expanded,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
AEXP_Mandrill,Vanilla Animals Expanded,left fist,Blunt,5.5,1.5,3.67,,LeftHand,
AEXP_Mandrill,Vanilla Animals Expanded,right fist,Blunt,5.5,1.5,3.67,,RightHand,
AEXP_Mandrill,Vanilla Animals Expanded,,Bite,14,2,7.0,,Teeth,0.7
AEXP_Mandrill,Vanilla Animals Expanded,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
AEXP_Tapir,Vanilla Animals Expanded,,Bite,7.9,2,3.95,,Teeth,0.7
AEXP_Tapir,Vanilla Animals Expanded,head,Blunt,6,2,3.0,,HeadAttackTool,0.2
AEXP_Anaconda,Vanilla Animals Expanded,,Bite,20,2.5,8.0,,Mouth,
AEXP_Anaconda,Vanilla Animals Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
AEXP_IndianElephant,Vanilla Animals Expanded,left foot,Blunt,14.9,2,7.45,,FrontLeftLeg,
AEXP_IndianElephant,Vanilla Animals Expanded,right foot,Blunt,14.9,2,7.45,,FrontRightLeg,
AEXP_IndianElephant,Vanilla Animals Expanded,head,Blunt,12,2,6.0,,HeadAttackTool,0.2
AEXP_MegaWolverine,Vanilla Animals Expanded,left claw,Scratch,21,1.4,15.0,,FrontLeftPaw,
AEXP_MegaWolverine,Vanilla Animals Expanded,right claw,Scratch,21,1.4,15.0,,FrontRightPaw,
AEXP_MegaWolverine,Vanilla Animals Expanded,,Bite,22,2.1,10.48,,Teeth,0.7
AEXP_MegaWolverine,Vanilla Animals Expanded,head,Blunt,15,2,7.5,,HeadAttackTool,0.2
VAEWaste_Hydra,Vanilla Animals Expanded — Waste Animals,venom-fangs,ToxicBite,12,1,12.0,,Mouth,
VAEWaste_Hydra,Vanilla Animals Expanded — Waste Animals,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
VAEWaste_Megatardi,Vanilla Animals Expanded — Waste Animals,mandibles,Bite,7,2,3.5,,Mouth,
VAEWaste_Megatardi,Vanilla Animals Expanded — Waste Animals,head,Blunt,6,2,3.0,,HeadAttackTool,0.1
VAEWaste_Pestigator,Vanilla Animals Expanded — Waste Animals,,VAEWaste_RippingBite,22,2.6,8.46,,Teeth,1
VAEWaste_Toxafox,Vanilla Animals Expanded — Waste Animals,left claw,Scratch,8,2,4.0,,FrontLeftPaw,
VAEWaste_Toxafox,Vanilla Animals Expanded — Waste Animals,right claw,Scratch,8,2,4.0,,FrontRightPaw,
VAEWaste_Toxafox,Vanilla Animals Expanded — Waste Animals,,Bite,9,2,4.5,,Teeth,0.9
VAEWaste_Toxafox,Vanilla Animals Expanded — Waste Animals,head,Blunt,4,2,2.0,,HeadAttackTool,0.2
VAEWaste_Toxbear,Vanilla Animals Expanded — Waste Animals,left claw,Scratch,17,2,8.5,,FrontLeftPaw,
VAEWaste_Toxbear,Vanilla Animals Expanded — Waste Animals,right claw,Scratch,17,2,8.5,,FrontRightPaw,
VAEWaste_Toxbear,Vanilla Animals Expanded — Waste Animals,,Bite,23.6,2.6,9.08,,Teeth,0.5
VAEWaste_Toxbear,Vanilla Animals Expanded — Waste Animals,head,Blunt,11,2,5.5,,HeadAttackTool,0.2
VAEWaste_Toxiguana,Vanilla Animals Expanded — Waste Animals,left claw,Scratch,8,2,4.0,,FrontLeftClaws,
VAEWaste_Toxiguana,Vanilla Animals Expanded — Waste Animals,right claw,Scratch,8,2,4.0,,FrontRightClaws,
VAEWaste_Toxiguana,Vanilla Animals Expanded — Waste Animals,,Bite,10,2.6,3.85,,Teeth,0.7
VAEWaste_Toxiguana,Vanilla Animals Expanded — Waste Animals,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
VAEWaste_Toxlion,Vanilla Animals Expanded — Waste Animals,left claw,VAEWaste_FluClaws,8,1.5,5.33,,FrontLeftPaw,0.3
VAEWaste_Toxlion,Vanilla Animals Expanded — Waste Animals,right claw,VAEWaste_FluClaws,8,1.5,5.33,,FrontRightPaw,0.3
VAEWaste_Toxlion,Vanilla Animals Expanded — Waste Animals,,VAEWaste_FluBite,10,2,5.0,,Teeth,0.3
VAEWaste_Toxlion,Vanilla Animals Expanded — Waste Animals,,Bite,6,2,3.0,,Teeth,0.7
VAEWaste_Toxscorpion,Vanilla Animals Expanded — Waste Animals,left pincer,Scratch,20,1.5,13.33,,VAEWaste_PincerAttackTool,
VAEWaste_Toxscorpion,Vanilla Animals Expanded — Waste Animals,right pincer,Scratch,20,1.5,13.33,,VAEWaste_PincerAttackTool,
