defName,modName,index,def,minAge,soundWounded
AEXP_FrenchBulldog,Vanilla Animals Expanded,1,AnimalJuvenile,0.1,
AEXP_FrenchBulldog,Vanilla Animals Expanded,2,AnimalAdult,0.3,Pawn_DogSmall_Injured
AEXP_GermanShepherd,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_GermanShepherd,Vanilla Animals Expanded,1,AnimalJuvenile,0.2,
AEXP_GermanShepherd,Vanilla Animals Expanded,2,AnimalAdult,0.45,Pawn_Warg_Wounded
AEXP_GreatDane,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_GreatDane,Vanilla Animals Expanded,1,AnimalJuvenile,0.25,
AEXP_GreatDane,Vanilla Animals Expanded,2,AnimalAdult,0.5,Pawn_Dog_Injured
AEXP_Poodle,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Poodle,Vanilla Animals Expanded,1,AnimalJuvenile,0.25,
AEXP_Poodle,Vanilla Animals Expanded,2,AnimalAdult,0.5,Pawn_DogSmall_Injured
AEXP_Pug,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Pug,Vanilla Animals Expanded,1,AnimalJuvenile,0.1,
AEXP_Pug,Vanilla Animals Expanded,2,AnimalAdult,0.3,Pawn_DogSmall_Injured
AEXP_Rottweiler,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Rottweiler,Vanilla Animals Expanded,1,AnimalJuvenile,0.25,
AEXP_Rottweiler,Vanilla Animals Expanded,2,AnimalAdult,0.5,Pawn_Dog_Injured
AEXP_Shih-Tzu,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Shih-Tzu,Vanilla Animals Expanded,1,AnimalJuvenile,0.1,
AEXP_Shih-Tzu,Vanilla Animals Expanded,2,AnimalAdult,0.3,Pawn_DogSmall_Injured
AEXP_WelshTerrier,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_WelshTerrier,Vanilla Animals Expanded,1,AnimalJuvenile,0.25,
AEXP_WelshTerrier,Vanilla Animals Expanded,2,AnimalAdult,0.5,Pawn_Dog_Injured
AEXP_Camel,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Camel,Vanilla Animals Expanded,1,AnimalJuvenile,0.25,
AEXP_Camel,Vanilla Animals Expanded,2,AnimalAdult,0.3333,Pawn_Dromedary_Wounded
AEXP_Rattlesnake,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Rattlesnake,Vanilla Animals Expanded,1,AnimalJuvenile,0.15,
AEXP_Rattlesnake,Vanilla Animals Expanded,2,AnimalAdult,0.5,Pawn_Cobra_Wounded
AEXP_Megascorpion,Vanilla Animals Expanded,0,EusocialInsectLarva,0,
AEXP_Megascorpion,Vanilla Animals Expanded,1,EusocialInsectJuvenile,0.03,
AEXP_Megascorpion,Vanilla Animals Expanded,2,EusocialInsectAdult,0.4,Pawn_Megascarab_Wounded
AEXP_RedPanda,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_RedPanda,Vanilla Animals Expanded,1,AnimalJuvenile,0.1,
AEXP_RedPanda,Vanilla Animals Expanded,2,AnimalAdult,0.3333,Pawn_Boomrat_Wounded
AEXP_WildGoose,Vanilla Animals Expanded,0,AnimalBabyTiny,0,Pawn_Chick_Call
AEXP_WildGoose,Vanilla Animals Expanded,1,AnimalJuvenile,0.12,
AEXP_WildGoose,Vanilla Animals Expanded,2,AnimalAdult,0.2,Pawn_Goose_Wounded
AEXP_Beaver,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Beaver,Vanilla Animals Expanded,1,AnimalJuvenile,0.15,
AEXP_Beaver,Vanilla Animals Expanded,2,AnimalAdult,0.35,Pawn_Alphabeaver_Wounded
AEXP_Hedgehog,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Hedgehog,Vanilla Animals Expanded,1,AnimalJuvenile,0.11,
AEXP_Hedgehog,Vanilla Animals Expanded,2,AnimalAdult,0.2222,Pawn_Rodent_Wounded
AEXP_Jaguar,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Jaguar,Vanilla Animals Expanded,1,AnimalJuvenile,0.25,
AEXP_Jaguar,Vanilla Animals Expanded,2,AnimalAdult,0.5,Pawn_Cougar_Injured
AEXP_Lemur,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Lemur,Vanilla Animals Expanded,1,AnimalJuvenile,0.1,
AEXP_Lemur,Vanilla Animals Expanded,2,AnimalAdult,0.2222,AEXP_Pawn_Lemur_Wounded
AEXP_Mandrill,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Mandrill,Vanilla Animals Expanded,1,AnimalJuvenile,0.1,
AEXP_Mandrill,Vanilla Animals Expanded,2,AnimalAdult,0.2222,AEXP_Pawn_Mandrill_Wounded
AEXP_Tapir,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Tapir,Vanilla Animals Expanded,1,AnimalJuvenile,0.1,
AEXP_Tapir,Vanilla Animals Expanded,2,AnimalAdult,0.4,Pawn_Wildboar_Wounded
AEXP_Anaconda,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_Anaconda,Vanilla Animals Expanded,1,AnimalJuvenile,0.25,
AEXP_Anaconda,Vanilla Animals Expanded,2,AnimalAdult,0.5,AEXP_Pawn_Anaconda_Wounded
AEXP_IndianElephant,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_IndianElephant,Vanilla Animals Expanded,1,AnimalJuvenile,0.3,
AEXP_IndianElephant,Vanilla Animals Expanded,2,AnimalAdult,0.666,Pawn_Elephant_Injured
AEXP_MegaWolverine,Vanilla Animals Expanded,0,AnimalBaby,0,
AEXP_MegaWolverine,Vanilla Animals Expanded,1,AnimalJuvenile,1.0,
AEXP_MegaWolverine,Vanilla Animals Expanded,2,AnimalAdult,3.0,AEXP_Pawn_MegaWolverine_Wounded
VAEWaste_Hydra,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Hydra,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.15,
VAEWaste_Hydra,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.5,Pawn_Cobra_Wounded
VAEWaste_Megatardi,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Megatardi,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.15,
VAEWaste_Megatardi,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.3333,Pawn_Spelopede_Pain
VAEWaste_Pestigator,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Pestigator,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.15,
VAEWaste_Pestigator,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.3,
VAEWaste_Toxafox,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Toxafox,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.1,
VAEWaste_Toxafox,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.3333,
VAEWaste_Toxbear,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Toxbear,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.2,
VAEWaste_Toxbear,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.5,Pawn_Bear_Injured
VAEWaste_Toxiguana,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Toxiguana,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.1,
VAEWaste_Toxiguana,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.2222,Pawn_Iguana_Wounded
VAEWaste_Toxlion,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Toxlion,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.25,
VAEWaste_Toxlion,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.5,VAEWaste_Pawn_Toxlion_Wounded
VAEWaste_Toxscorpion,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Toxscorpion,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.15,
VAEWaste_Toxscorpion,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.3333,Pawn_Spelopede_Pain
VAEWaste_Wasteboar,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Wasteboar,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.1,
VAEWaste_Wasteboar,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.3333,Pawn_Wildboar_Wounded
VAEWaste_Wastedeer,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Wastedeer,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.1,
VAEWaste_Wastedeer,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.3333,Pawn_Deer_Wounded
VAEWaste_Wasteffalo,Vanilla Animals Expanded — Waste Animals,0,AnimalBaby,0,
VAEWaste_Wasteffalo,Vanilla Animals Expanded — Waste Animals,1,AnimalJuvenile,0.25,
VAEWaste_Wasteffalo,Vanilla Animals Expanded — Waste Animals,2,AnimalAdult,0.3333,Pawn_Muffalo_Wounded
VFEI2_Acidspitter,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Acidspitter,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Acidspitter,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
VFEI2_Boomtick,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Boomtick,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Boomtick,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.4,Pawn_Megascarab_Wounded
VFEI2_Durapod,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Durapod,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Durapod,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_Megascarab_Wounded
VFEI2_Empress,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Empress,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.05,
VFEI2_Empress,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,1,Pawn_BigInsect_Pain
VFEI2_Fuelmite,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Fuelmite,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Fuelmite,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
VFEI2_Gigalocust,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Gigalocust,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.015,
VFEI2_Gigalocust,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.1,Pawn_BigInsect_Pain
VFEI2_Gigamite,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Gigamite,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.05,
VFEI2_Gigamite,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,1,Pawn_BigInsect_Pain
VFEI2_Hellbeetle,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Hellbeetle,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.015,
VFEI2_Hellbeetle,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.1,Pawn_BigInsect_Pain
VFEI2_Ironclad,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Ironclad,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Ironclad,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
VFEI2_Macrofly,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Macrofly,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.015,
VFEI2_Macrofly,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.1,Pawn_Megascarab_Wounded
VFEI2_Megapede,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Megapede,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Megapede,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
VFEI2_Megathrips,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Megathrips,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Megathrips,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.4,Pawn_Megascarab_Wounded
VFEI2_Megawasp,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Megawasp,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.015,
VFEI2_Megawasp,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.1,Pawn_BigInsect_Pain
VFEI2_Patriarch,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Patriarch,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.05,
VFEI2_Patriarch,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,1,Pawn_BigInsect_Pain
VFEI2_Queen,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Queen,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Queen,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
VFEI2_RoyalMegascarab,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_RoyalMegascarab,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_RoyalMegascarab,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_Megascarab_Wounded
VFEI2_RoyalMegaspider,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_RoyalMegaspider,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_RoyalMegaspider,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
VFEI2_RoyalSpelopede,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_RoyalSpelopede,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_RoyalSpelopede,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_Spelopede_Pain
VFEI2_Silverfish,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Silverfish,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.05,
VFEI2_Silverfish,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,1,Pawn_BigInsect_Pain
VFEI2_Swarmling,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Swarmling,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Swarmling,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
VFEI2_Tankroach,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Tankroach,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.03,
VFEI2_Tankroach,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
VFEI2_Teramantis,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Teramantis,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.05,
VFEI2_Teramantis,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,1,Pawn_BigInsect_Pain
VFEI2_Titantick,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Titantick,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.05,
VFEI2_Titantick,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,1,Pawn_BigInsect_Pain
VFEI2_Venomite,Vanilla Factions Expanded - Insectoids 2,0,EusocialInsectLarva,0,
VFEI2_Venomite,Vanilla Factions Expanded - Insectoids 2,1,EusocialInsectJuvenile,0.015,
VFEI2_Venomite,Vanilla Factions Expanded - Insectoids 2,2,EusocialInsectAdult,0.1,Pawn_BigInsect_Pain
VGE_Astropede,Vanilla Gravship Expanded - Chapter 1,0,MechanoidFullyFormed,0,Pawn_Mech_Centipede_Wounded
VGE_Astropede,Vanilla Gravship Expanded - Chapter 1,1,MechanoidFullyFormed,100,Pawn_Mech_Centipede_Wounded
VGE_Hunter,Vanilla Gravship Expanded - Chapter 1,0,MechanoidFullyFormed,0,Pawn_Hunter_Wounded
VGE_Hunter,Vanilla Gravship Expanded - Chapter 1,1,MechanoidFullyFormed,100,Pawn_Hunter_Wounded
VGE_Astronaut,Vanilla Gravship Expanded - Chapter 1,0,MechanoidFullyFormed,0,Pawn_Wasp_Wounded
VGE_Astronaut,Vanilla Gravship Expanded - Chapter 1,1,MechanoidFullyFormed,100,Pawn_Wasp_Wounded
VQEA_Spliceling,Vanilla Quests Expanded - Ancients,0,EusocialInsectAdult,0,VQEA_Mutant_Wounded
VQEA_Splicehulk,Vanilla Quests Expanded - Ancients,0,EusocialInsectAdult,0,VQEA_Mutant_Wounded
VQEA_Splicefiend,Vanilla Quests Expanded - Ancients,0,EusocialInsectAdult,0,VQEA_Mutant_Wounded
VQEA_Splicetoot,Vanilla Quests Expanded - Ancients,0,EusocialInsectAdult,0,VQEA_Mutant_Wounded
VQE_IceCrawler,Vanilla Quests Expanded - Cryptoforge,0,EusocialInsectLarva,0,
VQE_IceCrawler,Vanilla Quests Expanded - Cryptoforge,1,EusocialInsectJuvenile,0.03,
VQE_IceCrawler,Vanilla Quests Expanded - Cryptoforge,2,EusocialInsectAdult,0.2,Pawn_Spelopede_Pain
VQE_Megamidge,Vanilla Quests Expanded - Cryptoforge,0,EusocialInsectLarva,0,
VQE_Megamidge,Vanilla Quests Expanded - Cryptoforge,1,EusocialInsectJuvenile,0.03,
VQE_Megamidge,Vanilla Quests Expanded - Cryptoforge,2,EusocialInsectAdult,0.2,Pawn_BigInsect_Pain
VRE_CompanionDryad,Vanilla Races Expanded - Phytokin,0,AnimalAdult,0,Pawn_Dryad_Wounded
JDSCIS_Pistoeka_Sotage_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage1_Sound
JDSCIS_Pistoeka_Sotage_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage3_Sound
JDSCIS_B1_Battle_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage3_Sound
JDSCIS_B1_Battle_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage3_Sound
JDSCIS_B1_Security_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage3_Sound
JDSCIS_B1_Security_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage3_Sound
JDSCIS_B1_Commander_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage3_Sound
JDSCIS_B1_Commander_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage3_Sound
JDSCIS_BX_Commando_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage3_Sound
JDSCIS_BX_Commando_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage3_Sound
JDSCIS_IG-100_MagnaGuards,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage3_Sound
JDSCIS_IG-100_MagnaGuards,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage3_Sound
JDSCIS_T1_Tactical_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage3_Sound
JDSCIS_T1_Tactical_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage3_Sound
JDSCIS_ST_Super_Tactical_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage3_Sound
JDSCIS_ST_Super_Tactical_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage3_Sound
JDSCIS_B2_Super_Battle_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage2_Sound
JDSCIS_B2_Super_Battle_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage2_Sound
JDSCIS_B2_HA_Super_Battle_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage2_Sound
JDSCIS_B2_HA_Super_Battle_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage2_Sound
JDSCIS_AQ_Battle_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage2_Sound
JDSCIS_AQ_Battle_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage2_Sound
JDSCIS_Droideka_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage2_Sound
JDSCIS_Droideka_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage2_Sound
JDSCIS_Droideka_Sharpshooter_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage2_Sound
JDSCIS_Droideka_Sharpshooter_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage2_Sound
JDSCIS_Demolition_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage2_Sound
JDSCIS_Demolition_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage2_Sound
JDSCIS_DSD1_Dwarf_Spider_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage3_Sound
JDSCIS_DSD1_Dwarf_Spider_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage3_Sound
JDSCIS_LR-57_Combat_Droid,[JDS] StarWars - The Separatist Droid Army,0,MechanoidFullyFormed,0,Droid_Damage2_Sound
JDSCIS_LR-57_Combat_Droid,[JDS] StarWars - The Separatist Droid Army,1,MechanoidFullyFormed,100,Droid_Damage2_Sound
AA_AcanthamoebaGiganteaSmall,Alpha Animals,0,AnimalAdult,0,AA_GreenGoo_Wounded
AA_AcanthamoebaGiganteaLarge,Alpha Animals,0,AnimalAdult,0,AA_GreenGoo_Wounded
AA_AcanthamoebaGiganteaHuge,Alpha Animals,0,AnimalAdult,0,AA_GreenGoo_Wounded
AA_Aerofleet,Alpha Animals,0,AnimalBaby,0,
AA_Aerofleet,Alpha Animals,1,AnimalJuvenile,0.1,
AA_Aerofleet,Alpha Animals,2,AnimalAdult,0.2222,Pawn_Rodent_Wounded
AA_ColossalAerofleet,Alpha Animals,0,AnimalAdult,0,Pawn_Rodent_Wounded
AA_Agaripawn,Alpha Animals,0,AnimalBaby,0,
AA_Agaripawn,Alpha Animals,1,AnimalJuvenile,0.25,
AA_Agaripawn,Alpha Animals,2,AnimalAdult,0.5,AA_Wildpawn_Wounded
AA_Agaripod,Alpha Animals,0,AnimalBaby,0,
AA_Agaripod,Alpha Animals,1,AnimalJuvenile,0.25,
AA_Agaripod,Alpha Animals,2,AnimalAdult,0.5,Pawn_Elephant_Injured
AA_AngelMothLarva,Alpha Animals,0,AnimalAdult,0,Pawn_Megascarab_Wounded
AA_AngelMoth,Alpha Animals,0,AnimalAdult,0,Pawn_Megascarab_Wounded
AA_AnimaColossus,Alpha Animals,0,AnimalBaby,0,
AA_AnimaColossus,Alpha Animals,1,AnimalJuvenile,0.25,
AA_AnimaColossus,Alpha Animals,2,AnimalAdult,0.5,Pawn_Rhinoceros_Wounded
AA_Animalisk,Alpha Animals,0,AnimalBaby,0,
AA_Animalisk,Alpha Animals,1,AnimalJuvenile,0.24,
AA_Animalisk,Alpha Animals,2,AnimalAdult,0.5,Pawn_Feralisk_Wounded
AA_AnimusVox,Alpha Animals,0,AnimalBaby,0,
AA_AnimusVox,Alpha Animals,1,AnimalJuvenile,0.1,
AA_AnimusVox,Alpha Animals,2,AnimalAdult,0.3333,
AA_ArcticLion,Alpha Animals,0,AnimalBaby,0,
AA_ArcticLion,Alpha Animals,1,AnimalJuvenile,0.25,
AA_ArcticLion,Alpha Animals,2,AnimalAdult,0.5,AA_ArcticLion_Wounded
AA_LarvalAtispec,Alpha Animals,0,AnimalAdult,0,Pawn_Megascarab_Wounded
AA_Atispec,Alpha Animals,0,AnimalAdult,0,AA_Atispec_Wounded
AA_AuroraSylph,Alpha Animals,0,AnimalAdult,0,Pawn_Megascarab_Wounded
AA_Barbslinger,Alpha Animals,0,AnimalBaby,0,
AA_Barbslinger,Alpha Animals,1,AnimalJuvenile,0.15,
AA_Barbslinger,Alpha Animals,2,AnimalAdult,0.3333,Pawn_Spelopede_Pain
