tile,lat,lon,arc,bearing,elev_m,temp_c,rain_mm,biome,water,river_flow,region
9405,28.6292,-44.7947,51.47,142.23,12,43.6,29,AB_FeraliskInfestedJungle,0,6864,
9406,26.0302,-44.3554,50.02,145.06,12,44.6,50,AB_FeraliskInfestedJungle,0,76,
9407,26.1848,-42.674,48.72,144.04,12,45.5,54,AB_FeraliskInfestedJungle,0,1170,
9408,27.5622,-42.0205,48.81,142.06,12,45.4,39,AB_FeraliskInfestedJungle,0,0,
9409,28.7983,-43.0696,50.2,141.17,12,44.5,30,AB_FeraliskInfestedJungle,0,0,
9410,30.5234,-37.1587,46.64,135.69,12,46.8,25,AB_FeraliskInfestedJungle,0,0,
9411,31.812,-38.152,48.07,134.88,12,45.9,22,AB_FeraliskInfestedJungle,0,0,
9412,33.1862,-37.376,48.31,132.87,12,45.7,21,AB_FeraliskInfestedJungle,0,0,
9413,33.2548,-35.5868,47.15,131.59,12,46.5,21,AB_FeraliskInfestedJungle,0,124,
9414,30.5845,-35.4229,45.45,134.44,12,47.6,25,AB_FeraliskInfestedJungle,0,0,
9415,31.9417,-34.6288,45.71,132.35,12,47.5,22,AB_FeraliskInfestedJungle,0,124,
9416,21.5632,-97.117,96.62,158.28,-30,6.1,90,Ocean,1,0,The Twilight Sea
9417,22.2748,-98.5937,97.95,157.5,-30,4.5,90,Ocean,1,0,The Twilight Sea
9418,21.4666,-99.95,99.25,158.24,-30,2.9,90,Ocean,1,0,The Twilight Sea
9419,19.9542,-99.8178,99.22,159.77,-30,2.9,90,Ocean,1,0,The Twilight Sea
9420,19.2425,-98.3664,97.9,160.57,-30,4.5,90,Ocean,1,0,The Twilight Sea
9421,20.0436,-97.0221,96.59,159.82,-30,6.1,90,Ocean,1,0,The Twilight Sea
9422,26.9441,-92.9976,92.67,153.02,-30,10.8,90,Ocean,1,0,The Twilight Sea
9423,28.4416,-93.0444,92.68,151.52,-30,10.8,90,Ocean,1,0,The Twilight Sea
9424,26.1674,-94.4613,94.0,153.76,-30,9.2,90,Ocean,1,0,The Twilight Sea
9425,26.8817,-95.9908,95.34,152.99,-30,7.6,90,Ocean,1,0,The Twilight Sea
9426,29.1588,-94.6015,94.02,150.76,-30,9.2,90,Ocean,1,0,The Twilight Sea
9427,28.3751,-96.0841,95.35,151.49,-30,7.6,90,Ocean,1,0,The Twilight Sea
9428,26.1674,-85.5387,86.0,153.76,-30,17.2,90,Ocean,1,0,The Twilight Sea
9429,26.8817,-84.0092,84.66,152.99,-30,18.3,90,Ocean,1,0,The Twilight Sea
9430,26.9441,-87.0024,87.33,153.02,-30,16.1,90,Ocean,1,0,The Twilight Sea
9431,28.4416,-86.9556,87.32,151.52,-30,16.1,90,Ocean,1,0,The Twilight Sea
9432,28.3751,-83.9159,84.65,151.49,-30,18.3,90,Ocean,1,0,The Twilight Sea
9433,29.1588,-85.3985,85.98,150.76,-30,17.2,90,Ocean,1,0,The Twilight Sea
9434,20.0436,-82.9779,83.41,159.82,-30,19.3,90,Ocean,1,0,The Twilight Sea
9435,19.2425,-81.6336,82.1,160.57,-30,20.3,90,Ocean,1,0,The Twilight Sea
9436,21.5632,-82.883,83.38,158.28,-30,19.3,90,Ocean,1,0,The Twilight Sea
9437,22.2748,-81.4063,82.05,157.5,-30,20.4,90,Ocean,1,0,The Twilight Sea
9438,19.9542,-80.1822,80.78,159.77,-30,21.4,90,Ocean,1,0,The Twilight Sea
9439,21.4666,-80.05,80.75,158.24,-30,21.4,90,Ocean,1,0,The Twilight Sea
9440,14.7153,-95.3794,95.2,165.22,-30,7.8,90,Ocean,1,0,The Twilight Sea
9441,15.5047,-94.0604,93.91,164.46,-30,9.3,90,Ocean,1,0,The Twilight Sea
9442,13.1752,-95.3167,95.18,166.77,-30,7.8,90,Ocean,1,0,The Twilight Sea
9443,12.421,-93.9662,93.87,167.55,-30,9.4,90,Ocean,1,0,The Twilight Sea
9444,13.2056,-92.6601,92.59,166.78,-30,10.9,90,Ocean,1,0,The Twilight Sea
9445,14.7489,-92.6915,92.6,165.24,-30,10.9,90,Ocean,1,0,The Twilight Sea
9446,13.2056,-87.3399,87.41,166.78,-30,16.1,90,Ocean,1,0,The Twilight Sea
9447,14.7489,-87.3085,87.4,165.24,-30,16.1,90,Ocean,1,0,The Twilight Sea
9448,15.5047,-85.9396,86.09,164.46,-30,17.1,90,Ocean,1,0,The Twilight Sea
9449,14.7153,-84.6206,84.8,165.22,-30,18.2,90,Ocean,1,0,The Twilight Sea
9450,12.4209,-86.0338,86.13,167.55,-30,17.1,90,Ocean,1,0,The Twilight Sea
9451,13.1752,-84.6833,84.82,166.77,-30,18.1,90,Ocean,1,0,The Twilight Sea
9452,38.1945,127.5731,118.64,44.79,1098,-26.4,18,AB_RockyCrags,0,0,The Sunreach
9453,39.2906,126.2636,117.24,45.42,1118,-24.8,18,AB_RockyCrags,0,0,The Sunreach
9454,38.9101,124.3385,116.04,44.35,1096,-23.3,18,AB_RockyCrags,0,0,The Gray Crags
9455,37.4578,123.7792,116.19,42.67,1031,-23.1,18,AB_RockyCrags,0,0,The Sunreach
9456,36.3942,125.095,117.57,42.02,996,-24.6,18,AB_RockyCrags,0,0,The Sunreach
9457,36.7508,126.9654,118.8,43.06,984,-26.0,18,AB_RockyCrags,0,0,The Sunreach
9458,31.3482,126.4984,120.53,37.15,563,-25.7,18,AB_RockyCrags,0,0,The Sunreach
9459,31.6593,128.272,121.82,38.15,910,-29.2,18,AB_MycoticJungle,0,0,The Sunreach
9460,29.9268,125.9571,120.59,35.42,705,-26.6,18,AB_RockyCrags,0,0,The Sunreach
9461,28.8251,127.1548,121.95,34.62,808,-28.8,18,AB_RockyCrags,0,0,The Sunreach
9462,29.1145,128.8855,123.26,35.58,914,-30.9,18,AB_RockyCrags,0,0,The Sunreach
9463,30.5272,129.4602,123.19,37.37,963,-31.1,18,AB_MycoticJungle,0,0,The Sunreach
9464,41.9236,134.8766,121.67,51.72,1005,-29.5,18,AB_RockyCrags,0,0,The Sunreach
9465,43.347,135.688,121.36,53.5,1109,-29.7,18,AB_RockyCrags,0,0,The Sunreach
9466,41.678,132.861,120.53,50.53,1104,-28.7,18,AB_RockyCrags,0,0,The Sunreach
9467,42.8394,131.5823,119.12,51.11,1145,-27.2,18,AB_RockyCrags,0,0,The Sunreach
9468,44.5408,134.4363,119.93,54.04,1140,-28.2,18,AB_RockyCrags,0,0,The Sunreach
9469,44.2786,132.3435,118.83,52.84,1167,-27.0,18,AB_RockyCrags,0,0,The Sunreach
9470,38.5194,142.2283,128.2,52.42,1341,-39.2,18,AB_RockyCrags,0,0,
9471,38.6024,144.1416,129.3,53.73,1417,-41.0,18,AB_RockyCrags,0,0,
9472,39.7975,141.1621,126.76,53.03,1010,-35.7,18,AB_RockyCrags,0,0,
9473,41.1851,142.0513,126.4,54.9,1023,-35.3,18,AB_RockyCrags,0,0,
9474,39.9707,145.0585,128.92,55.66,1438,-40.6,18,AB_RockyCrags,0,0,
9475,41.2751,144.0369,127.47,56.22,1320,-38.2,18,AB_RockyCrags,0,0,
9476,27.2387,134.5743,128.61,35.85,970,-37.7,18,AB_RockyCrags,0,0,
9477,28.6292,135.2053,128.53,37.77,1070,-38.1,18,AB_MycoticJungle,0,0,
9478,26.0302,135.6447,129.98,34.94,1006,-39.5,18,AB_RockyCrags,0,0,
9479,26.1848,137.326,131.28,35.96,1027,-41.2,18,AB_RockyCrags,0,0,
9480,27.5622,137.9795,131.19,37.94,1115,-41.6,18,AB_RockyCrags,0,0,
9481,28.7983,136.9304,129.8,38.83,1103,-39.8,18,AB_MycoticJungle,0,0,
9482,30.5234,142.8414,133.36,44.31,1374,-45.6,18,AB_RockyCrags,0,0,
9483,31.812,141.848,131.93,45.12,1351,-43.7,18,AB_RockyCrags,0,0,
9484,33.1862,142.624,131.69,47.13,1297,-43.2,18,AB_RockyCrags,0,0,
9485,33.2548,144.4132,132.85,48.41,1314,-44.6,18,AB_RockyCrags,0,0,
9486,30.5845,144.5771,134.55,45.56,1241,-46.3,18,AB_RockyCrags,0,0,
9487,31.9417,145.3712,134.29,47.65,1245,-46.0,18,AB_RockyCrags,0,0,
9488,-6.594,-159.8146,158.81,198.52,690,-68.3,18,AB_RockyCrags,0,0,The Umbra
9489,-7.8949,-160.5636,159.08,202.62,726,-68.7,18,AB_RockyCrags,0,0,The Umbra
9490,-9.2219,-159.7706,157.85,205.15,733,-67.8,18,AB_RockyCrags,0,0,The Umbra
9491,-9.2523,-158.2334,156.44,203.72,748,-66.8,18,AB_RockyCrags,0,0,The Umbra
9492,-7.947,-157.4946,156.2,200.04,632,-66.0,18,AB_RockyCrags,0,0,The Umbra
9493,-6.6157,-158.2823,157.34,197.4,589,-66.6,18,AB_RockyCrags,0,0,The Umbra
9494,-5.3407,-152.9881,152.5,191.63,629,-63.3,18,AB_RockyCrags,0,0,The Umbra
9495,-4.0027,-153.7604,153.48,188.99,641,-64.1,18,AB_RockyCrags,0,0,The Umbra
9496,-5.3501,-151.4857,151.03,191.1,640,-62.3,18,AB_RockyCrags,0,0,
9497,-4.0167,-150.7587,150.51,188.18,691,-62.2,18,AB_RockyCrags,0,0,
9498,-2.6763,-151.5208,151.41,185.6,659,-62.7,18,AB_RockyCrags,0,0,
9499,-2.6716,-153.0208,152.9,185.87,578,-63.3,18,AB_RockyCrags,0,0,The Umbra
9500,3.9119,-164.4563,163.98,165.68,796,-72.6,18,AB_RockyCrags,0,0,The Umbra
9501,5.2018,-165.2207,164.35,160.36,597,-71.8,18,AB_RockyCrags,0,0,The Umbra
9502,5.1757,-166.7683,165.81,158.41,406,-71.8,18,AB_RockyCrags,0,0,The Umbra
9503,3.8728,-167.5487,166.97,162.57,298,-72.1,18,AB_RockyCrags,0,0,The Umbra
9504,2.5894,-166.7791,166.53,168.81,347,-72.0,18,AB_RockyCrags,0,0,The Umbra
9505,2.6025,-165.2337,165.01,169.89,608,-72.4,18,AB_RockyCrags,0,0,The Umbra
9506,-2.5894,-166.7791,166.53,191.19,431,-72.5,18,AB_RockyCrags,0,0,The Umbra
9507,-2.6025,-165.2337,165.01,190.11,518,-71.9,18,AB_RockyCrags,0,0,The Umbra
9508,-3.9119,-164.4563,163.98,194.32,548,-71.3,18,AB_RockyCrags,0,0,The Umbra
9509,-5.2018,-165.2207,164.35,199.64,644,-72.1,18,AB_RockyCrags,0,0,The Umbra
9510,-3.8728,-167.5487,166.97,197.43,607,-73.8,18,AB_RockyCrags,0,0,The Umbra
9511,-5.1757,-166.7683,165.81,201.59,688,-73.4,18,AB_RockyCrags,0,0,The Umbra
9512,6.6157,-158.2823,157.34,162.6,958,-68.7,18,AB_RockyCrags,0,0,The Umbra
9513,7.947,-157.4946,156.2,159.96,1038,-68.3,18,AB_MycoticJungle,0,0,The Umbra
9514,6.594,-159.8146,158.81,161.48,971,-69.8,18,AB_RockyCrags,0,0,The Umbra
9515,7.8949,-160.5636,159.08,157.38,955,-69.9,18,AB_RockyCrags,0,0,The Umbra
9516,9.2523,-158.2334,156.44,156.28,932,-67.8,18,AB_MycoticJungle,0,0,The Umbra
9517,9.2219,-159.7706,157.85,154.85,867,-68.5,18,AB_RockyCrags,0,0,The Umbra
9518,2.6763,-151.5208,151.41,174.4,793,-63.4,18,AB_MycoticJungle,0,0,
9519,2.6716,-153.0208,152.9,174.13,846,-64.8,18,AB_RockyCrags,0,0,The Umbra
9520,4.0027,-153.7604,153.48,171.01,935,-65.7,18,AB_RockyCrags,0,0,The Umbra
9521,5.3407,-152.9881,152.5,168.37,1017,-65.4,18,AB_MycoticJungle,0,0,The Umbra
9522,4.0167,-150.7587,150.51,171.82,806,-62.8,18,AB_MycoticJungle,0,0,
9523,5.3501,-151.4857,151.03,168.9,948,-64.0,18,AB_MycoticJungle,0,0,
9524,-26.9441,-87.0024,87.33,206.98,662,12.5,163,AB_RockyCrags,0,0,
9525,-28.4416,-86.9556,87.32,208.48,507,13.4,36,AB_RockyCrags,0,0,
9526,-29.1588,-85.3985,85.98,209.24,444,14.8,75,AB_RockyCrags,0,0,
9527,-28.3751,-83.9159,84.65,208.51,394,16.1,42,AB_RockyCrags,0,0,
9528,-26.8817,-84.0092,84.66,207.01,581,15.1,132,AB_RockyCrags,0,0,
9529,-26.1674,-85.5387,86.0,206.24,601,13.9,246,AB_RockyCrags,0,0,
9530,-22.2748,-81.4063,82.05,202.5,511,17.5,88,AridShrubland,0,0,The Dew Belt
9531,-21.5632,-82.883,83.38,201.72,468,16.7,255,AridShrubland,0,0,The Dew Belt
9532,-21.4666,-80.05,80.75,201.76,586,18.2,188,AridShrubland,0,0,The Dew Belt
9533,-19.9542,-80.1822,80.78,200.23,596,18.1,101,AridShrubland,0,0,The Dew Belt
9534,-19.2425,-81.6336,82.1,199.43,501,17.6,453,AridShrubland,0,0,The Dew Belt
9535,-20.0436,-82.9779,83.41,200.18,506,16.5,609,AB_MycoticJungle,0,0,The Dew Belt
9536,-14.7489,-92.6915,92.6,194.76,364,8.9,42,AridShrubland,0,0,
9537,-13.2056,-92.6601,92.59,193.22,355,8.9,30,AridShrubland,0,0,
9538,-12.4209,-93.9662,93.87,192.45,604,6.0,44,AridShrubland,0,0,
9539,-13.1752,-95.3167,95.18,193.23,618,4.4,27,Wasteland,0,0,
9540,-14.7153,-95.3794,95.2,194.78,624,4.3,27,AridShrubland,0,0,
9541,-15.5047,-94.0604,93.91,195.54,566,6.2,29,AridShrubland,0,0,
9542,-14.7153,-84.6206,84.8,194.78,133,17.4,35,PoisonForest,0,225,The Dew Belt
9543,-15.5047,-85.9396,86.09,195.54,231,15.9,35,PoisonForest,0,0,The Dew Belt
9544,-14.7489,-87.3085,87.4,194.76,346,14.2,36,PoisonForest,0,0,The Dew Belt
9545,-13.2056,-87.3399,87.41,193.22,437,13.7,375,PoisonForest,0,0,The Dew Belt
9546,-13.1752,-84.6833,84.82,193.23,388,16.0,212,PoisonForest,0,0,The Dew Belt
9547,-12.421,-86.0338,86.13,192.45,141,16.3,174,PoisonForest,0,235,The Dew Belt
9548,-19.2425,-98.3664,97.9,199.43,691,0.7,161,AB_RockyCrags,0,0,The Nightspill
9549,-20.0436,-97.0221,96.59,200.18,749,2.0,45,AB_RockyCrags,0,0,The Nightspill
9550,-19.9542,-99.8178,99.22,200.23,516,0.1,90,AB_RockyCrags,0,0,The Nightspill
9551,-21.4666,-99.95,99.25,201.76,557,-0.2,67,AB_RockyCrags,0,0,The Nightspill
9552,-22.2748,-98.5937,97.95,202.5,657,0.8,236,AB_RockyCrags,0,0,The Nightspill
9553,-21.5632,-97.117,96.62,201.72,773,1.8,234,AB_RockyCrags,0,0,The Nightspill
9554,-26.8817,-95.9908,95.34,207.01,710,3.7,173,AB_RockyCrags,0,0,
9555,-26.1674,-94.4613,94.0,206.24,888,4.3,58,AB_RockyCrags,0,0,
9556,-26.9441,-92.9976,92.67,206.98,897,5.9,75,AB_RockyCrags,0,0,
9557,-28.4416,-93.0444,92.68,208.48,890,5.9,161,AB_RockyCrags,0,0,
9558,-28.3751,-96.0841,95.35,208.51,920,2.5,96,AB_RockyCrags,0,0,
9559,-29.1588,-94.6015,94.02,209.24,937,4.0,29,AB_RockyCrags,0,0,
9560,-3.9119,-15.5437,16.02,194.32,1494,55.4,981,ZBiome_Badlands,0,0,The Anvil
9561,-5.2018,-14.7793,15.65,199.64,658,60.1,849,ExtremeDesert,0,0,The Anvil
9562,-5.1757,-13.2317,14.19,201.59,381,62.2,614,ExtremeDesert,0,0,The Anvil
9563,-3.8728,-12.4513,13.03,197.43,645,61.2,878,ExtremeDesert,0,0,The Anvil
9564,-2.5894,-13.2209,13.47,191.19,570,61.5,625,ExtremeDesert,0,0,The Anvil
9565,-2.6025,-14.7663,14.99,190.11,1495,55.8,863,ZBiome_Badlands,0,0,The Anvil
9566,2.5894,-13.2209,13.47,168.81,538,61.7,528,ExtremeDesert,0,0,The Anvil
9567,2.6025,-14.7663,14.99,169.89,576,60.8,747,ExtremeDesert,0,0,The Anvil
9568,3.8728,-12.4513,13.03,162.57,343,62.9,392,AB_FeraliskInfestedJungle,0,0,The Anvil
9569,5.1757,-13.2317,14.19,158.41,608,61.0,724,AB_FeraliskInfestedJungle,0,0,The Anvil
9570,5.2018,-14.7793,15.65,160.36,667,60.1,750,ExtremeDesert,0,0,The Anvil
9571,3.9119,-15.5437,16.02,165.68,1201,57.0,803,ZBiome_Badlands,0,0,The Anvil
9572,4.0027,-26.2396,26.52,171.01,2511,45.6,90,Lake,1,0,The Scald
9573,5.3407,-27.0119,27.5,168.37,2511,45.2,90,Lake,1,0,The Scald
9574,5.3501,-28.5143,28.97,168.9,2511,44.6,90,Lake,1,0,The Scald
9575,4.0167,-29.2413,29.49,171.82,2511,44.4,90,Lake,1,0,The Scald
9576,2.6763,-28.4792,28.59,174.4,2511,44.7,90,Lake,1,0,The Scald
9577,2.6716,-26.9793,27.1,174.13,2511,45.3,90,Lake,1,0,The Scald
9578,7.8949,-19.4364,20.92,157.38,1509,53.3,1066,LavaField,0,0,The Dune Sea
9579,6.594,-20.1854,21.19,161.48,2152,49.7,1668,LavaField,0,0,The Dune Sea
9580,6.6157,-21.7177,22.66,162.6,2149,49.1,1668,LavaField,0,0,The Dune Sea
9581,7.947,-22.5054,23.8,159.96,2123,48.8,1668,LavaField,0,0,The Dune Sea
9582,9.2219,-20.2294,22.15,154.85,1951,50.4,1668,LavaField,0,0,The Dune Sea
9583,9.2523,-21.7666,23.56,156.28,1794,50.7,1668,LavaField,0,0,The Dune Sea
9584,-2.6763,-28.4792,28.59,185.6,2511,44.7,90,Lake,1,0,The Scald
9585,-2.6716,-26.9793,27.1,185.87,2511,45.3,90,Lake,1,0,The Scald
9586,-4.0167,-29.2413,29.49,188.18,2511,44.4,90,Lake,1,0,The Scald
9587,-5.3501,-28.5143,28.97,191.1,2511,44.6,90,Lake,1,0,The Scald
9588,-5.3407,-27.0119,27.5,191.63,2511,45.2,90,Lake,1,0,The Scald
9589,-4.0027,-26.2396,26.52,188.99,2511,45.6,90,Lake,1,0,The Scald
9590,-7.947,-22.5054,23.8,200.04,1740,50.9,1668,AB_FeraliskInfestedJungle,0,0,The Dune Sea
9591,-6.6157,-21.7177,22.66,197.4,1988,50.0,1668,AB_PyroclasticConflagration,0,0,The Dune Sea
9592,-6.594,-20.1854,21.19,198.52,2764,46.3,1668,ZBiome_Badlands,0,0,The Dune Sea
9593,-7.8949,-19.4364,20.92,202.62,3161,44.2,1346,ZBiome_Badlands,0,0,The Dune Sea
9594,-9.2523,-21.7666,23.56,203.72,2385,47.5,1668,AB_PyroclasticConflagration,0,0,The Dune Sea
9595,-9.2219,-20.2294,22.15,205.15,3159,43.8,1361,AB_PyroclasticConflagration,0,0,The Dune Sea
9596,39.7975,38.8379,53.24,53.03,12,42.4,20,ExtremeDesert,0,0,
9597,41.1851,37.9488,53.6,54.9,75,41.9,20,ExtremeDesert,0,0,
9598,41.2751,35.9631,52.53,56.22,12,42.9,19,ExtremeDesert,0,0,
9599,39.9707,34.9415,51.08,55.66,12,43.9,19,ExtremeDesert,0,0,
9600,38.6024,35.8584,50.7,53.73,12,44.1,19,ExtremeDesert,0,0,
9601,38.5194,37.7717,51.8,52.42,12,43.4,19,ExtremeDesert,0,0,
9602,41.678,47.139,59.47,50.53,290,36.8,21,Desert,0,0,
9603,42.8394,48.4177,60.88,51.11,543,34.3,22,Desert,0,0,
9604,41.9236,45.1234,58.33,51.72,458,36.6,24,ExtremeDesert,0,0,
9605,43.347,44.312,58.64,53.5,442,36.5,25,Desert,0,0,
9606,44.2786,47.6566,61.17,52.84,636,33.6,23,ZBiome_Badlands,0,0,
9607,44.5408,45.5637,60.07,54.04,473,35.3,21,Desert,0,0,
9608,33.2548,35.5868,47.15,48.41,12,46.5,20,ExtremeDesert,0,0,
9609,33.1862,37.376,48.31,47.13,140,45.0,50,ExtremeDesert,0,0,
9610,31.9417,34.6288,45.71,47.65,23,47.4,25,ExtremeDesert,0,0,
9611,30.5845,35.4229,45.45,45.56,205,46.6,73,ExtremeDesert,0,0,
9612,30.5234,37.1586,46.64,44.31,305,45.2,138,ExtremeDesert,0,0,
9613,31.812,38.152,48.07,45.12,181,45.0,55,ExtremeDesert,0,0,
9614,27.5622,42.0205,48.81,37.94,670,41.8,30,ExtremeDesert,0,0,
9615,28.7983,43.0696,50.2,38.83,686,40.8,27,ExtremeDesert,0,0,
9616,26.1848,42.674,48.72,35.96,679,41.8,27,ExtremeDesert,0,0,
9617,26.0302,44.3554,50.02,34.94,593,41.4,19,ExtremeDesert,0,0,
9618,27.2387,45.4257,51.39,35.85,735,39.7,20,ExtremeDesert,0,0,
9619,28.6292,44.7947,51.47,37.77,775,39.4,29,ExtremeDesert,0,0,
9620,29.1145,51.1145,56.74,35.58,867,35.4,20,Desert,0,0,
9621,30.5272,50.5398,56.81,37.37,917,35.1,29,Desert,0,0,
9622,28.8251,52.8452,58.05,34.62,871,34.5,40,Desert,0,0,
9623,29.9268,54.0429,59.41,35.42,926,33.3,42,Desert,0,0,
9624,31.3482,53.5016,59.47,37.15,898,33.4,120,Desert,0,0,
9625,31.6593,51.7281,58.18,38.15,899,34.3,88,Desert,0,0,
9626,36.3942,54.905,62.43,42.02,909,31.1,22,Desert,0,0,
9627,36.7508,53.0346,61.2,43.06,798,32.7,54,Desert,0,0,
9628,38.1945,52.4269,61.36,44.79,719,33.0,357,Desert,0,0,
9629,39.2906,53.7364,62.76,45.42,576,32.6,59,Desert,0,0,
9630,37.4578,56.2208,63.81,42.67,945,29.8,65,Desert,0,0,
9631,38.9101,55.6615,63.96,44.35,815,30.3,221,Desert,0,0,
9632,-41.678,132.861,120.53,309.47,131,-23.4,18,Wasteland,0,0,The Sunreach
9633,-42.8394,131.5823,119.12,308.89,85,-21.4,18,Wasteland,0,0,The Sunreach
9634,-44.2786,132.3435,118.83,307.16,59,-20.9,18,AridShrubland,0,0,The Sunreach
9635,-44.5408,134.4363,119.93,305.96,115,-22.6,18,AridShrubland,0,0,The Sunreach
9636,-43.347,135.688,121.36,306.5,190,-24.7,18,AridShrubland,0,0,The Sunreach
9637,-41.9236,134.8766,121.67,308.28,160,-24.9,18,Wasteland,0,0,The Sunreach
9638,-41.1851,142.0513,126.4,305.1,428,-32.0,18,AridShrubland,0,0,The South Crags
9639,-39.7975,141.1621,126.76,306.97,259,-31.5,18,AridShrubland,0,0,The South Crags
9640,-41.2751,144.0369,127.47,303.78,615,-34.3,18,AridShrubland,0,0,The South Crags
9641,-39.9707,145.0585,128.92,304.34,719,-36.7,18,PoisonForest,0,0,The South Crags
9642,-38.6024,144.1416,129.3,306.27,579,-36.3,18,PoisonForest,0,0,The South Crags
9643,-38.5194,142.2283,128.2,307.58,258,-33.3,18,AridShrubland,0,0,The South Crags
9644,-33.2548,144.4132,132.85,311.59,546,-40.4,18,PoisonForest,0,0,The South Crags
9645,-33.1862,142.624,131.69,312.87,506,-38.8,18,PoisonForest,0,0,The South Crags
9646,-31.9417,145.3712,134.29,312.35,651,-42.7,18,PoisonForest,0,0,
9647,-30.5845,144.5771,134.55,314.44,572,-42.6,18,PoisonForest,0,0,
9648,-30.5234,142.8414,133.36,315.69,453,-40.5,18,PoisonForest,0,0,
9649,-31.812,141.848,131.93,314.88,434,-38.7,18,PoisonForest,0,0,The South Crags
9650,-27.5622,137.9795,131.19,322.06,439,-37.8,18,Wasteland,0,0,
9651,-28.7983,136.9304,129.8,321.17,385,-35.9,18,Wasteland,0,0,The South Crags
9652,-26.1848,137.326,131.28,324.04,427,-37.9,18,Wasteland,0,0,
9653,-26.0302,135.6447,129.98,325.06,283,-35.5,18,Wasteland,0,0,
9654,-27.2387,134.5743,128.61,324.15,412,-34.6,18,Wasteland,0,0,The South Crags
9655,-28.6292,135.2053,128.53,322.23,481,-34.9,18,Wasteland,0,0,The South Crags
9656,-29.1145,128.8855,123.26,324.42,524,-28.8,18,Wasteland,0,0,The South Crags
9657,-30.5272,129.4602,123.19,322.63,672,-29.5,18,Wasteland,0,0,The South Crags
9658,-28.8251,127.1548,121.95,325.38,383,-26.4,18,Wasteland,0,0,The South Crags
9659,-29.9268,125.9571,120.59,324.58,324,-24.5,18,Wasteland,0,0,The South Crags
9660,-31.3482,126.4984,120.53,322.85,510,-25.4,18,AridShrubland,0,0,The South Crags
9661,-31.6593,128.272,121.82,321.85,640,-27.7,18,AridShrubland,0,0,The South Crags
9662,-36.3942,125.095,117.57,317.98,71,-19.5,18,AridShrubland,0,0,The Sunreach
9663,-36.7508,126.9654,118.8,316.94,109,-21.2,18,AridShrubland,0,0,The Sunreach
9664,-38.1945,127.5731,118.64,315.21,58,-20.7,18,Wasteland,0,0,The Sunreach
9665,-39.2906,126.2636,117.24,314.58,12,-18.8,18,AridShrubland,0,0,The Sunreach
9666,-37.4578,123.7792,116.19,317.33,12,-17.5,18,AridShrubland,0,0,The Sunreach
9667,-38.9101,124.3385,116.04,315.65,12,-17.3,18,AridShrubland,0,0,The Sunreach
9668,-68.7901,-161.4766,110.06,262.97,842,-14.7,20,AB_RockyCrags,0,0,
9669,-69.0611,-157.3747,109.26,261.63,847,-13.8,19,AB_RockyCrags,0,0,
9670,-67.8314,-154.8455,109.97,260.17,847,-14.6,19,AB_RockyCrags,0,0,
9671,-66.421,-156.282,111.48,260.04,872,-16.6,18,AB_RockyCrags,0,0,
9672,-66.1861,-159.9608,112.29,261.4,800,-17.2,18,AB_RockyCrags,0,0,
9673,-67.3273,-162.5953,111.58,262.88,733,-15.9,18,AB_RockyCrags,0,0,
9674,-62.4912,-168.3678,116.9,264.01,718,-22.2,18,AB_RockyCrags,0,0,
9675,-63.4647,-171.0056,116.18,265.54,631,-20.9,18,AB_RockyCrags,0,0,
9676,-61.0174,-168.8998,118.39,263.91,752,-24.2,18,AB_RockyCrags,0,0,The South Crags
9677,-60.4964,-171.8188,119.17,265.4,681,-24.8,18,AB_RockyCrags,0,0,The South Crags
9678,-61.3935,-174.4007,118.46,266.95,566,-23.3,18,AB_RockyCrags,0,0,
9679,-62.8855,-174.1269,116.96,267.0,468,-20.9,18,AB_RockyCrags,0,0,
9680,-73.9598,165.6831,105.53,274.07,612,-8.0,19,AridShrubland,0,0,
9681,-74.3271,160.3575,104.74,275.39,577,-6.9,19,AridShrubland,0,0,
9682,-75.7822,158.4073,103.2,275.33,609,-5.2,62,AridShrubland,0,0,
9683,-76.9404,162.5672,102.45,273.98,622,-4.4,31,AridShrubland,0,0,
9684,-76.5042,168.8133,103.23,272.67,704,-5.8,29,AridShrubland,0,0,
9685,-74.986,169.8874,104.78,272.7,729,-7.7,34,AridShrubland,0,0,
9686,-76.5042,-168.8133,103.23,267.33,570,-5.0,24,PoisonForest,0,0,
9687,-74.986,-169.8874,104.78,267.3,597,-7.0,19,PoisonForest,0,0,
9688,-73.9598,-165.6831,105.53,265.93,646,-8.2,19,PoisonForest,0,0,
9689,-74.3271,-160.3575,104.74,264.61,436,-6.1,19,PoisonForest,0,0,
9690,-76.9404,-162.5672,102.45,266.02,383,-3.0,31,PoisonForest,0,0,
9691,-75.7822,-158.4073,103.2,264.67,519,-4.7,35,PoisonForest,0,0,
9692,-67.3273,162.5953,111.58,277.12,752,-16.0,18,AridShrubland,0,0,
9693,-66.1861,159.9608,112.29,278.6,692,-16.6,18,AridShrubland,0,0,
9694,-68.7901,161.4766,110.06,277.03,855,-14.8,22,AridShrubland,0,0,
9695,-69.0611,157.3747,109.26,278.37,793,-13.5,28,AridShrubland,0,0,
9696,-66.421,156.282,111.48,279.96,602,-15.1,18,AridShrubland,0,0,
9697,-67.8314,154.8455,109.97,279.83,637,-13.5,20,AridShrubland,0,0,
9698,-61.3935,174.4007,118.46,273.05,534,-23.1,18,AB_RockyCrags,0,0,
