tile,lat,lon,arc,bearing,elev_m,temp_c,rain_mm,biome,water,river_flow,region,hilliness,swampiness
10997,20.4808,166.5742,155.67,58.13,12,-62.2,18,AB_PropaneLakes,0,0,The Ammonia Flats,1,0.3
10998,17.9514,166.5815,157.72,54.39,12,-63.7,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
10999,19.1612,167.3619,157.18,57.8,12,-63.3,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11000,27.071,-164.441,149.07,117.69,1113,-63.0,18,AB_RockyCrags,0,0,,2,0.0
11001,28.2771,-165.3502,148.43,115.18,1149,-62.4,18,AB_RockyCrags,0,0,,2,0.0
11002,26.742,-167.6366,150.73,113.02,1156,-64.9,18,AB_RockyCrags,0,0,,2,0.0
11003,28.0989,-166.9464,149.24,112.93,1197,-63.7,18,AB_RockyCrags,0,0,,2,0.0
11004,25.5611,-166.762,151.42,115.58,1084,-65.0,18,AB_RockyCrags,0,0,,2,0.0
11005,25.7123,-165.1621,150.57,118.0,1099,-64.5,18,AB_RockyCrags,0,0,,2,0.0
11006,20.4808,-166.5742,155.67,121.87,1221,-68.9,18,AB_RockyCrags,0,0,The Umbra,2,0.0
11007,20.59,-164.9828,154.71,124.59,1210,-68.1,18,AB_RockyCrags,0,0,The Umbra,2,0.0
11008,19.1612,-167.3619,157.18,122.2,1192,-69.8,18,AB_RockyCrags,0,0,The Umbra,2,0.0
11009,17.9514,-166.5815,157.72,125.61,1093,-69.7,18,AB_RockyCrags,0,0,The Umbra,3,0.0
11010,18.0457,-165.0013,156.7,128.46,1093,-68.9,18,AB_RockyCrags,0,0,The Umbra,3,0.0
11011,19.3644,-164.191,155.2,127.78,1103,-67.9,18,AB_RockyCrags,0,0,The Umbra,3,0.0
11012,30.2207,-158.0753,143.28,122.66,1024,-55.6,18,AB_RockyCrags,0,0,,2,0.0
11013,31.6131,-157.348,141.81,122.03,1034,-53.9,18,AB_RockyCrags,0,0,,2,0.0
11014,30.0955,-159.7275,144.25,120.87,1081,-57.0,18,AB_RockyCrags,0,0,,2,0.0
11015,31.3463,-160.6781,143.7,118.51,1122,-56.6,18,AB_RockyCrags,0,0,,3,0.0
11016,32.7407,-159.9842,142.22,118.03,1179,-55.1,18,AB_RockyCrags,0,0,,3,0.0
11017,32.8826,-158.3051,141.29,119.76,1135,-53.8,18,AB_RockyCrags,0,0,,2,0.0
11018,26.5333,-152.2343,142.34,133.02,981,-54.2,18,AB_RockyCrags,0,0,,3,0.0
11019,26.5834,-150.6151,141.19,134.44,853,-52.1,18,AB_RockyCrags,0,0,,3,0.0
11020,27.8397,-153.052,142.02,130.63,970,-53.8,18,AB_RockyCrags,0,0,,2,0.0
11021,29.2126,-152.2489,140.57,129.78,869,-51.5,18,AB_RockyCrags,0,0,,3,0.0
11022,29.2616,-150.5847,139.46,131.24,754,-49.5,18,AB_RockyCrags,0,0,,3,0.0
11023,27.9385,-149.77,139.76,133.51,722,-49.7,18,AB_RockyCrags,0,0,,3,0.0
11024,15.713,-160.3685,155.05,140.06,945,-66.9,18,AB_RockyCrags,0,0,The Umbra,3,0.0
11025,17.0355,-159.5386,153.61,138.76,1051,-66.4,18,AB_RockyCrags,0,0,The Umbra,3,0.0
11026,14.495,-158.0808,153.92,145.3,925,-66.0,18,BMT_CrystalCaverns,0,0,The Umbra,2,0.0
11027,14.4454,-159.6334,155.21,143.49,979,-67.2,18,AB_RockyCrags,0,0,The Umbra,2,0.0
11028,15.8228,-157.2535,152.53,143.76,941,-65.0,18,BMT_CrystalCaverns,0,0,The Umbra,2,0.0
11029,17.0957,-157.9756,152.38,140.64,1039,-65.5,18,AB_RockyCrags,0,0,The Umbra,3,0.0
11030,18.5699,-152.4627,147.2,144.0,1133,-60.9,18,AB_RockyCrags,0,0,,2,0.0
11031,19.8617,-153.1712,147.06,141.33,1167,-60.9,18,AB_RockyCrags,0,0,,2,0.0
11032,21.2047,-152.335,145.66,140.12,1066,-58.7,18,AB_RockyCrags,0,0,,2,0.0
11033,21.2489,-150.7748,144.43,141.46,1025,-57.0,18,AB_RockyCrags,0,0,,2,0.0
11034,18.6069,-150.918,145.92,145.29,1117,-59.2,18,AB_RockyCrags,0,0,,2,0.0
11035,19.9428,-150.0671,144.55,143.98,1060,-57.3,18,AB_RockyCrags,0,0,,2,0.0
11036,15.0103,174.5003,164.04,70.33,60,-68.6,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11037,16.2923,173.7033,162.56,69.43,12,-67.3,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11038,15.1554,171.3555,162.6,60.97,12,-67.3,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11039,16.3631,172.1278,161.89,64.99,12,-66.8,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11040,13.8636,172.1545,164.11,61.05,12,-68.4,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11041,13.7893,173.7242,164.87,65.99,44,-69.1,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11042,17.4208,-179.2115,162.56,92.51,339,-69.1,18,BMT_CrystalCaverns,0,0,The Ammonia Flats,3,0.0
11043,18.6604,-178.42,161.28,94.67,498,-69.0,18,AB_RockyCrags,0,0,The Ammonia Flats,3,0.0
11044,17.4208,179.2115,162.56,87.49,256,-68.6,18,BMT_CrystalCaverns,0,0,The Ammonia Flats,2,0.0
11045,18.6604,178.42,161.28,85.33,166,-67.2,18,BMT_CrystalCaverns,0,0,The Ammonia Flats,3,0.0
11046,19.8674,179.2084,160.12,87.81,273,-66.9,18,BMT_CrystalCaverns,0,0,The Ammonia Flats,3,0.0
11047,19.8674,-179.2084,160.12,92.19,451,-67.9,18,BMT_CrystalCaverns,0,0,The Ammonia Flats,3,0.0
11048,13.7893,-173.7242,164.87,114.01,588,-72.1,18,AB_RockyCrags,0,0,The Ammonia Flats,3,0.0
11049,13.8636,-172.1545,164.11,118.95,592,-71.6,18,AB_RockyCrags,0,0,The Ammonia Flats,3,0.0
11050,15.0103,-174.5003,164.04,109.67,643,-71.8,18,AB_RockyCrags,0,0,The Ammonia Flats,3,0.0
11051,16.2923,-173.7033,162.56,110.57,710,-71.1,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11052,16.3631,-172.1278,161.89,115.01,744,-70.8,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11053,15.1554,-171.3555,162.6,119.03,734,-71.3,18,AB_RockyCrags,0,0,The Ammonia Flats,3,0.0
11054,7.5168,-174.5352,170.72,125.82,90,-73.7,18,AB_RockyCrags,0,0,The Ammonia Flats,3,0.0
11055,6.2901,-173.7583,171.15,134.61,79,-73.9,18,AB_RockyCrags,0,0,The Ammonia Flats,3,0.0
11056,8.7947,-173.7509,169.23,125.13,178,-73.1,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11057,8.8552,-172.1897,168.21,131.1,185,-72.4,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11058,7.6205,-171.4162,168.54,138.13,265,-73.1,18,AB_RockyCrags,0,0,The Umbra,2,0.0
11059,6.3333,-172.2,169.96,140.72,222,-73.9,18,AB_RockyCrags,0,0,The Umbra,3,0.0
11060,4.9235,179.2198,175.02,81.02,12,-76.4,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11061,3.6941,178.4398,175.99,67.13,12,-77.1,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11062,4.9235,-179.2198,175.02,98.98,12,-76.4,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11063,3.6941,-178.4398,175.99,112.87,17,-77.2,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11064,2.4539,-179.2198,177.43,107.63,69,-78.5,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11065,2.4539,179.2198,177.43,72.37,12,-78.2,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11066,8.8552,172.1897,168.21,48.9,12,-71.4,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11067,8.7947,173.7509,169.23,54.87,12,-72.2,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11068,7.5168,174.5352,170.72,54.18,12,-73.3,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11069,6.2901,173.7583,171.15,45.39,12,-73.6,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11070,6.3333,172.2,169.96,39.28,12,-72.7,18,AB_RockyCrags,0,0,The Ammonia Flats,2,0.0
11071,7.6205,171.4162,168.54,41.87,12,-71.7,18,AB_PropaneLakes,0,0,The Ammonia Flats,1,0.3
11072,-27.071,-15.559,30.93,242.31,12,57.3,54,AB_FeraliskInfestedJungle,0,0,The Dune Sea,1,0.45
11073,-28.2771,-14.6498,31.57,244.82,12,56.9,33,AB_FeraliskInfestedJungle,0,0,The Dune Sea,1,0.45
11074,-26.742,-12.3635,29.27,246.98,12,58.2,31,ZBiome_Grasslands,0,0,The Dune Sea,1,0.05
11075,-28.0989,-13.0537,30.76,247.07,12,57.4,27,ZBiome_DesertOasis,0,0,The Dune Sea,1,0.2
11076,-25.5611,-13.238,28.58,244.42,12,58.5,48,ZBiome_Grasslands,0,0,The Dune Sea,1,0.05
11077,-25.7123,-14.8379,29.43,242.0,12,58.2,67,ZBiome_DesertOasis,0,0,The Dune Sea,1,0.2
11078,-20.4808,-13.4258,24.33,238.13,389,58.1,60,ExtremeDesert,0,0,The Dune Sea,4,0.0
11079,-20.59,-15.0173,25.29,235.41,198,58.8,1668,ZBiome_Grasslands,0,0,The Dune Sea,4,0.05
11080,-19.1612,-12.6381,22.82,237.8,594,57.6,60,ExtremeDesert,0,0,The Dune Sea,3,0.0
11081,-17.9514,-13.4185,22.28,234.39,610,57.7,1636,ExtremeDesert,0,0,The Dune Sea,3,0.0
11082,-18.0457,-14.9987,23.3,231.54,545,57.7,60,ExtremeDesert,0,0,The Dune Sea,4,0.0
11083,-19.3644,-15.809,24.8,232.22,322,58.3,60,ExtremeDesert,0,0,The Dune Sea,4,0.0
11084,-15.713,-19.6315,24.95,219.94,684,56.3,1668,AB_FeraliskInfestedJungle,0,0,The Dune Sea,4,0.45
11085,-17.0355,-20.4614,26.39,221.24,461,56.9,1668,AB_FeraliskInfestedJungle,0,48,The Dune Sea,4,0.45
11086,-14.495,-21.9192,26.08,214.7,1205,52.9,65,ZBiome_Badlands,0,0,The Dune Sea,4,0.0
11087,-14.4454,-20.3666,24.79,216.51,949,54.9,1668,ZBiome_DesertOasis,0,0,The Dune Sea,4,0.2
11088,-15.8228,-22.7465,27.47,216.24,991,53.6,1668,AB_FeraliskInfestedJungle,0,45,The Dune Sea,4,0.45
11089,-17.0957,-22.0244,27.62,219.36,485,56.3,1668,AB_FeraliskInfestedJungle,0,50,The Dune Sea,4,0.45
11090,-18.5699,-27.5373,32.8,216.0,1176,49.7,40,AB_PyroclasticConflagration,0,55,The Dune Sea,4,0.0
11091,-19.8617,-26.8288,32.94,218.67,607,52.7,1668,AB_FeraliskInfestedJungle,0,70,The Dune Sea,4,0.45
11092,-18.6069,-29.082,34.08,214.71,1695,46.0,40,AB_PyroclasticConflagration,0,36,The Dune Sea,4,0.0
11093,-19.9428,-29.9329,35.45,216.02,1080,48.4,1668,AB_FeraliskInfestedJungle,0,57,The Dune Sea,4,0.45
11094,-21.2489,-29.2252,35.57,218.54,544,51.3,1668,AB_FeraliskInfestedJungle,0,69,The Dune Sea,4,0.45
11095,-21.2047,-27.665,34.34,219.88,399,52.9,1668,AB_FeraliskInfestedJungle,0,66,The Dune Sea,4,0.45
11096,-26.5834,-29.3849,38.81,225.56,278,50.6,1225,AB_FeraliskInfestedJungle,0,10782,The Dune Sea,1,0.45
11097,-26.5333,-27.7658,37.66,226.98,275,51.4,527,AB_FeraliskInfestedJungle,0,0,The Dune Sea,1,0.45
11098,-29.2616,-29.4153,40.54,228.76,302,49.3,706,ZBiome_DesertOasis,0,0,,1,0.2
11099,-27.9385,-30.23,40.24,226.49,257,49.8,396,AB_FeraliskInfestedJungle,0,0,,1,0.45
11100,-29.2126,-27.7511,39.43,230.22,300,50.1,982,ZBiome_DesertOasis,0,0,The Dune Sea,1,0.2
11101,-27.8397,-26.948,37.98,229.37,273,51.2,630,ZBiome_DesertOasis,0,0,The Dune Sea,2,0.2
11102,-31.6131,-22.652,38.19,237.97,238,51.2,88,ZBiome_Grasslands,0,0,The Dune Sea,1,0.05
11103,-30.2207,-21.9247,36.72,237.34,160,52.6,65,ZBiome_Grasslands,0,0,The Dune Sea,2,0.05
11104,-30.0955,-20.2725,35.75,239.13,118,53.5,70,ZBiome_DesertOasis,0,0,The Dune Sea,1,0.2
11105,-31.3463,-19.3219,36.3,241.49,96,53.3,53,ZBiome_DesertOasis,0,0,The Dune Sea,2,0.2
11106,-32.8826,-21.6949,38.71,240.24,191,51.1,29,ZBiome_Grasslands,0,0,The Dune Sea,2,0.05
11107,-32.7407,-20.0158,37.78,241.97,110,52.2,37,ZBiome_DesertOasis,0,0,The Dune Sea,2,0.2
11108,-42.2729,12.15,43.67,283.04,381,46.8,18,ExtremeDesert,0,0,,1,0.0
11109,-40.857,11.7333,42.22,283.23,388,47.7,18,ExtremeDesert,0,0,,1,0.0
11110,-41.4664,8.4529,42.17,279.44,288,48.3,18,ExtremeDesert,0,0,,1,0.0
11111,-40.4805,9.9307,41.48,281.42,350,48.4,18,ExtremeDesert,0,0,,1,0.0
11112,-42.8665,8.7532,43.58,279.31,332,47.1,18,ExtremeDesert,0,0,,2,0.0
11113,-43.2979,10.6491,44.34,281.1,411,46.2,18,ExtremeDesert,0,0,,1,0.0
11114,-47.5351,5.8978,47.81,275.37,318,44.4,19,ExtremeDesert,0,0,,1,0.0
11115,-48.0706,7.975,48.57,277.1,296,44.0,18,ExtremeDesert,0,0,,1,0.0
11116,-48.3728,4.0154,48.5,273.56,253,44.3,19,ExtremeDesert,0,0,,2,0.0
11117,-49.7877,4.1556,49.91,273.51,228,43.5,19,Desert,0,0,,2,0.0
11118,-50.3733,6.3177,50.66,275.21,243,42.9,18,Desert,0,0,,1,0.0
11119,-49.4924,8.2537,50.0,276.99,270,43.2,18,Desert,0,0,,1,0.0
11120,-51.8249,24.2652,55.7,287.91,720,36.9,23,Desert,0,0,,2,0.0
11121,-53.1893,25.094,57.14,287.61,625,36.5,22,Desert,0,0,,2,0.0
11122,-52.0062,28.9913,57.42,290.74,618,36.3,28,Desert,0,0,,2,0.0
11123,-53.2908,27.536,57.99,289.02,578,36.2,23,Desert,0,0,,2,0.0
11124,-50.6649,28.0509,55.99,291.08,638,37.2,18,Desert,0,0,,2,0.0
11125,-50.5844,25.7605,55.12,289.66,643,37.7,18,Desert,0,0,,2,0.0
11126,-54.2354,11.5398,55.07,278.2,382,39.2,19,ExtremeDesert,0,0,,1,0.0
11127,-53.2443,13.5413,54.42,279.92,432,39.3,19,ExtremeDesert,0,0,,2,0.0
11128,-53.6203,15.9712,55.23,281.46,533,38.2,24,ExtremeDesert,0,0,,3,0.0
11129,-55.0306,16.5393,56.67,281.26,448,37.8,19,ExtremeDesert,0,0,,2,0.0
11130,-56.088,14.5365,57.31,279.58,413,37.5,20,ExtremeDesert,0,0,,2,0.0
11131,-55.6675,11.9613,56.51,278.06,371,38.3,18,ExtremeDesert,0,0,,1,0.0
11132,-45.3492,28.7486,51.96,295.41,101,42.8,18,Desert,0,0,,2,0.0
11133,-45.2919,26.6889,51.06,293.97,56,43.7,18,Desert,0,0,,2,0.0
11134,-42.6765,28.9852,49.98,297.73,12,44.6,18,ExtremeDesert,0,0,,1,0.0
11135,-44.0291,29.8895,51.44,297.27,12,43.6,18,Desert,0,0,,1,0.0
11136,-42.6227,27.0109,49.04,296.27,12,45.2,18,ExtremeDesert,0,0,,1,0.0
11137,-43.9186,25.8587,49.59,294.37,12,44.9,18,Desert,0,0,,1,0.0
11138,-39.621,21.6851,44.29,294.05,12,48.4,18,ExtremeDesert,0,0,,1,0.0
11139,-40.8566,20.5123,44.9,292.05,12,48.0,18,ExtremeDesert,0,0,,1,0.0
11140,-40.648,18.6393,44.03,290.42,12,48.6,18,ExtremeDesert,0,0,,1,0.0
11141,-39.2296,18.0269,42.56,290.76,12,49.6,18,ExtremeDesert,0,0,,1,0.0
11142,-38.2139,20.9969,42.82,294.47,12,49.4,18,ExtremeDesert,0,0,,1,0.0
11143,-38.0306,19.2091,41.94,292.81,12,50.0,18,ExtremeDesert,0,0,,1,0.0
11144,-30.0955,20.2725,35.75,300.87,12,54.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11145,-31.3463,19.3219,36.3,298.51,12,53.7,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11146,-32.8826,21.6949,38.71,299.76,12,52.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11147,-32.7407,20.0158,37.78,298.03,12,52.7,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11148,-31.6131,22.652,38.19,302.03,12,52.5,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11149,-30.2207,21.9247,36.72,302.66,12,53.5,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11150,-25.7123,14.8379,29.43,298.0,216,57.0,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11151,-25.5611,13.238,28.58,295.58,194,57.5,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11152,-27.071,15.559,30.93,297.69,124,56.7,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
11153,-28.2771,14.6498,31.57,295.18,23,56.8,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11154,-28.0989,13.0536,30.76,292.93,12,57.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11155,-26.742,12.3635,29.27,293.02,70,57.9,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11156,-29.2126,27.7511,39.43,309.78,12,51.6,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11157,-27.8397,26.948,37.98,310.63,12,52.6,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11158,-27.9385,30.23,40.24,313.51,12,51.1,18,ExtremeDesert,0,0,,1,0.0
11159,-29.2616,29.4153,40.54,311.24,12,50.9,18,ExtremeDesert,0,0,,1,0.0
11160,-26.5834,29.3849,38.81,314.44,12,52.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11161,-26.5333,27.7657,37.66,313.02,12,52.8,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11162,-21.2489,29.2252,35.57,321.46,122,53.6,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
11163,-21.2047,27.665,34.34,320.12,227,53.9,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
11164,-19.9428,29.9329,35.45,323.98,143,53.6,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11165,-18.6069,29.082,34.08,325.29,235,54.0,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11166,-18.5699,27.5373,32.8,324.0,283,54.6,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11167,-19.8617,26.8288,32.94,321.33,295,54.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11168,-15.8228,22.7465,27.47,323.76,189,58.0,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11169,-17.0957,22.0244,27.62,320.64,250,57.6,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11170,-14.4454,20.3666,24.79,323.49,146,59.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11171,-14.495,21.9192,26.08,325.3,159,58.7,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11172,-15.713,19.6315,24.95,320.06,188,59.0,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11173,-17.0355,20.4614,26.39,318.76,234,58.2,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11174,-18.0457,14.9987,23.3,308.46,212,59.5,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11175,-19.3644,15.809,24.8,307.78,311,58.4,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
11176,-20.59,15.0173,25.29,304.59,290,58.3,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11177,-20.4808,13.4258,24.33,301.87,258,58.8,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11178,-17.9514,13.4185,22.28,305.61,231,59.8,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11179,-19.1612,12.6381,22.82,302.2,245,59.5,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
11180,-40.648,-18.6393,44.03,249.58,13,48.6,18,AB_FeraliskInfestedJungle,0,0,,1,0.45
11181,-39.2296,-18.0269,42.56,249.24,12,49.6,18,AB_FeraliskInfestedJungle,0,0,,1,0.45
11182,-38.2139,-20.9969,42.82,245.53,79,49.0,20,AB_FeraliskInfestedJungle,0,0,,2,0.45
11183,-38.0306,-19.2091,41.94,247.19,12,50.0,18,AB_FeraliskInfestedJungle,0,41,,1,0.45
11184,-39.621,-21.6851,44.29,245.95,88,48.0,20,AB_FeraliskInfestedJungle,0,0,,2,0.45
11185,-40.8566,-20.5123,44.9,247.95,12,48.0,18,AB_FeraliskInfestedJungle,0,0,,1,0.45
11186,-43.2979,-10.6491,44.34,258.9,44,48.2,18,ExtremeDesert,0,0,,2,0.0
11187,-42.8665,-8.7532,43.58,260.69,73,48.5,18,ExtremeDesert,0,0,,2,0.0
11188,-42.2729,-12.15,43.67,256.96,12,48.8,18,ExtremeDesert,0,0,,1,0.0
11189,-40.857,-11.7333,42.22,256.77,12,49.8,18,ExtremeDesert,0,0,,1,0.0
11190,-40.4805,-9.9307,41.48,258.58,12,50.3,18,ExtremeDesert,0,0,,1,0.0
11191,-41.4664,-8.4529,42.17,260.56,12,49.8,18,ExtremeDesert,0,0,,1,0.0
11192,-49.4924,-8.2537,50.0,263.01,226,43.4,18,Desert,0,0,,1,0.0
11193,-50.3733,-6.3177,50.66,264.79,279,42.7,20,Desert,0,0,,1,0.0
11194,-48.0706,-7.975,48.57,262.9,280,44.1,19,Desert,0,0,,1,0.0
11195,-47.5351,-5.8978,47.81,264.63,269,44.6,18,Desert,0,0,,1,0.0
11196,-48.3728,-4.0154,48.5,266.44,268,44.2,18,ExtremeDesert,0,0,,1,0.0
11197,-49.7877,-4.1556,49.91,266.49,280,43.2,20,Desert,0,0,,1,0.0
11198,-53.6203,-15.9712,55.23,258.54,127,40.5,21,ZBiome_Badlands,0,0,,2,0.0
11199,-55.0306,-16.5393,56.67,258.74,72,39.8,20,Desert,0,0,,2,0.0
11200,-53.2443,-13.5413,54.42,260.08,133,41.0,21,Desert,0,0,,2,0.0
11201,-54.2354,-11.5398,55.07,261.8,91,40.8,21,Desert,0,0,,2,0.0
11202,-55.6675,-11.9613,56.51,261.94,12,40.3,18,Desert,0,0,,1,0.0
11203,-56.088,-14.5365,57.31,260.42,12,39.7,18,Desert,0,0,,1,0.0
11204,-50.5844,-25.7605,55.12,250.34,133,40.5,21,Desert,0,0,,2,0.0
11205,-50.6649,-28.0509,55.99,248.92,65,40.3,20,ExtremeDesert,0,0,,2,0.0
11206,-51.8249,-24.2652,55.7,252.09,114,40.2,23,Desert,0,0,,2,0.0
11207,-53.1893,-25.094,57.14,252.39,12,39.8,18,ExtremeDesert,0,0,,1,0.0
11208,-53.2908,-27.536,57.99,250.98,12,39.3,18,ExtremeDesert,0,0,,1,0.0
11209,-52.0062,-28.9913,57.42,249.26,12,39.7,18,ExtremeDesert,0,0,,1,0.0
11210,-42.6227,-27.0109,49.04,243.73,96,44.8,19,Desert,0,0,,1,0.0
11211,-43.9186,-25.8587,49.59,245.63,65,44.6,18,Desert,0,0,,1,0.0
11212,-45.2919,-26.6889,51.06,246.03,48,43.7,19,Desert,0,0,,1,0.0
11213,-45.3492,-28.7486,51.96,244.59,12,43.3,18,Desert,0,0,,1,0.0
11214,-44.0291,-29.8895,51.44,242.73,66,43.3,19,Desert,0,0,,1,0.0
11215,-42.6765,-28.9852,49.98,242.27,64,44.3,18,Desert,0,0,,1,0.0
11216,-15.0103,5.4997,15.96,289.67,183,62.6,18,ExtremeDesert,0,0,The Anvil,2,0.0
11217,-16.2923,6.2967,17.44,290.57,286,61.5,18,ExtremeDesert,0,0,The Anvil,2,0.0
11218,-15.1554,8.6445,17.4,299.03,349,61.1,18,ExtremeDesert,0,0,The Anvil,2,0.0
11219,-16.3631,7.8722,18.11,295.01,285,61.2,18,ExtremeDesert,0,0,The Anvil,2,0.0
11220,-13.8636,7.8455,15.89,298.95,280,62.1,18,ExtremeDesert,0,0,The Anvil,2,0.0
11221,-13.7893,6.2758,15.13,294.01,184,62.9,18,ExtremeDesert,0,0,The Anvil,2,0.0
11222,-17.4208,-0.7885,17.44,267.49,770,58.8,24,ExtremeDesert,0,0,The Anvil,4,0.0
11223,-18.6604,-1.58,18.72,265.33,1061,56.7,42,ExtremeDesert,0,0,The Anvil,4,0.0
11224,-17.4208,0.7885,17.44,272.51,419,60.7,19,ExtremeDesert,0,0,The Anvil,4,0.0
11225,-18.6604,1.58,18.72,274.67,275,61.0,18,ExtremeDesert,0,0,The Anvil,4,0.0
11226,-19.8674,0.7916,19.88,272.19,333,60.2,19,ExtremeDesert,0,0,The Anvil,4,0.0
11227,-19.8674,-0.7916,19.88,267.81,660,58.4,24,ExtremeDesert,0,0,The Anvil,4,0.0
11228,-13.7893,-6.2758,15.13,245.99,612,60.6,117,ExtremeDesert,0,0,The Anvil,4,0.0
11229,-13.8636,-7.8455,15.89,241.05,557,60.6,100,ExtremeDesert,0,0,The Anvil,4,0.0
11230,-15.0103,-5.4997,15.96,250.33,884,58.8,38,ExtremeDesert,0,0,The Anvil,4,0.0
11231,-16.2923,-6.2967,17.44,249.43,1284,56.0,119,ExtremeDesert,0,0,The Anvil,4,0.0
11232,-16.3631,-7.8722,18.11,244.99,1179,56.3,124,ExtremeDesert,0,0,The Anvil,4,0.0
11233,-15.1554,-8.6445,17.4,240.97,881,58.2,111,ExtremeDesert,0,0,The Anvil,4,0.0
11234,-7.5168,-5.4648,9.28,234.18,522,63.4,154,ExtremeDesert,0,0,The Anvil,2,0.0
11235,-6.2901,-6.2417,8.85,225.39,613,63.1,499,ExtremeDesert,0,0,The Anvil,2,0.0
11236,-8.7947,-6.2491,10.77,234.87,509,62.9,252,ExtremeDesert,0,0,The Anvil,1,0.0
11237,-8.8552,-7.8103,11.79,228.9,442,62.9,305,ExtremeDesert,0,0,The Anvil,2,0.0
11238,-7.6205,-8.5838,11.46,221.87,448,63.0,643,ExtremeDesert,0,0,The Anvil,2,0.0
11239,-6.3333,-7.8,10.04,219.28,571,62.8,1345,ExtremeDesert,0,0,The Anvil,3,0.0
11240,-8.8552,7.8103,11.79,311.1,345,63.4,18,ExtremeDesert,0,0,The Anvil,2,0.0
11241,-8.7947,6.2491,10.77,305.13,402,63.5,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
11242,-6.3333,7.8,10.04,320.72,364,64.0,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
11243,-7.6205,8.5838,11.46,318.13,291,63.8,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
11244,-6.2901,6.2417,8.85,314.61,510,63.7,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
11245,-7.5168,5.4648,9.28,305.82,490,63.6,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
11246,-3.6941,1.5602,4.01,292.87,952,63.2,22,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
11247,-4.9235,0.7802,4.98,278.98,809,63.6,25,ExtremeDesert,0,0,The Anvil,3,0.0
