tile,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution,riverDist,feature,featureId,waterCovered,roadCount,riverCount,mutatorCount
8361,Ocean,-350.0,0.0,0.0,Flat,0.0,0.0,0,Twilight Sea,35,True,0,0,0
8362,AridShrubland,1.0,0.1,0.0,Flat,0.0,0.0,0,Twilight Sea,35,False,0,0,0
8363,SeaIce,-350.0,-1.5,0.0,Flat,0.0,0.0,25,Twilight Sea,35,True,0,0,0
8364,SeaIce,-350.0,1.6,0.0,Flat,0.0,0.0,0,Twilight Sea,35,True,0,0,0
8365,Ocean,-350.0,1.5,0.0,Flat,0.0,0.0,23,Twilight Sea,35,True,0,0,0
8366,Ocean,-350.0,12.5,0.0,Flat,0.0,0.0,0,Twilight Sea,35,True,0,0,0
8367,ZBiome_Badlands,64.0,12.5,0.0,Flat,0.0,0.0,14,Twilight Sea,35,False,0,0,1
8368,ZBiome_Badlands,51.0,14.0,0.0,Flat,0.0,0.0,13,Twilight Sea,35,False,0,0,1
8369,Ocean,-350.0,15.0,0.0,Flat,0.0,0.0,12,Twilight Sea,35,True,0,0,0
8370,AridShrubland,1.0,14.0,0.0,Flat,0.0,0.0,0,Twilight Sea,35,False,0,0,0
8371,AridShrubland,1.0,15.0,0.0,Flat,0.0,0.0,0,Twilight Sea,35,False,0,0,0
8372,AB_RockyCrags,1810.0,-26.4,0.0,LargeHills,0.0,0.0,0,Gray Crags,52,False,0,0,2
8373,AB_RockyCrags,1478.0,-22.9,4.0,Mountainous,0.0,0.0,0,Gray Crags,52,False,0,0,4
8374,AB_RockyCrags,1256.0,-20.4,4.0,Mountainous,0.0,0.0,0,Gray Crags,52,False,0,0,4
8375,AB_RockyCrags,1365.0,-20.9,4.0,Mountainous,0.0,0.0,0,Gray Crags,52,False,0,0,4
8376,AB_RockyCrags,1330.0,-22.5,0.0,LargeHills,0.0,0.0,0,Gray Crags,52,False,0,0,2
8377,AB_RockyCrags,1618.0,-25.6,4.0,Mountainous,0.0,0.0,0,Gray Crags,52,False,0,0,4
8378,AB_RockyCrags,679.0,-17.9,0.0,LargeHills,0.0,0.0,0,Gray Crags,52,False,0,0,1
8379,AB_RockyCrags,694.0,-19.7,0.0,LargeHills,0.0,0.0,0,Gray Crags,52,False,0,0,1
8380,AB_RockyCrags,590.0,-17.5,0.0,SmallHills,0.0,0.0,0,Gray Crags,52,False,0,0,0
8381,AB_RockyCrags,583.0,-19.3,0.0,SmallHills,0.0,0.0,0,Gray Crags,52,False,0,0,0
8382,AB_RockyCrags,598.0,-21.1,0.0,SmallHills,0.0,0.0,0,Gray Crags,52,False,0,0,0
8383,AB_RockyCrags,620.0,-21.2,0.0,LargeHills,0.0,0.0,0,Gray Crags,52,False,0,0,1
8384,HorrorWastes,1252.0,-35.0,0.0,SmallHills,0.0,0.0,0,Rimewall,47,False,0,0,0
8385,HorrorWastes,1224.0,-34.0,0.0,SmallHills,0.0,0.928709865,0,Rimewall,47,False,0,0,0
8386,HorrorWastes,1288.0,-34.1,0.0,SmallHills,0.0,0.0,0,Rimewall,47,False,0,0,0
8387,HorrorWastes,1251.0,-32.1,0.0,SmallHills,0.0,0.0,0,Rimewall,47,False,0,0,0
8388,HorrorWastes,1281.0,-31.6,0.0,LargeHills,0.0,0.0,0,Gray Crags,52,False,0,0,2
8389,HorrorWastes,1237.0,-32.4,0.0,LargeHills,0.0,0.0,0,Rimewall,47,False,0,0,2
8390,HorrorWastes,1432.0,-48.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8391,AB_PropaneLakes,1447.0,-49.5,0.0,Flat,0.258823544,0.0,0,Ammonia Flats,26,False,0,0,0
8392,HorrorWastes,1421.0,-46.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8393,HorrorWastes,1371.0,-46.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8394,HorrorWastes,1383.0,-47.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8395,AB_RockyCrags,1834.0,-48.8,0.0,SmallHills,0.2784314,0.0,0,Ammonia Flats,26,False,0,0,0
8396,HorrorWastes,697.0,-32.6,0.0,LargeHills,0.0,0.0,0,Quiet Ground,91,False,0,0,1
8397,HorrorWastes,765.0,-33.1,0.0,SmallHills,0.0,0.0,0,Quiet Ground,91,False,0,0,0
8398,HorrorWastes,663.0,-35.8,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
8399,HorrorWastes,616.0,-33.9,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
8400,HorrorWastes,711.0,-36.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8401,HorrorWastes,759.0,-34.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8402,HorrorWastes,1003.0,-48.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8403,HorrorWastes,1021.0,-47.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8404,HorrorWastes,1006.0,-47.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8405,HorrorWastes,1066.0,-49.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8406,HorrorWastes,1034.0,-50.5,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
8407,HorrorWastes,1028.0,-50.4,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
8408,AB_PropaneLakes,838.0,-70.7,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
8409,AB_PropaneLakes,828.0,-70.4,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
8410,BMT_CrystalCaverns,949.0,-69.1,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
8411,AB_PropaneLakes,819.0,-69.3,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
8412,BMT_CrystalCaverns,945.0,-69.4,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
8413,BMT_CrystalCaverns,918.0,-70.3,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
8414,AB_RockyCrags,887.0,-59.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8415,AB_PropaneLakes,570.0,-60.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8416,AB_RockyCrags,807.0,-58.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8417,AB_RockyCrags,924.0,-58.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8418,AB_RockyCrags,996.0,-58.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8419,AB_RockyCrags,771.0,-59.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8420,AB_PropaneLakes,817.0,-71.4,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
8421,AB_RockyCrags,1392.0,-71.4,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,0
8422,AB_RockyCrags,846.0,-71.8,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,1
8423,AB_RockyCrags,1076.0,-71.7,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,1
8424,AB_PropaneLakes,612.0,-72.1,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
8425,AB_PropaneLakes,745.0,-71.9,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
8426,AB_RockyCrags,682.0,-78.0,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,1
8427,AB_RockyCrags,786.0,-76.9,0.0,SmallHills,0.0,0.0,86,Umbra,37,False,0,0,0
8428,AB_RockyCrags,766.0,-75.9,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
8429,AB_RockyCrags,857.0,-76.4,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,0
8430,AB_RockyCrags,552.0,-78.3,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
8431,AB_RockyCrags,624.0,-77.5,0.0,SmallHills,0.0,0.0,88,Umbra,37,False,0,0,1
8432,BMT_CrystalCaverns,1093.0,-62.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8433,BMT_CrystalCaverns,1105.0,-60.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8434,BMT_CrystalCaverns,1058.0,-63.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8435,BMT_CrystalCaverns,982.0,-63.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8436,BMT_CrystalCaverns,956.0,-62.6,0.0,LargeHills,0.0,0.8154879,0,Deadstone,25,False,0,0,1
8437,BMT_CrystalCaverns,1080.0,-61.4,0.0,SmallHills,0.0,0.0,65,Deadstone,25,False,0,0,0
8438,HorrorWastes,578.0,-53.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8439,AB_RockyCrags,904.0,-55.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8440,AB_RockyCrags,915.0,-56.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8441,AB_PropaneLakes,636.0,-55.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8442,HorrorWastes,616.0,-53.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8443,HorrorWastes,566.0,-52.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8444,AB_MycoticJungle,877.0,7.0,0.0,Flat,0.458823532,0.0,22,Stepwood,80,False,0,0,0
8445,AB_MycoticJungle,835.0,7.3,0.0,Flat,0.458823532,0.0,0,Stepwood,80,False,0,0,0
8446,AB_MycoticJungle,838.0,9.6,0.0,Flat,0.431372553,0.0,0,Stepwood,80,False,0,0,0
8447,AB_MycoticJungle,815.0,8.9,0.0,Flat,0.4392157,0.0,0,Stepwood,80,False,0,0,0
8448,Desert,888.0,9.3,0.0,SmallHills,0.0,0.0,20,Grinding Floor,88,False,0,0,0
8449,Desert,917.0,8.2,0.0,SmallHills,0.0,0.0,0,Grinding Floor,88,False,0,0,1
8450,AB_MycoticJungle,647.0,20.0,0.0,Flat,0.478431374,0.0,0,Sweatwood,56,False,0,0,0
8451,AB_MycoticJungle,626.0,19.0,0.0,Flat,0.470588237,0.0,0,Sweatwood,56,False,0,0,0
8452,Wasteland,698.0,20.7,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
8453,Desert,780.0,20.2,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
8454,Desert,668.0,19.7,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
8455,Desert,642.0,18.9,0.0,SmallHills,0.0,0.0,0,Long Sand,41,False,0,0,0
8456,Desert,244.0,14.6,0.0,SmallHills,0.0,0.0,0,Dew Belt,30,False,0,0,0
8457,Desert,149.0,15.1,0.0,SmallHills,0.0,0.0,0,Dew Belt,30,False,0,0,0
8458,Wasteland,230.0,12.3,0.0,SmallHills,0.0,0.0,0,Dew Belt,30,False,0,0,0
8459,Desert,100.0,14.4,0.0,LargeHills,0.0,0.0,0,Dew Belt,30,False,0,0,0
8460,Wasteland,278.0,11.7,0.0,SmallHills,0.0,0.0,0,Dew Belt,30,False,0,0,0
8461,Desert,288.0,13.2,0.0,SmallHills,0.0,0.0,37,Dew Belt,30,False,0,0,0
8462,Desert,655.0,21.6,0.0,SmallHills,0.0,0.0,23,Dew Belt,30,False,0,0,0
8463,Desert,603.0,20.5,0.0,SmallHills,0.0,0.0,24,Dew Belt,30,False,0,0,0
8464,Desert,565.0,19.9,0.0,SmallHills,0.0,0.0,0,Dew Belt,30,False,0,0,0
8465,Desert,660.0,19.6,0.0,SmallHills,0.0,0.0,0,Dew Belt,30,False,0,0,0
8466,Desert,751.0,20.3,0.0,SmallHills,0.0,0.0,0,Dew Belt,30,False,0,0,0
8467,Desert,733.0,21.3,0.0,SmallHills,0.0,0.0,0,Dew Belt,30,False,0,0,0
8468,AB_RockyCrags,533.0,-3.8,0.0,SmallHills,0.0,0.0,0,Nightspill,31,False,0,0,0
8469,AB_RockyCrags,508.0,-2.1,0.0,SmallHills,0.0,0.0,0,Nightspill,31,False,0,0,0
8470,AB_RockyCrags,505.0,-5.1,0.0,SmallHills,0.0,0.0,0,Twilight Crags,69,False,0,0,0
8471,AB_RockyCrags,515.0,-5.1,0.0,SmallHills,0.0,0.0,0,Twilight Crags,69,False,0,0,0
8472,AB_RockyCrags,598.0,-4.0,0.0,SmallHills,0.0,0.0,0,Nightspill,31,False,0,0,0
8473,AB_RockyCrags,562.0,-2.2,0.0,SmallHills,0.0,0.0,0,Nightspill,31,False,0,0,0
8474,AB_RockyCrags,1073.0,-9.3,4.0,Mountainous,0.0,0.112962537,0,Twilight Crags,69,False,0,0,2
8475,AB_RockyCrags,881.0,-6.6,0.0,LargeHills,0.0,0.0,0,Twilight Crags,69,False,0,0,1
8476,AB_RockyCrags,841.0,-4.6,0.0,SmallHills,0.0,0.0,0,Twilight Crags,69,False,0,0,0
8477,AB_RockyCrags,856.0,-4.5,0.0,SmallHills,0.0,0.0,0,Twilight Crags,69,False,0,0,0
8478,AB_RockyCrags,1162.0,-9.6,0.0,LargeHills,0.0,0.0,0,Twilight Crags,69,False,0,0,1
8479,AB_RockyCrags,918.0,-6.5,0.0,LargeHills,0.0,0.0,0,Twilight Crags,69,False,0,0,1
8480,ExtremeDesert,579.0,57.7,0.0,LargeHills,0.0,0.9652247,0,Anvil,81,False,0,0,2
8481,ExtremeDesert,580.0,57.7,0.0,LargeHills,0.0,0.0,0,Anvil,81,False,0,0,0
8482,ExtremeDesert,590.0,59.7,0.0,Flat,0.0,0.0,0,Anvil,81,False,0,0,0
8483,ExtremeDesert,586.0,58.7,0.0,Flat,0.0,0.0,0,Anvil,81,False,0,0,0
8484,ExtremeDesert,589.0,59.5,0.0,Flat,0.0,0.9083391,0,Anvil,81,False,0,0,0
8485,ExtremeDesert,583.0,58.3,0.0,Flat,0.0,1.0,0,Anvil,81,False,0,0,0
8486,ExtremeDesert,598.0,64.6,0.0,Flat,0.0,0.25,0,Anvil,81,False,0,0,1
8487,ExtremeDesert,597.0,64.4,0.0,Flat,0.0,0.25,0,Anvil,81,False,0,0,0
8488,ExtremeDesert,602.0,64.4,0.0,Flat,0.0,0.5,0,Anvil,81,False,0,0,1
8489,ZBiome_Grasslands,606.0,64.4,0.0,Flat,0.05882353,0.6,0,Anvil,81,False,0,0,0
8490,ZBiome_Grasslands,603.0,64.4,0.0,Flat,0.05882353,0.45,0,Anvil,81,False,0,0,0
8491,ExtremeDesert,599.0,64.4,0.0,Flat,0.0,0.35,0,Anvil,81,False,0,0,0
8492,Lake,-350.0,50.7,0.0,Flat,0.0,0.8081636,0,Scald,68,True,0,0,0
8493,Lake,-350.0,50.2,0.0,Flat,0.0,0.0,0,Scald,68,True,0,1,0
8494,Lake,-350.0,49.2,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8495,Lake,-350.0,49.3,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8496,Lake,-350.0,50.0,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8497,ZBiome_Badlands,271.0,53.3,60.0,Mountainous,0.0,0.0,0,Dune Sea,27,False,0,0,1
8498,ZBiome_DesertOasis,616.0,60.7,0.0,Flat,0.239215687,0.1,0,Anvil,81,False,0,0,1
8499,AB_FeraliskInfestedJungle,612.0,61.2,0.0,Flat,0.5411765,0.1,12,Anvil,81,False,0,0,0
8500,BiomeCypreJungle,607.0,61.5,379.0,Flat,0.549019635,0.0,14,Anvil,81,False,0,2,2
8501,BiomeCypreJungle,606.0,60.3,421.0,LargeHills,0.5686275,0.0,15,Anvil,81,False,0,2,2
8502,AB_FeraliskInfestedJungle,609.0,58.5,339.0,Flat,0.56078434,0.0,0,Anvil,81,False,0,0,0
8503,ZBiome_DesertOasis,615.0,59.5,0.0,Flat,0.239215687,0.0,0,Anvil,81,False,0,0,2
8504,Lake,-350.0,46.8,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8505,Lake,-350.0,47.8,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8506,Lake,-350.0,46.8,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8507,Lake,-350.0,46.4,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8508,Lake,-350.0,47.8,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8509,Lake,-350.0,48.3,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8510,Lake,-350.0,49.2,0.0,Flat,0.0,0.914335847,0,Scald,68,True,0,0,0
8511,Lake,-350.0,50.0,0.0,Flat,0.0,0.868894458,0,Scald,68,True,0,0,0
8512,Lake,-350.0,50.6,0.0,Flat,0.0,0.9143053,0,Scald,68,True,0,0,0
8513,Lake,-350.0,50.7,0.0,Flat,0.0,0.0,0,Scald,68,True,0,0,0
8514,Lake,-350.0,49.3,0.0,Flat,0.0,0.8166781,0,Scald,68,True,0,0,0
8515,ZBiome_Badlands,469.0,51.8,60.0,Mountainous,0.0,0.0,0,Dune Sea,27,False,2,0,1
8516,Desert,355.0,37.2,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
8517,ExtremeDesert,333.0,36.9,0.0,SmallHills,0.0,1.0,0,Glare,38,False,0,0,0
8518,ExtremeDesert,225.0,38.8,0.0,LargeHills,0.0,0.0,0,Glare,38,False,0,0,1
8519,ExtremeDesert,265.0,37.9,0.0,SmallHills,0.0,0.860593557,0,Glare,38,False,0,0,0
8520,ExtremeDesert,183.0,39.4,0.0,LargeHills,0.0,0.0,0,Glare,38,False,0,0,0
8521,ExtremeDesert,263.0,38.5,0.0,LargeHills,0.0,0.0,0,Glare,38,False,0,0,0
8522,Desert,847.0,28.8,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8523,Desert,782.0,27.9,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8524,Desert,825.0,30.0,0.0,Flat,0.0,0.0,0,Dry Marches,51,False,0,0,2
8525,Desert,792.0,30.1,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8526,ExtremeDesert,731.0,29.2,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8527,Desert,707.0,28.3,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8528,ExtremeDesert,1.0,47.1,0.0,Flat,0.0,0.0,0,Glare,38,False,0,0,1
8529,ExtremeDesert,1.0,46.4,0.0,Flat,0.0,0.0,0,Glare,38,False,0,0,1
8530,ExtremeDesert,1.0,48.6,0.0,Flat,0.0,0.0,0,Glare,38,False,0,0,3
8531,ExtremeDesert,1.0,48.2,0.0,Flat,0.0,0.0,0,Glare,38,False,0,0,1
8532,ExtremeDesert,3.0,48.0,0.0,Flat,0.0,0.0,0,Glare,38,False,0,0,1
8533,ExtremeDesert,1.0,46.9,0.0,Flat,0.0,0.0,0,Glare,38,False,0,0,3
8534,ExtremeDesert,284.0,49.4,0.0,LargeHills,0.0,0.0,0,Glare,38,False,0,0,0
8535,ExtremeDesert,423.0,47.8,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
8536,ExtremeDesert,245.0,49.6,0.0,LargeHills,0.0,0.0,0,Glare,38,False,0,0,0
8537,ExtremeDesert,319.0,48.2,0.0,LargeHills,0.0,0.0,0,Glare,38,False,0,0,0
8538,ExtremeDesert,431.0,46.7,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
8539,ExtremeDesert,480.0,46.5,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
8540,ExtremeDesert,470.0,40.7,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
8541,ExtremeDesert,524.0,40.4,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
8542,ExtremeDesert,500.0,38.7,0.0,SmallHills,0.0,0.0,0,Ashfall Range,28,False,0,0,0
8543,ExtremeDesert,437.0,39.8,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
8544,ExtremeDesert,559.0,38.5,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
8545,ExtremeDesert,598.0,39.2,0.0,SmallHills,0.0,0.0,0,Glare,38,False,0,0,0
8546,Desert,863.0,30.0,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8547,ExtremeDesert,929.0,30.7,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8548,ExtremeDesert,969.0,30.5,0.0,Flat,0.0,0.0,0,Dry Marches,51,False,0,0,1
8549,ExtremeDesert,944.0,29.6,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8550,Desert,834.0,29.1,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8551,Desert,844.0,29.1,0.0,SmallHills,0.0,0.0,0,Dry Marches,51,False,0,0,0
8552,Desert,18.0,-13.1,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
8553,Wasteland,16.0,-11.7,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,2
8554,Desert,8.0,-13.2,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
8555,Wasteland,11.0,-11.6,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
8556,Desert,11.0,-14.6,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,2
8557,Desert,17.0,-14.6,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
8558,AB_RockyCrags,249.0,-24.6,0.0,LargeHills,0.0,0.0,0,The Verge,40,False,0,0,0
8559,AB_RockyCrags,271.0,-25.2,0.0,SmallHills,0.0,0.0,0,The Verge,40,False,0,0,0
8560,Wasteland,382.0,-26.5,0.0,LargeHills,0.0,0.0,0,The Verge,40,False,0,0,0
8561,Wasteland,503.0,-28.9,0.0,LargeHills,0.0,0.0,0,The Verge,40,False,0,0,0
8562,Wasteland,475.0,-29.3,0.0,LargeHills,0.0,0.0,0,The Verge,40,False,0,0,0
8563,AB_RockyCrags,324.0,-27.2,0.0,LargeHills,0.0,0.0,0,The Verge,40,False,0,0,0
8564,PoisonForest,564.0,-44.4,4.0,Mountainous,0.309803933,0.0,0,South Crags,39,False,0,0,1
8565,PoisonForest,483.0,-42.8,4.0,Mountainous,0.298039228,0.0,0,South Crags,39,False,0,0,1
8566,PoisonForest,270.0,-45.4,0.0,SmallHills,0.34117648,0.0,0,Venom Wood,82,False,0,0,0
8567,PoisonForest,335.0,-45.0,0.0,LargeHills,0.329411775,0.0,0,South Crags,39,False,0,0,0
8568,PoisonForest,311.0,-44.4,0.0,SmallHills,0.321568638,0.0,0,South Crags,39,False,0,0,0
8569,PoisonForest,322.0,-42.6,0.0,SmallHills,0.309803933,0.0,0,South Crags,39,False,0,0,0
8570,HorrorWastes,473.0,-48.1,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
8571,PoisonForest,555.0,-47.1,0.0,SmallHills,0.4117647,0.0,0,Venom Wood,82,False,0,0,0
8572,HorrorWastes,365.0,-47.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
8573,PoisonForest,447.0,-45.9,0.0,Flat,0.4117647,0.0,0,Venom Wood,82,False,0,0,0
8574,PoisonForest,457.0,-44.6,0.0,Flat,0.3882353,0.0,0,Venom Wood,82,False,0,0,0
8575,PoisonForest,500.0,-45.1,0.0,Flat,0.3882353,0.0,0,Venom Wood,82,False,0,0,0
8576,Wasteland,464.0,-32.3,0.0,Flat,0.0,0.0,0,Cinderdark,74,False,0,0,0
8577,Wasteland,389.0,-32.2,0.0,SmallHills,0.0,0.0,0,Cinderdark,74,False,0,0,0
8578,Wasteland,256.0,-27.9,0.0,LargeHills,0.0,0.0,0,Sunreach,29,False,0,0,0
8579,Wasteland,404.0,-30.2,0.0,LargeHills,0.0,0.0,0,Cinderdark,74,False,0,0,0
8580,Wasteland,286.0,-28.4,0.0,SmallHills,0.0,0.0,0,Sunreach,29,False,0,0,0
8581,Wasteland,346.0,-30.5,0.0,Flat,0.0,0.0,0,Cinderdark,74,False,0,0,2
8582,Desert,40.0,-13.2,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
8583,Desert,37.0,-15.0,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
8584,Desert,38.0,-14.8,0.0,Flat,0.0,0.0,38,Sunreach,29,False,0,0,2
8585,Desert,41.0,-13.0,0.0,Flat,0.0,0.0,37,Sunreach,29,False,0,0,0
8586,Desert,42.0,-11.5,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
8587,Desert,42.0,-11.5,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,2
8588,Desert,776.0,-4.7,0.0,Flat,0.0,0.0,0,Coldshelf,83,False,0,0,0
8589,Desert,742.0,-3.6,0.0,Flat,0.0,0.0,0,Coldshelf,83,False,0,0,0
8590,AB_RockyCrags,788.0,-6.6,0.0,LargeHills,0.0,0.0,0,Coldstone,55,False,0,0,1
8591,Desert,719.0,-4.3,0.0,Flat,0.0,0.0,0,Coldshelf,83,False,0,0,2
8592,AB_RockyCrags,772.0,-7.5,0.0,SmallHills,0.0,0.0,0,Coldstone,55,False,0,0,0
8593,Desert,747.0,-6.4,0.0,Flat,0.0,0.0,0,Coldshelf,83,False,0,0,0
8594,BMT_FungalForest,1236.0,-24.7,0.0,LargeHills,0.309803933,0.0,0,South Crags,39,False,0,0,0
8595,BMT_FungalForest,1158.0,-23.3,0.0,SmallHills,0.298039228,0.0,0,South Crags,39,False,0,0,0
8596,BMT_FungalForest,1265.0,-26.7,0.0,LargeHills,0.298039228,0.0,0,South Crags,39,False,0,0,0
8597,BMT_FungalForest,1200.0,-27.1,0.0,SmallHills,0.2901961,0.0,0,South Crags,39,False,0,0,0
8598,BMT_FungalForest,1125.0,-25.7,0.0,SmallHills,0.2784314,0.0,0,South Crags,39,False,0,0,0
8599,BMT_FungalForest,1105.0,-23.9,0.0,SmallHills,0.2784314,0.0,0,South Crags,39,False,0,0,0
8600,Wasteland,624.0,-7.9,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,2,0,0
8601,Wasteland,616.0,-7.0,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,2
8602,Wasteland,585.0,-3.8,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
8603,Wasteland,600.0,-5.0,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
8604,Wasteland,594.0,-4.7,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,2,0,2
8605,Wasteland,609.0,-6.8,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,2,0,0
8606,Desert,642.0,4.6,0.0,SmallHills,0.0,0.9723812,0,Sinkground,54,False,0,0,0
8607,Desert,653.0,2.9,0.0,Flat,0.0,1.0,0,Sinkground,54,False,2,0,0
8608,Desert,686.0,1.9,0.0,Flat,0.0,0.0,0,Sinkground,54,False,2,0,2
8609,Desert,643.0,2.9,0.0,Flat,0.0,0.0,0,Sinkground,54,False,0,0,0
8610,Desert,565.0,5.9,0.0,SmallHills,0.0,0.0,0,Sinkground,54,False,0,0,0
8611,Desert,589.0,4.8,0.0,SmallHills,0.0,0.0,0,Sinkground,54,False,0,0,0
