tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution,tempMin,tempMax,seasonalShift,riverDist,feature,featureId,waterCovered,roadCount,riverCount,mutatorCount
9881,-27.5622,-137.9795,HorrorWastes,790,-39.7,0,LargeHills,0,0,-53.3693,-26.0279,-13.6723,0,Deadstone,25,0,0,0,1
9882,-26.0302,-135.6447,HorrorWastes,815,-38.4,0,SmallHills,0,0,-51.433,-25.3643,-13.0359,0,Deadstone,25,0,0,0,0
9883,-26.1848,-137.326,HorrorWastes,772,-39.7,0,SmallHills,0,0,-52.7976,-26.5997,-13.1005,0,Deadstone,25,0,0,0,0
9884,-39.7975,-38.8379,ExtremeDesert,299,41.9,0,SmallHills,0,0,23.502,60.3018,-18.402,0,Kiln,42,0,0,0,0
9885,-41.1851,-37.9488,ExtremeDesert,236,42.1,0,SmallHills,0,0,23.211,60.9929,-18.8932,0,Kiln,42,0,0,0,0
9886,-41.2751,-35.9631,ExtremeDesert,218,42.7,0,SmallHills,0,0,23.7795,61.6244,-18.9247,0,Kiln,42,0,0,0,0
9887,-39.9707,-34.9415,Desert,249,43.2,0,SmallHills,0,0,24.7402,61.6636,-18.4639,0,Kiln,42,0,0,0,0
9888,-38.6024,-35.8584,Desert,271,43.2,0,Flat,0,0,25.2329,61.1708,-17.971,0,Kiln,42,0,0,0,0
9889,-38.5194,-37.7717,ExtremeDesert,316,42.4,0,Flat,0,0,24.4632,60.3406,-17.9408,0,Kiln,42,0,0,0,2
9890,-41.678,-47.139,ExtremeDesert,232,38.8,0,SmallHills,0,0.9431,19.739,57.8649,-19.0652,0,Kiln,42,0,0,0,0
9891,-42.8394,-48.4177,Desert,126,38.3,0,LargeHills,0,0.9861,18.839,57.765,-19.4652,0,Long Sand,41,0,0,0,0
9892,-41.9236,-45.1234,ExtremeDesert,244,39.5,0,SmallHills,0,0.8249,20.3538,58.6501,-19.1504,0,Kiln,42,0,0,0,1
9893,-43.347,-44.312,ExtremeDesert,157,39.9,0,SmallHills,0,0,20.2666,59.5375,-19.6377,0,Kiln,42,0,0,0,0
9894,-44.2786,-47.6566,Desert,44,38.9,0,SmallHills,0,0,18.9538,58.8503,-19.9506,0,Long Sand,41,0,0,0,0
9895,-44.5408,-45.5637,ExtremeDesert,56,39.5,0,SmallHills,0,0,19.4666,59.5375,-20.0378,0,Long Sand,41,0,0,0,0
9896,-28.7983,-43.0696,ZBiome_Grasslands,546,43,0,Flat,0.051,0,28.8237,57.1792,-14.1794,0,Pyrelands,34,0,0,0,0
9897,-27.5622,-42.0205,ZBiome_Grasslands,561,43.8,0,SmallHills,0.051,0,30.1307,57.4721,-13.6723,0,Pyrelands,34,0,0,0,0
9898,-26.1848,-42.674,AB_MiasmicMangrove,590,43.5,389,Mountainous,0.8902,0,30.4024,56.6003,-13.1005,0,Hollow Verge,86,0,0,0,1
9899,-26.0302,-44.3554,AB_MiasmicMangrove,679,42.3,0,LargeHills,0.8784,0,29.267,55.3357,-13.0359,0,Hollow Verge,86,0,0,0,0
9900,-27.2387,-45.4257,ZBiome_Grasslands,711,41.3,0,LargeHills,0.051,0,27.7643,54.8385,-13.5386,0,Pyrelands,34,0,2,0,0
9901,-28.6292,-44.7947,ZBiome_Grasslands,605,42,0,SmallHills,0.051,0,27.8927,56.1102,-14.1104,0,Pyrelands,34,0,0,0,0
9902,-33.2548,-35.5868,Desert,334,45.3,0,SmallHills,0,0.932,29.3472,61.2561,-15.9563,0,Kiln,42,0,0,0,0
9903,-33.1862,-37.376,Desert,332,44.8,0,SmallHills,0,0.8187,28.8738,60.7294,-15.9297,0,Kiln,42,0,0,0,0
9904,-31.812,-38.152,Desert,417,44.7,0,SmallHills,0,0,29.3132,60.09,-15.3902,0,Kiln,42,0,0,0,0
9905,-30.5234,-37.1587,ZBiome_Grasslands,435,45.5,0,Flat,0.051,0,30.6262,60.3769,-14.8771,0,Pyrelands,34,0,0,0,0
9906,-31.9417,-34.6288,ZBiome_Grasslands,412,45.8,0,Flat,0.051,0,30.3619,61.2413,-15.4415,0,Pyrelands,34,0,0,0,0
9907,-30.5845,-35.4229,ZBiome_Grasslands,443,46,0,Flat,0.051,0,31.1017,60.9014,-14.9016,0,Pyrelands,34,0,0,0,0
9908,-36.7508,-53.0346,ExtremeDesert,280,37.1,0,LargeHills,0,0,19.8148,54.3887,-17.289,0,Long Sand,41,0,0,0,0
9909,-36.3942,-54.905,ExtremeDesert,264,36.1,0,SmallHills,0,0,18.9481,53.2554,-17.1557,0,Long Sand,41,0,2,0,0
9910,-38.1945,-52.4269,ExtremeDesert,227,37.1,0,SmallHills,0,0,19.2817,54.922,-17.8222,0,Long Sand,41,0,0,0,0
9911,-39.2906,-53.7364,ExtremeDesert,192,36,0,SmallHills,0,0,17.7839,54.2198,-18.2201,0,Long Sand,41,0,0,0,0
9912,-37.4578,-56.2208,ExtremeDesert,187,35.1,0,SmallHills,0,0,17.5525,52.6511,-17.5514,0,Long Sand,41,0,2,0,0
9913,-38.9101,-55.6615,ExtremeDesert,150,35.2,0,Flat,0,0,17.1213,53.2824,-18.0827,0,Long Sand,41,0,0,0,3
9914,-29.1145,-51.1145,ZBiome_Badlands,945,36.9,228,Mountainous,0,0,22.595,51.208,-14.3082,0,Dew Horn,66,0,0,0,2
9915,-30.5272,-50.5398,ZBiome_Badlands,760,38,0,LargeHills,0,0,23.1247,52.8784,-14.8786,0,Dew Horn,66,0,0,0,0
9916,-31.6593,-51.7281,ExtremeDesert,701,37.6,0,LargeHills,0,0,22.2736,52.9296,-15.3298,0,Kiln,42,0,0,0,0
9917,-31.3482,-53.5016,ZBiome_Badlands,689,36.8,0,LargeHills,0,0,21.597,52.0061,-15.2063,0,Dew Horn,66,0,0,0,0
9918,-28.8251,-52.8452,ZBiome_Badlands,1065,35.3,330,Mountainous,0,0,21.1128,49.4901,-14.1903,0,Dew Horn,66,0,0,0,2
9919,-29.9268,-54.0429,ZBiome_Badlands,901,35.5,122,Mountainous,0,0,20.8661,50.137,-14.6372,0,Dew Horn,66,0,0,0,1
9920,-4.0027,26.2396,ExtremeDesert,986,53,4,Mountainous,0,0,49.3028,56.698,-3.698,0,Dune Sea,27,0,0,0,1
9921,-5.3407,27.0119,ExtremeDesert,592,54.8,4,Mountainous,0,0,50.8701,58.7307,-3.9308,0,Dune Sea,27,0,0,0,1
9922,-5.3501,28.5143,ExtremeDesert,533,54.3,4,Mountainous,0,0,50.3685,58.2324,-3.9324,0,Dune Sea,27,0,0,0,1
9923,-4.0167,29.2413,ExtremeDesert,771,52.6,4,Mountainous,0,0,48.9003,56.3004,-3.7005,0,Dune Sea,27,0,0,0,1
9924,-2.6763,28.4792,ExtremeDesert,891,52.3,4,Mountainous,0,0,48.8338,55.7669,-3.4669,0,Dune Sea,27,0,0,0,1
9925,-2.6716,26.9793,ExtremeDesert,814,53.4,4,Mountainous,0,0,49.9347,56.8661,-3.4661,0,Dune Sea,27,0,0,0,1
9926,-6.594,20.1854,ExtremeDesert,399,59,0,LargeHills,0,0.2,54.6054,63.3955,-4.3955,0,Dune Sea,27,0,0,0,1
9927,-7.8949,19.4364,ExtremeDesert,303,60,0,Mountainous,0,0.2,55.0049,64.9961,-4.9962,0,Dune Sea,27,0,0,0,0
9928,-6.6157,21.7177,ExtremeDesert,430,58.3,0,SmallHills,0,0,53.8954,62.7055,-4.4056,0,Dune Sea,27,0,0,0,0
9929,-7.947,22.5054,ExtremeDesert,368,58.3,0,SmallHills,0,0,53.2809,63.3201,-5.0202,0,Dune Sea,27,0,0,0,0
9930,-9.2219,20.2294,ExtremeDesert,182,60.4,0,SmallHills,0,0,54.7944,66.0068,-5.6069,0,Dune Sea,27,0,0,0,0
9931,-9.2523,21.7666,ExtremeDesert,268,59.2,0,LargeHills,0,0,53.5804,64.8208,-5.6208,0,Dune Sea,27,0,0,0,0
9932,-2.6025,14.7663,AB_MechanoidIntrusion,593,60.8,0,Flat,0,1,57.3467,64.254,-3.4541,0,Rust Cathedral,62,0,0,0,0
9933,-2.5894,13.221,AB_MechanoidIntrusion,598,61.3,0,Flat,0,0.9,57.849,64.7517,-3.4518,0,Rust Cathedral,62,0,0,0,0
9934,-3.9119,15.5437,AB_MechanoidIntrusion,589,60.4,0,Flat,0,1,56.7186,64.0822,-3.6822,0,Rust Cathedral,62,0,0,0,0
9935,-5.2018,14.7793,ExtremeDesert,591,61.2,0,Flat,0,0.65,57.2942,65.1066,-3.9066,0,Anvil,81,0,0,0,0
9936,-3.8728,12.4513,AB_MechanoidIntrusion,599,62.2,0,Flat,0,0.95,58.5254,65.8754,-3.6754,0,Rust Cathedral,62,0,0,0,0
9937,-5.1757,13.2317,ExtremeDesert,595,62.2,0,Flat,0,0.6,58.2988,66.1021,-3.9021,0,Anvil,81,0,0,0,0
9938,3.9119,15.5437,AB_MechanoidIntrusion,597,60,0,Flat,0,0.95,56.3178,63.6814,3.6822,0,Rust Cathedral,62,0,0,0,0
9939,5.2018,14.7793,AB_MechanoidIntrusion,601,59.9,0,Flat,0,1,55.9934,63.8058,3.9066,0,Rust Cathedral,62,0,0,0,0
9940,2.6025,14.7663,AB_MechanoidIntrusion,597,60.7,0,Flat,0,0.95,57.246,64.1533,3.4541,0,Rust Cathedral,62,0,0,0,0
9941,2.5894,13.221,AB_MechanoidIntrusion,603,60.9,0,Flat,0,0.95,57.4483,64.351,3.4518,0,Rust Cathedral,62,0,0,0,0
9942,5.1757,13.2317,AB_MechanoidIntrusion,605,60.3,0,Flat,0,0.95,56.398,64.2012,3.9021,0,Rust Cathedral,62,0,0,0,0
9943,3.8728,12.4513,AB_MechanoidIntrusion,606,60.8,0,Flat,0,1,57.1246,64.4746,3.6754,0,Rust Cathedral,62,0,0,0,0
9944,6.6157,21.7177,ExtremeDesert,264,57.7,0,Flat,0,0.2,53.2945,62.1046,4.4056,0,Dune Sea,27,0,0,0,1
9945,7.947,22.5054,ExtremeDesert,288,57.2,0,Flat,0,0,52.1799,62.2191,5.0202,0,Dune Sea,27,0,0,0,1
9946,6.594,20.1854,ExtremeDesert,363,57.9,0,LargeHills,0,0.2,53.5045,62.2946,4.3955,0,Dune Sea,27,0,0,0,0
9947,7.8949,19.4364,ExtremeDesert,380,58.1,0,LargeHills,0,0.3,53.1039,63.0951,4.9962,0,Dune Sea,27,0,0,0,1
9948,9.2523,21.7666,ExtremeDesert,259,57.6,0,SmallHills,0,0,51.9792,63.2196,5.6208,0,Dune Sea,27,0,0,0,0
9949,9.2219,20.2294,ExtremeDesert,272,58.2,0,SmallHills,0,0.1,52.5932,63.8057,5.6069,0,Dune Sea,27,0,0,0,0
9950,2.6763,28.4792,ExtremeDesert,383,54.9,0,SmallHills,0,0,51.4331,58.3662,3.4669,0,Dune Sea,27,0,0,0,0
9951,2.6716,26.9793,ExtremeDesert,388,55.2,0,Flat,0,0,51.7339,58.6654,3.4661,0,Dune Sea,27,0,0,0,3
9952,4.0027,26.2396,ExtremeDesert,361,55.5,0,Flat,0,0,51.802,59.1972,3.698,0,Dune Sea,27,0,0,0,1
9953,5.3407,27.0119,ExtremeDesert,377,55.1,0,Flat,0,0,51.1693,59.0299,3.9308,0,Dune Sea,27,0,0,0,1
9954,4.0167,29.2413,ExtremeDesert,398,54.5,0,SmallHills,0,0,50.7996,58.1997,3.7005,0,Dune Sea,27,0,0,0,1
9955,5.3501,28.5143,ExtremeDesert,383,54.6,0,Flat,0,0,50.6677,58.5315,3.9324,0,Dune Sea,27,0,0,0,3
9956,21.5632,82.883,Wasteland,15,19.4,0,Flat,0,0,8.2661,30.5316,11.134,0,Salt,85,0,2,0,0
9957,22.2748,81.4063,Wasteland,21,20.8,0,Flat,0,0,9.3588,32.2388,11.4413,0,Salt,85,0,0,0,0
9958,21.4666,80.05,Wasteland,24,21.6,0,Flat,0,0,10.5079,32.6898,11.0922,0,Salt,85,0,0,0,2
9959,19.9542,80.1822,Wasteland,21,21.3,0,Flat,0,0,10.8663,31.7316,10.4338,0,Salt,85,0,2,0,1
9960,19.2425,81.6336,Desert,1,20.3,0,Flat,0,0,10.1784,30.4195,10.1218,0,Grey Sea,46,0,0,0,1
9961,20.0436,82.9779,Desert,1,19.3,0,Flat,0,0,8.8272,29.7706,10.4729,0,Grey Sea,46,0,0,0,1
9962,26.9441,87.0024,Wasteland,17,15.8,0,Flat,0,0,2.3836,29.2136,13.4166,0,Salt,85,0,2,0,0
9963,28.4416,86.9556,Wasteland,20,16,0,Flat,0,0,1.9665,30.0306,14.0337,0,Salt,85,0,2,0,3
9964,26.1674,85.5387,Wasteland,17,16.7,0,Flat,0,0,3.607,29.7903,13.0932,0,Salt,85,0,0,0,0
9965,26.8817,84.0092,Wasteland,22,18.1,0,Flat,0,0,4.7095,31.4877,13.3907,0,Salt,85,0,0,0,0
9966,29.1588,85.3985,Wasteland,22,17,0,Flat,0,0,2.674,31.3231,14.3262,0,Salt,85,0,0,0,2
9967,28.3751,83.9159,Wasteland,23,18.2,0,Flat,0,0,4.1937,32.2034,14.0065,0,Salt,85,0,0,0,0
9968,14.7489,92.6915,AridShrubland,1,10.9,0,Flat,0,0,2.7779,19.0204,8.1222,0,Grey Sea,46,0,0,0,0
9969,13.2056,92.6601,AridShrubland,1,10.9,0,Flat,0,0,3.4749,18.3236,7.4252,0,Grey Sea,46,0,0,0,0
9970,12.4209,93.9662,AridShrubland,1,9.4,0,Flat,0,0,2.331,16.4676,7.0691,0,Grey Sea,46,0,0,0,0
9971,13.1752,95.3167,AridShrubland,1,7.8,0,Flat,0,0,0.3887,15.2098,7.4114,0,Grey Sea,46,0,0,0,0
9972,14.7153,95.3794,AridShrubland,1,7.8,0,Flat,0,0,-0.307,15.9053,8.1071,0,Grey Sea,46,0,0,0,0
9973,15.5047,94.0604,Ocean,-350,9.3,0,Flat,0,0,0.8383,17.76,8.4618,0,Grey Sea,46,1,0,0,0
9974,14.7153,84.6206,Desert,1,18.2,0,Flat,0,0,10.093,26.3053,8.1071,0,Grey Sea,46,0,0,0,1
9975,15.5047,85.9396,Ocean,-350,17.1,0,Flat,0,0,8.6383,25.56,8.4618,0,Grey Sea,46,1,0,0,0
9976,14.7489,87.3085,Ocean,-350,16.1,0,Flat,0,0,7.9779,24.2204,8.1222,0,Grey Sea,46,1,0,0,1
9977,13.2056,87.3399,Ocean,-350,16.1,0,Flat,0,0,8.6749,23.5236,7.4252,0,Grey Sea,46,1,0,0,0
9978,13.1752,84.6833,Desert,1,18.1,0,Flat,0,0,10.6887,25.5098,7.4114,0,Grey Sea,46,0,0,0,1
9979,12.421,86.0338,Ocean,-350,17.1,0,Flat,0,0,10.031,24.1676,7.0691,0,Grey Sea,46,1,0,0,0
9980,26.1674,94.4613,AridShrubland,1,9.2,0,Flat,0,0,-3.893,22.2903,13.0932,0,Grey Sea,46,0,0,0,0
9981,26.8817,95.9908,AridShrubland,1,7.6,0,Flat,0,0,-5.7905,20.9877,13.3907,0,Grey Sea,46,0,0,0,0
9982,26.9441,92.9976,AridShrubland,1,10.8,0,Flat,0,0,-2.6164,24.2136,13.4166,0,Grey Sea,46,0,0,0,0
9983,28.4416,93.0444,AridShrubland,1,10.8,0,Flat,0,0,-3.2335,24.8306,14.0337,0,Grey Sea,46,0,0,0,0
9984,28.3751,96.0841,AridShrubland,1,7.6,0,Flat,0,0,-6.4063,21.6034,14.0065,0,Grey Sea,46,0,0,0,0
9985,29.1588,94.6015,AridShrubland,1,9.2,0,Flat,0,0,-5.126,23.5231,14.3262,0,Grey Sea,46,0,0,0,0
9986,19.2425,98.3664,AridShrubland,1,4.5,0,Flat,0,0,-5.6216,14.6196,10.1218,0,Grey Sea,46,0,0,0,0
9987,20.0436,97.0221,AridShrubland,1,6.1,0,Flat,0,0,-4.3728,16.5706,10.4729,0,Grey Sea,46,0,0,0,0
9988,21.5632,97.117,AridShrubland,1,6.1,0,Flat,0,0,-5.0339,17.2316,11.134,0,Grey Sea,46,0,0,0,0
9989,22.2748,98.5937,AridShrubland,1,4.5,0,Flat,0,0,-6.9412,15.9388,11.4413,0,Grey Sea,46,0,0,0,0
9990,19.9542,99.8178,AridShrubland,1,2.9,0,Flat,0,0,-7.5337,13.3316,10.4338,0,Grey Sea,46,0,0,0,0
9991,21.4666,99.95,AridShrubland,1,2.9,0,Flat,0,0,-8.1921,13.9898,11.0922,0,Grey Sea,46,0,0,0,0
9992,45.6527,-101.0934,Desert,1,3.2,0,Flat,0,0,-17.2028,23.5986,20.4031,0,Nightspill,31,0,0,0,0
9993,46.4072,-99.3093,Desert,1,4.8,0,Flat,0,0,-15.8466,25.4424,20.6469,0,Nightspill,31,0,0,0,2
9994,48.512,-101.4213,Desert,1,3.6,0,Flat,0,0,-17.7089,24.9045,21.3092,0,Nightspill,31,0,0,0,0
9995,47.8222,-99.4427,Desert,1,4.9,0,Flat,0,0,-16.1948,25.9904,21.0951,0,Nightspill,31,0,0,0,0
9996,47.7657,-103.2285,Desert,1,1.9,0,Flat,0,0,-19.1771,22.9728,21.0774,0,Nightspill,31,0,0,0,2
9997,46.3217,-103.0332,Desert,1,1.7,0,Flat,0,0,-18.9192,22.3149,20.6194,0,Nightspill,31,0,0,0,0
9998,47.4303,-110.7552,AB_RockyCrags,1,-4,0,SmallHills,0,0,-24.9719,16.9676,20.9722,0,Nightspill,31,0,0,0,0
9999,45.9547,-110.4148,AB_RockyCrags,1,-4.3,0,SmallHills,0,0,-24.8008,16.1966,20.5011,0,Nightspill,31,0,0,0,0
10000,48.047,-112.8108,AB_RockyCrags,1,-5.3,0,SmallHills,0,0,-26.4649,15.8605,21.1652,0,Nightspill,31,0,0,0,0
10001,47.1725,-114.467,AB_RockyCrags,1,-6.9,0,SmallHills,0,0,-27.7905,13.9862,20.8908,0,Nightspill,31,0,0,0,0
10002,45.695,-114.0482,AB_RockyCrags,1,-7.1,0,SmallHills,0,0,-27.5166,13.3124,20.4168,0,Nightspill,31,0,0,0,0
10003,45.0932,-112.051,AB_RockyCrags,1,-5.8,0,SmallHills,0,0,-26.0199,14.4157,20.2202,0,Nightspill,31,0,0,0,0
10004,40.952,-116.2617,PoisonForest,478,-13.6,4,Mountainous,0.3804,0,-32.4111,5.2072,18.8114,0,Twilight Crags,69,0,0,0,1
10005,40.3955,-114.3628,PoisonForest,338,-10.7,0,LargeHills,0.3882,0,-29.3147,7.9109,18.6149,0,Twilight Crags,69,0,0,0,0
10006,38.5513,-117.2664,PoisonForest,719,-16.3,4,Mountainous,0.3686,0,-34.2522,1.6485,17.9524,0,Twilight Crags,69,0,0,0,1
10007,40.0136,-117.7201,PoisonForest,709,-16.2,4,Mountainous,0.3686,0,-34.6789,2.2751,18.4792,0,Twilight Crags,69,0,0,0,1
10008,38.0258,-115.4091,PoisonForest,498,-12.8,0,LargeHills,0.3804,0,-30.5602,4.9565,17.7604,0,Twilight Crags,69,0,0,0,0
10009,38.9321,-113.9647,PoisonForest,364,-10.5,0,LargeHills,0.3882,0,-28.5904,7.5867,18.0907,0,Twilight Crags,69,0,0,0,0
10010,34.0032,-111.0703,PoisonForest,335,-8.4,14,Mountainous,0.4902,0,-24.6462,7.8428,16.2464,0,Twilight Crags,69,0,0,0,1
10011,34.8674,-109.6512,AB_TarPits,136,-5.9,0,LargeHills,0,0,-22.4779,10.6745,16.5781,0,Nightspill,31,0,0,0,0
10012,32.5667,-110.7303,PoisonForest,268,-8.4,12,Mountainous,0.4118,0,-24.0873,7.284,15.6875,0,Twilight Crags,69,0,0,0,1
10013,31.997,-109.0139,PoisonForest,1,-5.8,0,LargeHills,0.4196,0,-21.2631,9.6599,15.4633,0,Twilight Crags,69,0,0,0,0
10014,32.8505,-107.6039,PoisonForest,1,-4.2,0,Flat,0.5098,0,-19.9984,11.5952,15.7986,0,Nightspill,31,0,0,0,0
10015,34.284,-107.9009,AB_TarPits,1,-3.8,0,SmallHills,0,0,-20.1543,12.5509,16.3545,0,Nightspill,31,0,0,0,1
10016,33.3145,-101.2568,Desert,1,2.7,0,Flat,0,0,-13.2794,18.6761,15.9796,0,Twilight Sea,35,0,0,0,1
10017,34.754,-101.4556,Desert,1,2.7,0,Flat,0,0,-13.8346,19.2312,16.5348,0,Twilight Sea,35,0,0,0,1
10018,33.4734,-98.0538,Desert,1,5.9,0,Flat,0,0,-10.1411,21.9378,16.0413,0,Twilight Sea,35,0,0,0,1
10019,32.6741,-99.5743,Desert,1,4.3,0,Flat,0,0,-11.4294,20.0261,15.7296,0,Twilight Sea,35,0,0,0,1
10020,34.9213,-98.1967,Desert,1,5.9,0,Flat,0,0,-10.6985,22.495,16.5987,0,Twilight Sea,35,0,0,0,1
10021,35.5621,-99.9165,Desert,1,4.3,0,Flat,0,0,-12.542,21.1386,16.8423,0,Twilight Sea,35,0,0,0,1
10022,39.3263,-95.205,AB_TarPits,1,7.2,0,Flat,0,1,-11.0327,25.429,18.233,0,Glass Reach,50,0,0,0,0
10023,39.9898,-96.9901,AB_TarPits,1,5.5,0,Flat,0,0.9304,-12.9704,23.9666,18.4707,0,Glass Reach,50,0,0,0,0
10024,41.4209,-97.1015,AB_TarPits,1,5.8,0,Flat,0,0,-13.1754,24.7715,18.9756,0,Glass Reach,50,0,0,0,0
10025,42.1753,-95.3711,AB_GelatinousSuperorganism,1,7.4,0,Flat,0,0,-11.8371,26.6331,19.2374,0,Glass Reach,50,0,0,0,0
10026,40.0722,-93.5049,AB_TarPits,1,8.7,0,Flat,0,0.813,-9.7998,27.196,18.5001,0,Glass Reach,50,0,0,0,0
10027,41.4895,-93.56,AB_GelatinousSuperorganism,1,8.7,0,Flat,0,0,-10.2993,27.6954,18.9996,0,Glass Reach,50,0,0,0,0
10028,59.0587,-117.6883,AB_RockyCrags,23,-2.1,0,SmallHills,0,0,-26.3049,22.0999,24.2052,0,Rimewall,47,0,0,0,0
10029,58.4209,-115.1778,AB_RockyCrags,20,-1,0,SmallHills,0,0,-25.0508,23.0459,24.0511,0,Rimewall,47,0,0,0,0
10030,60.7172,-113.0198,Desert,28,1.6,0,SmallHills,0,0,-22.9921,26.187,24.5924,0,Rimewall,47,0,0,0,0
10031,59.2296,-112.9267,Desert,22,0.7,0,SmallHills,0,0,-23.5457,24.9407,24.246,0,Rimewall,47,0,0,0,0
10032,61.4065,-115.5815,Desert,31,0.7,0,SmallHills,0,0,-24.0473,25.4422,24.7477,0,Rimewall,47,0,0,0,0
10033,60.5543,-118.0015,AB_RockyCrags,28,-1.2,0,SmallHills,0,0,-25.7549,23.3499,24.5553,0,Rimewall,47,0,0,0,0
10034,65.654,-121.8636,Desert,36,0.3,0,SmallHills,0,0,-25.3283,25.923,25.6286,0,Rimewall,47,0,0,0,0
10035,64.6937,-124.5913,AB_RockyCrags,37,-1.4,0,SmallHills,0,0,-26.8406,24.0354,25.4409,0,Rimewall,47,0,0,0,0
10036,67.1607,-122.1937,Desert,36,1,0,SmallHills,0,0,-24.9089,26.9036,25.9093,0,Rimewall,47,0,0,0,0
10037,67.7037,-125.61,AB_RockyCrags,36,0,0,SmallHills,0,0,-26.0059,26.0005,26.0062,0,Rimewall,47,0,0,0,0
10038,66.6794,-128.458,AB_RockyCrags,37,-1.8,0,SmallHills,0,0,-27.6211,24.0158,25.8215,0,Rimewall,47,0,0,0,0
10039,65.1799,-127.7776,AB_RockyCrags,38,-2.4,0,SmallHills,0,0,-27.9365,23.1312,25.5368,0,Rimewall,47,0,0,0,0
10040,53.2715,-122.6565,AB_RockyCrags,58,-8.8,0,SmallHills,0,0,-31.5058,13.9011,22.7061,0,Rimewall,47,0,0,0,0
10041,51.7942,-122.0304,AB_RockyCrags,110,-9.8,0,SmallHills,0,0,-32.0876,12.483,22.2879,0,Rimewall,47,0,0,0,0
10042,54.2404,-120.8685,AB_RockyCrags,15,-6.8,0,SmallHills,0,0,-29.7724,16.1677,22.9727,0,Rimewall,47,0,0,0,0
10043,53.6887,-118.5073,AB_RockyCrags,12,-5.8,0,SmallHills,0,0,-28.6213,17.0166,22.8217,0,Rimewall,47,0,0,0,0
10044,52.2039,-118.0237,AB_RockyCrags,7,-6.4,0,SmallHills,0,0,-28.8049,16.0003,22.4053,0,Rimewall,47,0,0,0,0
10045,51.2767,-119.7568,AB_RockyCrags,93,-8.6,0,LargeHills,0,0,-30.7377,13.5332,22.138,0,Rimewall,47,0,0,0,1
10046,52.3306,-133.0111,AB_RockyCrags,347,-17.1,0,LargeHills,0,0,-39.541,5.3364,22.4413,0,Rimewall,47,0,0,0,1
10047,51.1798,-134.4336,AB_RockyCrags,465,-19.6,0,LargeHills,0,0,-41.7095,2.5049,22.1098,0,Rimewall,47,0,0,0,1
10048,52.011,-130.6286,AB_RockyCrags,309,-15.8,0,LargeHills,0,0,-38.1498,6.5452,22.3501,0,Rimewall,47,0,0,0,1
10049,50.5615,-129.7806,AB_RockyCrags,418,-17.1,0,LargeHills,0,0,-39.0279,4.8234,21.9282,0,Rimewall,47,0,0,0,1
10050,49.448,-131.2326,AB_RockyCrags,522,-19.4,0,SmallHills,0,0,-40.9948,2.1904,21.5951,0,Rimewall,47,0,0,0,0
10051,49.7471,-133.5074,AB_RockyCrags,535,-20.7,0,LargeHills,0,0,-42.385,0.9806,21.6853,0,Rimewall,47,0,0,0,1
10052,65.0348,-140.0546,AB_MycoticJungle,96,-7.6,0,Flat,0.3216,0,-33.108,17.9028,25.5084,0,Frostcaps,32,0,0,0,0
10053,63.597,-138.7615,AB_MycoticJungle,49,-8.1,0,Flat,0.3294,0,-33.318,17.1128,25.2184,0,Frostcaps,32,0,0,0,0
10054,63.9057,-145.2924,AB_MycoticJungle,101,-10.6,0,SmallHills,0.2902,0,-35.8816,14.6764,25.2819,0,Frostcaps,32,0,0,0,0
10055,65.1944,-143.4887,AB_MycoticJungle,134,-8.9,0,Flat,0.298,0,-34.4393,16.634,25.5396,0,Frostcaps,32,0,0,0,0
10056,62.52,-143.7567,AB_MycoticJungle,115,-11.4,0,Flat,0.298,0,-36.3909,13.5858,24.9912,0,Frostcaps,32,0,0,0,0
10057,62.3692,-140.6396,AB_MycoticJungle,60,-9.9,0,Flat,0.3216,0,-34.8584,15.0533,24.9588,0,Frostcaps,32,0,0,0,0
10058,57.1865,-143.9923,AB_MycoticJungle,329,-18.3,0,SmallHills,0.3216,0,-42.0447,5.4398,23.745,0,Frostcaps,32,0,0,0,0
10059,57.0525,-141.3228,AB_MycoticJungle,326,-17.2,0,SmallHills,0.3294,0,-40.9109,6.506,23.7112,0,Frostcaps,32,0,0,0,0
10060,55.6497,-140.1143,AB_MycoticJungle,389,-18.3,0,LargeHills,0.3294,0,-41.6491,5.0443,23.3494,0,Frostcaps,32,0,0,0,0
10061,54.4167,-141.4612,AB_MycoticJungle,481,-20.8,0,SmallHills,0.3412,0,-43.8202,2.2155,23.0206,0,Frostcaps,32,0,0,0,0
10062,55.9082,-145.2881,AB_MycoticJungle,438,-21,0,LargeHills,0.3294,0,-44.4168,2.412,23.4171,0,Frostcaps,32,0,0,0,0
10063,54.5418,-143.9735,AB_MycoticJungle,542,-22.4,0,LargeHills,0.3412,0,-45.4541,0.6493,23.0544,0,Frostcaps,32,0,0,0,0
10064,72.5399,-92.5108,Desert,31,14.1,0,Flat,0,0,-12.671,40.8655,26.7714,0,Level,87,0,0,0,0
10065,71.255,-94.667,Desert,33,13.3,0,Flat,0,0,-13.2852,39.8797,26.5856,0,Level,87,0,0,0,2
10066,70.0987,-87.8108,Desert,31,15.6,0,Flat,0,0,-10.8071,42.0017,26.4075,0,Level,87,0,0,0,0
10067,70.0987,-92.1892,Desert,33,14.2,0,Flat,0,0,-12.2071,40.6017,26.4075,0,Level,87,0,0,0,0
10068,71.255,-85.333,Desert,29,16.1,0,Flat,0,0,-10.4852,42.6797,26.5856,0,Level,87,0,0,0,2
