tile,lat,lon,arc,bearing,elev_m,temp_c,rain_mm,biome,water,river_flow,region,hilliness,swampiness,temp_min_c,temp_max_c,seasonal_shift_c,pollution,river_dist,road_count,river_count,mutator_count,feature_id
14339,-29.0506,-24.4663,37.3,233.29,154,51.4,0,ZBiome_DesertOasis,0,0,Dune Sea,2,0.1882,37.121,65.682,-14.2822,0,0,0,0,1,27
14340,-28.9471,-22.8320,36.2,234.95,134,52.1,0,ZBiome_DesertOasis,0,0,Dune Sea,1,0.1804,37.8631,66.3399,-14.2401,0,0,0,0,1,27
14341,-27.5587,-22.0982,34.8,234.21,112,53.1,0,AB_FeraliskInfestedJungle,0,0,Dune Sea,1,0.3804,39.4321,66.7707,-13.6709,0,0,0,0,0,27
14342,-27.4491,-20.4698,33.8,236.05,63,53.8,0,AB_FeraliskInfestedJungle,0,0,Dune Sea,1,0.3608,40.1774,67.4254,-13.6256,0,0,0,0,0,27
14343,-26.0690,-19.7426,32.3,235.38,20,55.1,0,BiomeCypreJungle,0,9135,Dune Sea,1,0.3608,42.0508,68.1519,-13.0521,0,0,0,2,2,27
14344,-25.9634,-18.0993,31.3,237.46,31,55.7,0,ZBiome_Grasslands,0,8502,Dune Sea,1,0.3608,42.695,68.7077,-13.0079,0,1,0,2,2,27
14345,-27.2093,-17.1902,31.8,240.11,62,54.9,0,ZBiome_Grasslands,0,7778,Dune Sea,1,0.3608,41.3765,68.4263,-13.5264,0,2,0,2,2,27
14346,-28.7125,-19.5523,34.3,238.58,104,53.2,0,ZBiome_DesertOasis,0,0,Dune Sea,1,0.1608,39.0587,67.3442,-14.1444,0,0,0,0,1,27
14347,-28.5812,-17.9085,33.3,240.56,90,53.7,0,ZBiome_Grasslands,0,0,Dune Sea,1,0.3608,39.6123,67.7906,-14.0908,0,0,0,0,0,27
14348,-46.5852,13.5426,48.1,282.49,363,43.7,0,ExtremeDesert,0,0,Kiln,1,0,23.0006,64.4036,-20.7039,0,0,0,0,2,42
14349,-45.1437,13.0600,46.6,282.67,411,44.5,0,ExtremeDesert,0,0,Kiln,1,0,24.2677,64.7365,-20.2367,0.9097,0,0,0,1,42
14350,-44.7279,11.0419,45.8,280.94,435,44.9,0,ExtremeDesert,0,0,Kiln,1,0,24.8047,64.9995,-20.0998,0.8798,0,0,0,3,42
14351,-45.7089,9.4088,46.5,279.06,396,44.6,0,ExtremeDesert,0,0,Kiln,1,0,24.1831,65.0211,-20.4214,0,0,1,0,1,42
14352,-47.1376,9.7524,47.9,278.93,350,43.8,0,ExtremeDesert,0,0,Kiln,2,0,22.9249,64.6794,-20.8797,0,0,0,0,0,42
14353,-47.5946,11.8628,48.7,280.63,355,43.2,0,ExtremeDesert,0,0,Kiln,2,0,22.1808,64.2235,-21.0238,0,0,0,0,0,42
14354,-49.0166,12.2748,50.1,280.46,330,42.3,0,Desert,0,0,Kiln,2,0,20.8407,63.7637,-21.464,0,0,0,0,0,42
14355,-49.4249,14.4942,51.0,282.10,487,40.8,0,ExtremeDesert,0,0,Kiln,3,0,19.2166,62.3878,-21.5881,0,0,0,0,0,42
14356,-49.9827,10.4446,50.8,278.65,291,41.8,0,ExtremeDesert,0,0,Kiln,2,0,20.0488,63.5557,-21.756,0,0,0,0,0,42
14357,-51.3982,10.7939,52.2,278.50,319,40.5,0,ExtremeDesert,0,0,Kiln,2,0,18.3315,62.6731,-22.1734,0,0,0,0,0,42
14358,-51.8355,13.1028,53.0,280.10,414,39.6,0,ExtremeDesert,0,0,Kiln,3,0,17.3052,61.8994,-22.2997,0,0,0,0,0,42
14359,-50.8222,14.9624,52.4,281.88,556,39.4,0,ExtremeDesert,0,0,Kiln,3,0,17.3998,61.4048,-22.0051,0,0,0,0,0,42
14360,-47.7073,22.0232,51.4,288.84,471,41.1,5,Desert,0,0,Kiln,4,0,20.0455,62.1588,-21.0591,0,0,0,0,1,42
14361,-49.0821,22.7324,52.8,288.52,628,39.4,0,Desert,0,0,Kiln,3,0,17.9207,60.8837,-21.484,0,0,0,0,0,42
14362,-49.2175,24.9303,53.7,289.98,565,39.4,0,Desert,0,0,Kiln,3,0,17.8795,60.9249,-21.5252,0.9196,0,0,0,0,42
14363,-47.9501,26.2839,53.1,291.77,396,40.9,0,Desert,0,0,Kiln,3,0,19.7697,62.0347,-21.135,0,0,0,0,0,42
14364,-46.5803,25.4536,51.6,292.13,217,43.0,4,Desert,0,0,Kiln,4,0,22.3022,63.7021,-20.7024,0,0,0,0,1,42
14365,-46.4677,23.3786,50.8,290.66,250,43.1,4,Desert,0,0,Kiln,4,0,22.4382,63.766,-20.6663,0,0,0,0,1,42
14366,-51.1571,17.2617,53.2,283.44,677,38.4,0,ExtremeDesert,0,0,Kiln,2,0,16.3017,60.5029,-22.1032,0,0,0,0,0,42
14367,-50.0560,18.9703,52.6,285.23,718,38.8,0,ExtremeDesert,0,0,Kiln,2,0,17.0269,60.5776,-21.7779,0,0,0,0,0,42
14368,-50.2787,21.2130,53.4,286.73,760,38.1,0,Desert,0,0,Kiln,2,0,16.2605,59.944,-21.8443,0,0,0,0,0,42
14369,-51.6537,21.9100,54.9,286.45,776,37.2,0,Desert,0,0,Kiln,1,0,14.9575,59.447,-22.2473,0,0,0,0,0,42
14370,-52.5454,17.8271,54.6,283.20,680,37.4,0,ExtremeDesert,0,0,Kiln,3,0,14.9027,59.902,-22.5023,0,0,0,0,0,42
14371,-52.8156,20.2303,55.5,284.70,698,37.0,0,ExtremeDesert,0,0,Kiln,2,0,14.4264,59.5782,-22.5785,0,0,0,0,0,42
14372,-45.0768,22.6327,49.3,291.00,111,44.9,0,Desert,0,0,Kiln,3,0,24.6897,65.1145,-20.2148,0,0,0,0,0,42
14373,-44.9100,20.6249,48.5,289.46,153,45.1,0,Desert,0,0,Kiln,3,0,24.9446,65.2596,-20.1599,0,0,0,0,0,42
14374,-43.8154,23.8741,48.7,292.87,25,46.3,0,Desert,0,0,Kiln,1,0,26.5087,66.0954,-19.7957,0,0,0,0,2,42
14375,-42.4217,23.1206,47.2,293.25,27,47.3,0,Desert,0,0,Kiln,1,0,27.9821,66.6219,-19.3222,0,0,0,0,0,42
14376,-42.2653,21.1931,46.4,291.69,26,47.8,0,ExtremeDesert,0,0,Kiln,1,0,28.5359,67.0681,-19.2684,0,0,0,0,1,42
14377,-43.4881,19.9348,47.0,289.77,17,47.1,0,ExtremeDesert,0,0,Kiln,2,0,27.4189,66.7852,-19.6854,0,0,0,0,0,42
14378,-43.2524,17.9685,46.1,288.15,108,47.1,0,ExtremeDesert,0,0,Kiln,3,0,27.4986,66.7054,-19.6057,0,0,0,0,0,42
14379,-44.4104,16.5926,46.8,286.25,301,45.2,0,ExtremeDesert,0,0,Kiln,3,0,25.2099,65.1942,-19.9945,0,0,0,0,0,42
14380,-44.0772,14.5786,46.0,284.57,390,45.2,0,ExtremeDesert,0,0,Kiln,2,0,25.321,65.0831,-19.8834,0,0,0,0,0,42
14381,-42.6378,14.0635,44.5,284.78,337,46.8,0,ExtremeDesert,0,0,Kiln,2,0,27.408,66.196,-19.3963,0,0,0,0,0,42
14382,-41.8213,17.3573,44.7,288.44,64,48.7,0,ExtremeDesert,0,0,Kiln,3,0,29.5893,67.8147,-19.1149,0,0,0,0,0,42
14383,-41.5345,15.4561,43.8,286.74,198,48.4,0,ExtremeDesert,0,0,Kiln,3,0,29.389,67.415,-19.0152,0,0,0,0,0,42
14384,-26.2736,22.9779,34.4,308.34,42,56.7,0,ExtremeDesert,0,0,Dune Sea,1,0,43.5654,69.8374,-13.1375,0,0,0,0,3,27
14385,-27.5587,22.0982,34.8,305.79,61,56.2,0,ExtremeDesert,0,0,Dune Sea,1,0,42.5322,69.8707,-13.6709,0,0,0,0,1,27
14386,-28.9471,22.8320,36.2,305.05,44,55.7,0,ExtremeDesert,0,0,Dune Sea,1,0,41.4631,69.9399,-14.2401,0,0,0,0,1,27
14387,-29.0506,24.4663,37.3,306.71,45,55.0,0,ExtremeDesert,0,0,Dune Sea,1,0,40.721,69.282,-14.2822,0,0,0,0,3,27
14388,-27.7586,25.3291,36.9,309.11,44,55.2,0,ExtremeDesert,0,0,Dune Sea,1,0,41.4498,68.9531,-13.7533,0,0,0,0,1,27
14389,-26.3736,24.5690,35.4,309.98,44,56.1,0,ExtremeDesert,0,0,Dune Sea,1,0,42.9236,69.2791,-13.1793,0,0,0,0,1,27
14390,-26.0690,19.7426,32.3,304.62,87,57.4,0,ExtremeDesert,0,0,Dune Sea,2,0,44.3508,70.4519,-13.0521,0,0,0,0,0,27
14391,-25.9634,18.0993,31.3,302.54,200,57.3,0,ExtremeDesert,0,0,Dune Sea,2,0,44.295,70.3077,-13.0079,0,0,0,0,0,27
14392,-27.4491,20.4698,33.8,303.95,84,56.6,0,ExtremeDesert,0,0,Dune Sea,1,0,42.9774,70.2254,-13.6256,0,0,0,0,3,27
14393,-28.7125,19.5523,34.3,301.42,41,56.8,0,ExtremeDesert,0,0,Dune Sea,1,0,42.6587,70.9442,-14.1444,0,0,0,0,1,27
14394,-27.2093,17.1902,31.8,299.89,159,57.2,0,ExtremeDesert,0,0,Dune Sea,3,0,43.6765,70.7263,-13.5264,0,0,0,0,0,27
14395,-28.5812,17.9085,33.3,299.44,14,57.2,0,ExtremeDesert,0,0,Dune Sea,2,0,43.1123,71.2906,-14.0908,0,0,0,0,0,27
14396,-25.0836,25.3860,35.1,312.49,42,56.3,0,ExtremeDesert,0,0,Dune Sea,1,0,43.6644,68.9383,-12.6384,0,0,0,0,1,27
14397,-23.7098,24.6092,33.7,313.48,81,56.6,0,ExtremeDesert,0,0,Dune Sea,2,0,44.5465,68.656,-12.0561,0,0,0,0,0,27
14398,-25.1626,26.9652,36.2,313.99,42,55.5,0,ExtremeDesert,0,0,Dune Sea,1,0,42.8311,68.1715,-12.6717,0,0,0,0,3,27
14399,-23.8605,27.7413,36.0,316.46,37,55.4,0,ExtremeDesert,0,0,Dune Sea,2,0,43.2824,67.5201,-12.1203,0,0,0,0,0,27
14400,-22.5021,26.9251,34.5,317.55,148,55.3,0,ExtremeDesert,0,0,Dune Sea,3,0,43.7634,66.839,-11.5391,0,0,0,0,0,27
14401,-22.4334,25.3645,33.4,316.06,145,56.2,0,ExtremeDesert,0,0,Dune Sea,2,0,44.693,67.7094,-11.5096,0,0,0,0,0,27
14402,-21.0844,24.5455,31.9,317.14,243,56.3,0,ExtremeDesert,0,0,Dune Sea,1,0,45.3759,67.2263,-10.9265,0,0,0,0,1,27
14403,-21.0075,22.9902,30.8,315.49,212,57.3,0,ExtremeDesert,0,0,Dune Sea,1,0,46.4093,68.1929,-10.8931,0,0,0,0,1,27
14404,-19.8099,25.2691,31.7,319.84,252,56.1,0,ExtremeDesert,0,0,Dune Sea,1,0,45.7316,66.4705,-10.3707,0,0,0,0,3,27
14405,-18.4769,24.4281,30.3,321.06,203,57.1,0,ExtremeDesert,0,0,Dune Sea,1,0,47.3176,66.8844,-9.7846,0,0,0,0,1,27
14406,-18.4197,22.8675,29.0,319.40,221,57.8,0,ExtremeDesert,0,0,Dune Sea,1,0,48.0428,67.5592,-9.7594,0,0,0,0,1,27
14407,-19.6794,22.1475,29.3,316.51,218,57.9,0,ExtremeDesert,0,0,Dune Sea,1,0,47.5887,68.2134,-10.3135,0,0,0,0,3,27
14408,-19.6087,20.5722,28.1,314.61,280,58.3,0,ExtremeDesert,0,0,Dune Sea,1,0,48.0197,68.5824,-10.2825,0,0,0,0,1,27
14409,-20.8546,19.8255,28.5,311.68,277,58.4,0,ExtremeDesert,0,0,Dune Sea,1,0,47.5758,69.2264,-10.8266,0,0,0,0,1,27
14410,-18.2889,19.7299,26.7,315.61,270,59.0,0,ExtremeDesert,0,0,Dune Sea,1,0,49.3006,68.7014,-9.7016,0,0,0,0,3,27
14411,-18.2149,18.1538,25.5,313.44,261,59.8,0,ExtremeDesert,0,0,Dune Sea,1,0,50.1333,69.4687,-9.6689,0,0,0,0,1,27
14412,-19.4547,17.3947,25.9,310.24,268,59.8,0,ExtremeDesert,0,0,Dune Sea,1,0,49.5873,70.0149,-10.215,0,0,0,0,1,27
14413,-20.7775,18.2167,27.4,309.49,249,59.2,0,ExtremeDesert,0,0,Dune Sea,1,0,48.4093,69.9929,-10.7931,0,0,0,0,3,27
14414,-22.0190,17.4155,27.8,306.50,320,58.7,0,ExtremeDesert,0,0,Dune Sea,1,0,47.3714,70.0309,-11.3311,0,0,0,0,1,27
14415,-23.3537,18.2155,29.3,305.90,228,58.5,0,ExtremeDesert,0,0,Dune Sea,2,0,46.5984,70.404,-11.9042,0,0,0,0,0,27
14416,-24.6048,17.3492,29.8,303.07,225,58.2,0,ExtremeDesert,0,0,Dune Sea,2,0,45.7666,70.636,-12.4362,0,0,0,0,0,27
14417,-24.4915,15.7183,28.8,300.74,244,58.5,0,ExtremeDesert,0,0,Dune Sea,1,0,46.1145,70.8881,-12.3882,0,0,0,0,1,27
14418,-21.9215,15.8009,26.8,304.08,304,59.3,0,ExtremeDesert,0,0,Dune Sea,1,0,48.0135,70.5888,-11.2889,0,0,0,0,3,27
14419,-23.1465,14.9642,27.3,301.13,256,59.3,0,ExtremeDesert,0,0,Dune Sea,1,0,47.487,71.1154,-11.8156,0,0,0,0,1,27
14420,-44.9100,-20.6249,48.5,250.54,96,44.8,0,Desert,0,0,Kiln,2,0,24.6446,64.9596,-20.1599,0,0,0,0,0,42
14421,-43.4881,-19.9348,47.0,250.23,19,46.2,0,Desert,0,0,Kiln,2,0,26.5189,65.8852,-19.6854,0,0,0,0,0,42
14422,-42.2653,-21.1931,46.4,248.31,8,46.8,0,AridShrubland,0,0,Kiln,1,0,27.5359,66.0681,-19.2684,0.8445,0,2,0,1,42
14423,-42.4217,-23.1206,47.2,246.75,56,46.2,0,Desert,0,0,Kiln,1,0,26.8821,65.5219,-19.3222,0,0,0,0,2,42
14424,-43.8154,-23.8741,48.7,247.13,100,45.1,0,Desert,0,0,Kiln,1,0,25.3087,64.8954,-19.7957,0,0,2,0,0,42
14425,-45.0768,-22.6327,49.3,249.00,139,44.3,0,Desert,0,0,Kiln,1,0,24.0897,64.5145,-20.2148,0,0,3,0,0,42
14426,-44.4104,-16.5926,46.8,253.75,133,45.3,0,Desert,0,0,Kiln,2,0,25.3099,65.2942,-19.9945,0,0,0,0,0,42
14427,-44.0772,-14.5786,46.0,255.43,150,45.4,0,Desert,0,0,Kiln,2,0,25.521,65.2831,-19.8834,0,0,0,0,0,42
14428,-43.2524,-17.9685,46.1,251.85,72,46.1,0,Desert,0,0,Kiln,2,0,26.4986,65.7054,-19.6057,0,0,0,0,0,42
14429,-41.8213,-17.3573,44.7,251.56,90,46.9,0,AridShrubland,0,0,Kiln,1,0,27.7893,66.0147,-19.1149,0,0,0,0,4,42
14430,-42.6378,-14.0635,44.5,255.22,34,47.0,0,ExtremeDesert,0,0,Kiln,2,0,27.608,66.396,-19.3963,0,0,0,0,0,42
14431,-41.5344,-15.4561,43.8,253.26,69,47.3,0,AridShrubland,0,0,Kiln,1,0,28.289,66.3149,-19.0152,0,0,0,0,2,42
14432,-46.5852,-13.5426,48.1,257.51,254,43.6,0,Desert,0,0,Kiln,1,0,22.9006,64.3036,-20.7039,0,0,0,0,0,42
14433,-47.5946,-11.8628,48.7,259.37,262,43.1,0,Desert,0,0,Kiln,1,0,22.0808,64.1235,-21.0238,0,0,0,0,2,42
14434,-45.1437,-13.0600,46.6,257.33,206,44.5,0,ExtremeDesert,0,0,Kiln,2,0,24.2677,64.7365,-20.2367,0,0,0,0,0,42
14435,-44.7279,-11.0419,45.8,259.06,198,44.9,0,ExtremeDesert,0,0,Kiln,3,0,24.8047,64.9995,-20.0998,0,0,0,0,0,42
14436,-47.1376,-9.7524,47.9,261.07,278,43.3,0,Desert,0,0,Kiln,1,0,22.4249,64.1794,-20.8797,0,0,0,0,0,42
14437,-45.7089,-9.4088,46.5,260.94,253,44.1,0,ExtremeDesert,0,0,Kiln,2,0,23.6831,64.5211,-20.4214,0,0,0,0,0,42
14438,-49.4249,-14.4942,51.0,257.90,308,41.7,0,Desert,0,0,Kiln,1,0,20.1166,63.2878,-21.5881,0,0,0,0,0,42
14439,-50.8222,-14.9624,52.4,258.12,284,41.1,0,ZBiome_Badlands,0,0,Kiln,2,0,19.0998,63.1048,-22.0051,0,0,0,0,0,42
14440,-49.0166,-12.2748,50.1,259.54,240,42.6,0,Desert,0,0,Kiln,1,0,21.1407,64.0637,-21.464,0,0,0,0,2,42
14441,-49.9827,-10.4446,50.8,261.35,208,42.5,0,Desert,0,0,Kiln,1,0,20.7488,64.2557,-21.756,0,0,0,0,0,42
14442,-51.8355,-13.1028,53.0,259.90,203,41.3,0,ZBiome_Badlands,0,0,Kiln,2,0,19.0052,63.5994,-22.2997,0,0,0,0,0,42
14443,-51.3982,-10.7939,52.2,261.50,204,41.8,0,ZBiome_Badlands,0,0,Kiln,2,0,19.6315,63.9731,-22.1734,0,0,0,0,0,42
14444,-50.0560,-18.9703,52.6,254.77,298,40.9,0,Desert,0,0,Kiln,2,0,19.1269,62.6776,-21.7779,0,0,0,0,0,42
14445,-50.2787,-21.2130,53.4,253.27,244,40.7,0,Desert,0,0,Kiln,2,0,18.8605,62.544,-21.8443,0,0,0,0,0,42
14446,-51.1571,-17.2617,53.2,256.56,302,40.6,0,ZBiome_Badlands,0,0,Kiln,2,0,18.5017,62.7029,-22.1032,0,0,0,0,4,42
14447,-52.5454,-17.8271,54.6,256.80,164,40.6,0,ZBiome_Badlands,0,0,Kiln,3,0,18.1027,63.102,-22.5023,0,0,0,0,0,42
14448,-51.6537,-21.9100,54.9,253.55,131,40.7,0,Desert,0,0,Kiln,2,0,18.4575,62.947,-22.2473,0,0,0,0,0,42
14449,-52.8156,-20.2302,55.5,255.30,102,40.6,0,Desert,0,0,Kiln,3,0,18.0264,63.1782,-22.5785,0,0,0,0,0,42
14450,-46.4678,-23.3786,50.8,249.34,119,43.3,0,Desert,0,0,Kiln,2,0,22.6382,63.966,-20.6663,0,0,2,0,0,42
14451,-47.7073,-22.0232,51.4,251.16,221,42.1,0,Desert,0,0,Kiln,3,0,21.0455,63.1588,-21.0591,0,0,0,0,0,42
14452,-49.0821,-22.7324,52.8,251.48,254,41.1,0,Desert,0,0,Kiln,2,0,19.6207,62.5837,-21.484,0,0,0,0,0,42
14453,-49.2175,-24.9303,53.7,250.02,169,41.3,0,Desert,0,0,Kiln,2,0,19.7795,62.8249,-21.5252,0,0,2,0,0,42
14454,-46.5803,-25.4536,51.6,247.87,98,43.0,0,Desert,0,0,Kiln,1,0,22.3022,63.7021,-20.7024,0,0,0,0,0,42
14455,-47.9501,-26.2839,53.1,248.23,103,42.1,0,Desert,0,0,Kiln,2,0,20.9697,63.2347,-21.135,0,0,0,0,0,42
14456,-11.1423,3.1296,11.6,285.49,235,65.9,0,Scarlands,0,0,Scorch,4,0,59.4149,72.3865,-6.4866,0.5,11,0,0,0,45
14457,-12.4358,3.9167,13.0,287.21,587,65.6,0,ExtremeDesert,0,0,Anvil,4,0,58.5257,72.6758,-7.0759,0.35,12,0,0,3,81
14458,-12.5050,5.4838,13.6,293.31,585,65.0,0,ExtremeDesert,0,0,Anvil,1,0,57.8943,72.1072,-7.1073,0.3,0,0,0,2,81
14459,-11.2899,6.2601,12.9,298.64,584,64.8,0,ExtremeDesert,0,0,Anvil,1,0,58.2475,71.3539,-6.554,0.45,0,0,0,0,81
14460,-10.0070,5.4723,11.4,298.39,585,65.2,0,ExtremeDesert,0,0,Anvil,3,0,59.2342,71.1671,-5.9671,0.6,0,0,0,0,81
14461,-9.9354,3.9086,10.7,291.26,289,65.8,0,Scarlands,0,0,Scorch,3,0,59.867,71.7343,-5.9343,0.65,10,0,0,0,45
14462,-13.6216,1.5688,13.7,276.45,595,64.9,0,ExtremeDesert,0,0,Anvil,4,0,57.2881,72.5134,-7.6135,0.15,0,0,0,0,81
14463,-14.8926,0.7857,14.9,272.95,602,63.9,0,ExtremeDesert,0,0,Anvil,1,0,55.7149,72.0868,-8.1869,0,0,0,0,0,81
14464,-13.6694,3.1377,14.0,282.68,592,65.2,0,ExtremeDesert,0,0,Anvil,4,0,57.5665,72.8351,-7.6352,0.15,0,0,0,1,81
14465,-14.9595,3.9283,15.5,284.38,594,64.5,0,ExtremeDesert,0,0,Anvil,1,0,56.2848,72.7169,-8.217,0,0,0,0,3,81
14466,-16.1717,1.5741,16.2,275.41,605,62.8,0,ExtremeDesert,0,0,Anvil,1,0,54.0415,71.5603,-8.7605,0,0,0,0,0,81
14467,-16.1977,3.1481,16.5,280.71,601,63.3,0,ExtremeDesert,0,0,Anvil,1,0,54.5299,72.072,-8.7721,0,0,0,0,0,81
14468,-13.6216,-1.5688,13.7,263.55,601,63.8,0,ExtremeDesert,0,0,Anvil,3,0,56.1881,71.4134,-7.6135,0,0,0,0,1,81
14469,-13.6694,-3.1377,14.0,257.32,603,63.1,0,ExtremeDesert,0,0,Anvil,1,0,55.4665,70.7351,-7.6352,0,0,0,0,1,81
14470,-14.8926,-0.7857,14.9,267.05,605,63.2,5,ExtremeDesert,0,0,Anvil,1,0,55.0149,71.3868,-8.1869,0,0,0,0,4,81
14471,-16.1717,-1.5741,16.2,264.59,611,60.8,5,Desert,0,0,Anvil,1,0,52.0415,69.5603,-8.7605,0,0,0,0,1,81
14472,-14.9595,-3.9283,15.5,255.62,608,60.9,6,Desert,0,0,Anvil,1,0,52.6848,69.1169,-8.217,0,0,0,0,1,81
14473,-16.1977,-3.1481,16.5,259.29,611,59.1,6,Desert,0,0,Anvil,1,0,50.3299,67.872,-8.7721,0,0,0,0,1,81
14474,-11.1423,-3.1296,11.6,254.51,459,64.6,0,Scarlands,0,0,Scorch,2,0,58.1149,71.0865,-6.4866,0,0,0,0,0,45
14475,-9.9354,-3.9086,10.7,248.74,403,65.3,0,Scarlands,0,0,Scorch,2,0,59.367,71.2343,-5.9343,0,0,0,0,0,45
14476,-12.4358,-3.9167,13.0,252.79,601,63.6,0,ExtremeDesert,0,0,Anvil,2,0,56.5257,70.6758,-7.0759,0,0,0,0,0,81
14477,-12.5050,-5.4838,13.6,246.69,602,63.2,0,ExtremeDesert,0,0,Anvil,1,0,56.0943,70.3072,-7.1073,0,0,0,0,0,81
14478,-10.0070,-5.4723,11.4,241.61,596,64.5,0,ExtremeDesert,0,0,Anvil,2,0,58.5342,70.4671,-5.9671,0,0,0,0,0,81
14479,-11.2899,-6.2601,12.9,241.36,599,64.1,0,ExtremeDesert,0,0,Anvil,1,0,57.5475,70.6539,-6.554,0,0,0,0,0,81
14480,-8.6675,3.1248,9.2,289.68,587,65.9,0,AB_MechanoidIntrusion,0,0,Rust Cathedral,1,0,60.5492,71.252,-5.352,1,9,0,0,0,62
14481,-8.6173,1.5624,8.8,280.20,587,66.1,0,ExtremeDesert,0,0,Anvil,3,0,60.7723,71.4288,-5.3289,0.65,0,0,0,2,81
14482,-7.4612,3.9038,8.4,297.47,589,65.3,0,AB_MechanoidIntrusion,0,0,Rust Cathedral,1,0,60.5049,70.0961,-4.7961,1,8,0,0,0,62
14483,-6.1997,3.1217,6.9,296.63,592,65.4,0,AB_MechanoidIntrusion,0,0,Rust Cathedral,1,0,61.1877,69.6131,-4.2132,1,0,0,0,0,62
14484,-6.1690,1.5610,6.4,284.15,591,65.6,0,AB_MechanoidIntrusion,0,0,Rust Cathedral,1,0,61.402,69.7989,-4.199,1,0,0,0,0,62
14485,-7.3872,0.7809,7.4,276.00,588,65.8,0,ExtremeDesert,0,0,Anvil,1,0,61.0391,70.5619,-4.762,0.7,0,0,0,1,81
14486,-7.3872,-0.7809,7.4,264.00,589,66.1,0,ExtremeDesert,0,0,Anvil,2,0,61.3391,70.8619,-4.762,0.55,0,0,0,2,81
14487,-8.6173,-1.5624,8.8,259.80,429,66.0,0,Scarlands,0,0,Scorch,2,0,60.6723,71.3288,-5.3289,0.3,0,0,0,0,45
14488,-8.6675,-3.1248,9.2,250.32,436,65.8,0,Scarlands,0,0,Scorch,2,0,60.4492,71.152,-5.352,0.15,0,0,0,0,45
14489,-7.4612,-3.9038,8.4,242.53,591,65.5,0,ExtremeDesert,0,0,Anvil,2,0,60.7049,70.2961,-4.7961,0.15,13,0,0,0,81
14490,-6.1690,-1.5610,6.4,255.85,590,65.9,0,ExtremeDesert,0,0,Anvil,1,0,61.702,70.0989,-4.199,0.45,11,0,0,2,81
14491,-6.1997,-3.1217,6.9,243.37,590,65.5,0,ExtremeDesert,0,0,Anvil,1,0,61.2877,69.7131,-4.2132,0.35,12,0,0,1,81
14492,46.5852,-13.5426,48.1,102.49,284,43.7,0,Desert,0,0,Glare,2,0,22.9964,64.3994,20.7039,0,0,0,0,0,38
14493,45.1437,-13.0600,46.6,102.67,186,45.4,0,ExtremeDesert,0,0,Glare,3,0,25.1635,65.6323,20.2367,0,0,0,0,0,38
14494,44.7279,-11.0419,45.8,100.94,48,46.6,0,ExtremeDesert,0,0,Glare,2,0,26.5005,66.6953,20.0998,0,0,0,0,0,38
14495,45.7089,-9.4088,46.5,99.06,1,46.3,0,ExtremeDesert,0,0,Glare,2,0,25.8789,66.7169,20.4214,0,0,0,0,0,38
14496,47.1376,-9.7524,47.9,98.93,88,44.8,0,ExtremeDesert,0,0,Glare,3,0,23.9206,65.6751,20.8797,0,0,0,0,0,38
14497,47.5946,-11.8628,48.7,100.63,244,43.4,0,Desert,0,0,Glare,3,0,22.3765,64.4192,21.0238,0,0,0,0,0,38
14498,49.0166,-12.2748,50.1,100.46,255,42.3,0,Desert,0,0,Glare,3,0,20.8363,63.7593,21.464,0,0,0,0,0,38
14499,49.4249,-14.4942,51.0,102.10,372,41.2,0,Desert,0,0,Glare,3,0,19.6122,62.7834,21.5881,0,0,0,0,0,38
14500,49.9827,-10.4446,50.8,98.65,69,42.8,0,Desert,0,0,Glare,3,0,21.0443,64.5512,21.756,0,0,0,0,0,38
14501,51.3982,-10.7939,52.2,98.50,76,41.8,0,Desert,0,0,Glare,3,0,19.6269,63.9685,22.1734,0,0,0,0,0,38
14502,51.8355,-13.1028,53.0,100.10,174,40.9,0,Desert,0,0,Glare,3,0,18.6006,63.1949,22.2997,0,0,0,0,0,38
14503,50.8222,-14.9624,52.4,101.88,380,40.2,0,Desert,0,0,Glare,3,0,18.1953,62.2002,22.0051,0,0,0,0,0,38
14504,47.7073,-22.0232,51.4,108.84,501,40.6,0,Desert,0,0,Glare,2,0,19.5412,61.6545,21.0591,0,0,0,0,0,38
14505,49.0821,-22.7324,52.8,108.52,479,39.6,0,Desert,0,0,Glare,2,0,18.1163,61.0793,21.484,0,0,0,0,0,38
14506,49.2175,-24.9303,53.7,109.98,507,39.1,0,Desert,0,0,Glare,2,0,17.5751,60.6205,21.5252,0,0,0,0,0,38
14507,47.9501,-26.2839,53.1,111.77,596,39.3,0,Desert,0,0,Glare,2,0,18.1653,60.4303,21.135,0,0,0,0,0,38
14508,46.5803,-25.4536,51.6,112.13,656,40.1,0,Desert,0,0,Glare,2,0,19.3979,60.7978,20.7024,0,0,0,0,0,38
14509,46.4677,-23.3786,50.8,110.66,571,41.0,0,Desert,0,0,Glare,2,0,20.334,61.6618,20.6663,0,0,0,0,0,38
14510,51.1571,-17.2617,53.2,103.44,442,39.3,0,Desert,0,0,Glare,2,0,17.1971,61.3983,22.1032,0,0,0,0,0,38
14511,50.0560,-18.9703,52.6,105.23,476,39.6,0,Desert,0,0,Glare,1,0,17.8224,61.3732,21.7779,0,0,0,0,0,38
14512,50.2787,-21.2130,53.4,106.73,450,39.2,0,Desert,0,0,Glare,1,0,17.356,61.0395,21.8443,0,0,0,0,0,38
14513,51.6537,-21.9100,54.9,106.45,427,38.5,0,Desert,0,0,Glare,2,0,16.253,60.7425,22.2473,0,0,0,0,0,38
