tile,mutator,landmark,coastalByAdjacency
14026,VEE_MeteorCrater,VEE_MeteorCrater,
14034,Caves,,
14036,Caves,,
14042,Caves,,
14043,Caves,,
14044,Caves,,
14045,Caves,,
14048,Caves,,
14049,Caves,,
14050,Caves,,
14051,Caves,,
14052,Caves,,
14053,Caves,,
14054,Caves,,
14055,Caves,,
14056,Caves,,
14057,Caves,,
14058,Caves,,
14059,Caves,,
14060,Caves,,
14065,Caves,,
14067,Caves,,
14073,Caves,,
14074,Caves,,
14076,Caves,,
14077,Caves,,
14085,Caves,,
14086,Caves,,
14115,Caves,,
14118,Caves,,
14122,Caves,,
14123,Caves,,
14124,Caves,,
14125,Caves,,
14130,Caves,,
14136,AncientWarehouse,AncientWarehouse,
14166,VEE_Cenotes,VEE_Cenotes,
14166,VEE_Cenotes,VEE_Cenotes,
14179,VEE_RockRidge,VEE_RockRidge,
14181,VEE_RockRidge,VEE_RockRidge,
14182,Caves,,
14193,Caves,,
14196,Caves,,
14197,Caves,,
14204,Mountain,,
14205,Valley,Valley,
14209,Mountain,,
14210,Mountain,,
14211,Mountain,,
14212,Mountain,,
14213,Mountain,,
14214,Mountain,,
14215,Mountain,,
14216,Mountain,,
14217,Mountain,,
14241,Caves,,
14246,Caves,,
14247,Caves,,
14248,Caves,,
14249,Caves,,
14250,Caves,,
14251,Caves,,
14252,Caves,,
14254,Caves,,
14259,Caves,,
14260,Caves,,
14262,Caves,,
14263,Caves,,
14264,Caves,,
14265,Caves,,
14266,Caves,,
14273,Caves,,
14275,Caves,,
14283,Caves,,
14288,Caves,,
14289,Chasm,Chasm,
14289,Caves,Chasm,
14290,Caves,,
14291,Caves,,
14292,Caves,,
14293,Caves,,
14294,Caves,,
14295,Caves,,
14296,Caves,,
14297,Caves,,
14298,Caves,,
14299,Caves,,
14312,Oasis,,
14314,Oasis,,
14317,Oasis,,
14319,VEE_SaltPlains,,
14319,VEE_StagnantRivulet,,
14319,River,,
14320,Mountain,,
14320,Oasis,,
14322,Mountain,,
14322,VEE_StagnantRivulet,,
14322,River,,
14323,VEE_StagnantRivulet,,
14323,River,,
14324,VEE_StagnantRivulet,,
14324,River,,
14325,VEE_StagnantRivulet,,
14325,River,,
14326,Mountain,,
14326,VEE_StagnantRivulet,,
14326,River,,
14327,Mountain,,
14327,VEE_StagnantRivulet,,
14327,River,,
14328,Mountain,,
14328,River,,
14329,VEE_StagnantRivulet,,
14329,River,,
14330,VEE_StagnantRivulet,,
14330,River,,
14331,VEE_StagnantRivulet,,
14331,River,,
14332,VEE_StagnantRivulet,,
14332,River,,
14333,VEE_StagnantRivulet,,
14333,River,,
14335,VEE_SaltPlains,,
14335,VEE_StagnantRivulet,,
14335,River,,
14337,VEE_StagnantRivulet,,
14337,River,,
14338,Oasis,Oasis,
14339,Oasis,,
14340,Oasis,,
14343,VEE_StagnantRivulet,,
14343,River,,
14344,VEE_StagnantRivulet,,
14344,River,,
14345,VEE_StagnantRivulet,,
14345,River,,
14346,Oasis,,
14348,VEE_PebbleDunes,VEE_PebbleDunes,
14348,VEE_PebbleDunes,VEE_PebbleDunes,
14349,Dunes,,
14350,VEE_MineralDevoid,,
14350,VEE_DeepOreDevoid,,
14350,Dunes,,
14351,Dunes,,
14360,Mountain,,
14364,Mountain,,
14365,Mountain,,
14374,VEE_MineralDevoid,,
14374,VEE_DeepOreDevoid,,
14376,Dunes,,
14384,VEE_MineralDevoid,,
14384,VEE_DeepOreDevoid,,
14384,Dunes,,
14385,Dunes,,
14386,Dunes,,
14387,VEE_MineralDevoid,,
14387,VEE_DeepOreDevoid,,
14387,Dunes,,
14388,Dunes,,
14389,Dunes,,
14392,VEE_MineralDevoid,,
14392,VEE_DeepOreDevoid,,
14392,Dunes,,
14393,Dunes,,
14396,Dunes,,
14398,VEE_MineralDevoid,,
14398,VEE_DeepOreDevoid,,
14398,Dunes,,
14402,Dunes,,
14403,Dunes,,
14404,VEE_MineralDevoid,,
14404,VEE_DeepOreDevoid,,
14404,Dunes,,
14405,Dunes,,
14406,Dunes,,
14407,VEE_MineralDevoid,,
14407,VEE_DeepOreDevoid,,
14407,Dunes,,
14408,Dunes,,
14409,Dunes,,
14410,VEE_MineralDevoid,,
14410,VEE_DeepOreDevoid,,
14410,Dunes,,
14411,Dunes,,
14412,Dunes,,
14413,VEE_MineralDevoid,,
14413,VEE_DeepOreDevoid,,
14413,Dunes,,
14414,Dunes,,
14417,Dunes,,
14418,VEE_MineralDevoid,,
14418,VEE_DeepOreDevoid,,
14418,Dunes,,
14419,Dunes,,
14422,DryGround,,
14423,VEE_MineralDevoid,,
14423,VEE_DeepOreDevoid,,
14429,VEE_MineralDevoid,,
14429,VEE_DeepOreDevoid,,
14429,Dunes,,
14429,DryGround,,
14431,Dunes,,
14431,DryGround,,
14433,VEE_MineralDevoid,,
14433,VEE_DeepOreDevoid,,
14440,VEE_MineralDevoid,,
14440,VEE_DeepOreDevoid,,
14446,VEE_RottenStench,VEE_SulfuricLake,
14446,VEE_SulfuricLake,VEE_SulfuricLake,
14446,PlantLife_Increased,VEE_SulfuricLake,
14446,VEE_RottenStench,VEE_SulfuricLake,
14457,VEE_MineralDevoid,,
14457,VEE_DeepOreDevoid,,
14457,Dunes,,
14458,VEE_QuicksandDunes,VEE_QuicksandDunes,
14458,VEE_QuicksandDunes,VEE_QuicksandDunes,
14464,Dunes,,
14465,VEE_MineralDevoid,,
14465,VEE_DeepOreDevoid,,
14465,Dunes,,
14468,MineralRich,,
14469,MineralRich,,
14470,Cavern,AncientQuarry,
14470,AncientQuarry,AncientQuarry,
14470,AncientQuarry,AncientQuarry,
14470,MineralRich,AncientQuarry,
14471,MineralRich,,
14472,MineralRich,,
14473,MineralRich,,
14481,MineralRich,AncientHeatVent,
14481,AncientHeatVent,AncientHeatVent,
14485,MineralRich,,
14486,MineralRich,AncientHeatVent,
14486,AncientHeatVent,AncientHeatVent,
14490,MineralRich,AncientHeatVent,
14490,AncientHeatVent,AncientHeatVent,
14491,MineralRich,,
14514,VEE_MineralDevoid,,
14514,VEE_DeepOreDevoid,,
14525,VEE_SaltPlains,VEE_SaltPlains,
14531,Dunes,,
14533,VEE_MineralDevoid,,
14533,VEE_DeepOreDevoid,,
14542,VEE_MineralDevoid,,
14542,VEE_DeepOreDevoid,,
14545,VEE_MineralDevoid,,
14545,VEE_DeepOreDevoid,,
14559,VEE_SaltPlains,VEE_SaltPlains,
14564,VEE_StagnantRivulet,VEE_StagnantRivulet,
14568,River,,
14569,River,,
14570,River,,
14571,River,,
14600,Dunes,,
14601,Dunes,,
14602,VEE_MineralDevoid,,
14602,VEE_DeepOreDevoid,,
14602,Dunes,,
14603,Dunes,,
14604,Dunes,,
14605,VEE_MineralDevoid,,
14605,VEE_DeepOreDevoid,,
14605,Dunes,,
14608,Dunes,,
14609,Dunes,,
14611,VEE_MineralDevoid,,
14611,VEE_DeepOreDevoid,,
14611,Dunes,,
14612,Dunes,,
14613,Dunes,,
14614,VEE_MineralDevoid,,
14614,VEE_DeepOreDevoid,,
14614,Dunes,,
14615,Dunes,,
14616,Dunes,,
14617,VEE_MineralDevoid,,
14617,VEE_DeepOreDevoid,,
14617,Dunes,,
14618,Dunes,,
14619,Dunes,,
14620,VEE_MineralDevoid,,
14620,VEE_DeepOreDevoid,,
14620,Dunes,,
14621,Dunes,,
14622,Dunes,,
14623,VEE_MineralDevoid,,
14623,VEE_DeepOreDevoid,,
14623,Dunes,,
14624,Dunes,,
14626,Dunes,,
14627,VEE_MineralDevoid,,
14627,VEE_DeepOreDevoid,,
14627,Dunes,,
14630,Dunes,,
14631,Dunes,,
14634,VEE_MineralDevoid,,
14634,VEE_DeepOreDevoid,,
14634,Dunes,,
14636,Dunes,,
14637,Dunes,,
14638,VEE_MineralDevoid,,
14638,VEE_DeepOreDevoid,,
14638,Dunes,,
14639,Dunes,,
14640,Dunes,,
14641,VEE_MineralDevoid,,
14641,VEE_DeepOreDevoid,,
14641,Dunes,,
14642,Dunes,,
14643,Dunes,,
14644,VEE_MineralDevoid,,
14644,VEE_DeepOreDevoid,,
14644,Dunes,,
14645,Dunes,,
14646,Dunes,,
14647,VEE_MineralDevoid,,
14647,VEE_DeepOreDevoid,,
14647,Dunes,,
14648,Dunes,,
14649,Dunes,,
14650,VEE_MineralDevoid,,
14650,VEE_DeepOreDevoid,,
14650,Dunes,,
14651,Dunes,,
14652,Dunes,,
14653,VEE_MineralDevoid,,
14653,VEE_DeepOreDevoid,,
14653,Dunes,,
14654,Dunes,,
14655,Dunes,,
14656,VEE_MineralDevoid,,
14656,VEE_DeepOreDevoid,,
14656,Dunes,,
14657,Dunes,,
14658,Dunes,,
14659,VEE_MineralDevoid,,
14659,VEE_DeepOreDevoid,,
14659,Dunes,,
14660,Dunes,,
14661,Dunes,,
14662,VEE_MineralDevoid,,
14662,VEE_DeepOreDevoid,,
14662,Dunes,,
14663,Dunes,,
14664,Dunes,,
14665,VEE_MineralDevoid,,
14665,VEE_DeepOreDevoid,,
14665,Dunes,,
14666,Dunes,,
14668,Dunes,,
14669,VEE_MineralDevoid,,
14669,VEE_DeepOreDevoid,,
14669,Dunes,,
14670,Dunes,,
14671,Dunes,,
14672,VEE_MineralDevoid,,
14672,VEE_DeepOreDevoid,,
14672,Dunes,,
14682,Dunes,,
14692,VEE_MineralDevoid,,
14692,VEE_DeepOreDevoid,,
14697,VEE_MineralDevoid,,
14697,VEE_DeepOreDevoid,,
14698,DryLake,DryLake,
14699,Dunes,,
14700,Dunes,,
14701,VEE_MineralDevoid,,
14701,VEE_DeepOreDevoid,,
14704,VEE_SaltPlains,VEE_SaltPlains,
14709,Mountain,,
14710,Mountain,,
14711,Mountain,,
14712,Mountain,,
14713,Mountain,,
14716,Mountain,Oasis,
14716,Oasis,Oasis,
14720,VEE_MineralDevoid,,
14720,VEE_DeepOreDevoid,,
14723,VEE_MineralDevoid,,
14723,VEE_DeepOreDevoid,,
14732,VEE_MineralDevoid,,
14732,VEE_DeepOreDevoid,,
14735,VEE_MineralDevoid,,
14735,VEE_DeepOreDevoid,,
14738,VEE_MineralDevoid,,
14738,VEE_DeepOreDevoid,,
14738,Dunes,,
14742,Dunes,,
14753,CoastalIsland,,
14755,CoastalIsland,,
14780,VEE_MineralDevoid,,
14780,VEE_DeepOreDevoid,,
14780,Dunes,,
14786,Dunes,,
14790,Dunes,,
14793,DryLake,DryLake,
14794,VEE_MineralDevoid,,
14794,VEE_DeepOreDevoid,,
14794,Dunes,,
14800,Dunes,,
14804,Dunes,,
14805,VEE_MineralDevoid,,
14805,VEE_DeepOreDevoid,,
14805,Dunes,,
14806,Dunes,,
14807,Dunes,,
14808,VEE_MineralDevoid,,
14808,VEE_DeepOreDevoid,,
14808,Dunes,,
14810,Dunes,,
14812,Dunes,,
14813,VEE_MineralDevoid,,
14813,VEE_DeepOreDevoid,,
14813,Dunes,,
14814,Dunes,,
14815,Dunes,,
14819,VEE_MineralDevoid,,
14819,VEE_DeepOreDevoid,,
14822,Mountain,,
14823,Mountain,,
14824,Mountain,,
14825,Mountain,,
14826,Mountain,,
14827,Mountain,,
14828,Mountain,,
14830,Mountain,,
14831,VEE_DryRiver,VEE_DryRiver,
14833,Mountain,,
14834,Mountain,,
14835,Mountain,,
14838,Mountain,,
14839,VEE_DryRiver,VEE_DryRiver,
14852,Mountain,,
14853,Mountain,,
14857,Mountain,,
14858,Mountain,,
14879,Mountain,,
14880,Mountain,,
14885,Chasm,Chasm,
14886,Mountain,,
14891,VEE_MineralDevoid,,
14891,VEE_DeepOreDevoid,,
14894,VEE_MineralDevoid,,
14894,VEE_DeepOreDevoid,,
14897,VEE_MineralDevoid,,
14897,VEE_DeepOreDevoid,,
14906,VEE_MineralDevoid,,
14906,VEE_DeepOreDevoid,,
14924,VEE_MineralDevoid,,
14924,VEE_DeepOreDevoid,,
14932,Mountain,,
14933,Mountain,,
14934,Mountain,,
14935,Mountain,,
14938,VEE_MineralDevoid,,
14938,VEE_DeepOreDevoid,,
14942,VEE_MineralDevoid,,
14942,VEE_DeepOreDevoid,,
14946,VEE_MineralDevoid,,
14946,VEE_DeepOreDevoid,,
14951,VEE_MineralDevoid,,
14951,VEE_DeepOreDevoid,,
14955,VEE_MineralDevoid,,
14955,VEE_DeepOreDevoid,,
14965,Caves,,
14968,Caves,,
14969,Caves,,
14988,Caves,,
14991,Caves,,
14992,Caves,,
15008,Peninsula,Peninsula,
15032,Mountain,,
15033,Mountain,,
15037,Mountain,,
15038,Mountain,,
15039,Mountain,,
15040,VEE_DustBowl,VEE_DustBowl,
15040,VEE_PlantLife_Decimated,VEE_DustBowl,
15040,VEE_Fertility_Reduced,VEE_DustBowl,
15040,VEE_DustStorms,VEE_DustBowl,
15041,Mountain,,
15043,Mountain,,
15045,CoastalIsland,,
15046,CoastalIsland,,
15047,CoastalIsland,,
15048,CoastalIsland,,
15050,Mountain,,
15051,Mountain,,
15051,Coast,,
15054,Mountain,,
15054,Coast,,
15064,Mountain,Bay,
15064,Bay,Bay,
15065,Mountain,,
15065,Coast,,
15067,Mountain,,
15067,Coast,,
15074,Mountain,,
15075,Oasis,,
15076,Coast,,
15077,Mountain,Bay,
15077,Bay,Bay,
15082,VEE_SaltPlains,,
15083,VEE_SaltPlains,,
15084,VEE_SaltPlains,,
15085,VEE_SaltPlains,,
15086,Oasis,Oasis,
15088,Oasis,,
15089,Oasis,,
15096,Oasis,,
15097,Oasis,,
15098,Oasis,,
15099,Oasis,,
15100,Oasis,,
15101,Oasis,,
15102,Oasis,,
15103,Oasis,,
15110,Mountain,,
15111,Mountain,AbandonedColonyTribal,
15111,AbandonedColonyTribal,AbandonedColonyTribal,
15111,AbandonedColonyTribal,AbandonedColonyTribal,
15112,Mountain,,
15113,Mountain,,
15114,Mountain,,
15115,Mountain,,
15116,Mountain,,
15120,Mountain,,
15121,Mountain,,
15125,Dunes,,
15127,VEE_MineralDevoid,Dunes,
15127,VEE_DeepOreDevoid,Dunes,
15127,Dunes,Dunes,
15127,Dunes,Dunes,
15127,VEE_SaltPlains,Dunes,
15128,Mountain,,
15129,Mountain,,
15130,Mountain,,
15133,Mountain,,
15134,Mountain,,
15135,Mountain,,
15136,Mountain,,
15139,VEE_DryRiver,VEE_DryRiver,
15140,Cliffs,,
15141,Cavern,Cavern,
15142,Cliffs,,
15142,Oasis,,
15152,Mountain,,
15152,River,,
15153,Mountain,,
15153,River,,
15154,Mountain,,
15155,Mountain,,
15155,VEE_StagnantRivulet,,
15155,River,,
15156,VEE_StagnantRivulet,,
15156,River,,
15157,Mountain,,
15157,VEE_StagnantRivulet,,
15157,River,,
15158,Mountain,,
15158,River,,
15160,River,,
15161,River,,
15164,Mountain,,
15166,Mountain,Oasis,
15166,Oasis,Oasis,
15167,VEE_IncreasedInfestations,,
15167,Oasis,,
15167,AB_BumbledroneNests,,
15167,Pond,,
15168,Mountain,,
15169,Oasis,,
15169,VEE_IncreasedInfestations,,
15169,Pond,,
15169,InsectMegahive,,
15169,VEE_StagnantRivulet,,
15169,VEE_IncreasedDiseases,,
15171,Cliffs,,
15172,Mountain,,
15173,Mountain,Bay,
15173,Bay,Bay,
15176,Mountain,,
15176,MineralRich,,
15177,Mountain,,
15177,MineralRich,,
15177,VEE_DeepOreRich,,
15178,Mountain,,
15178,HotSprings,,
15179,Mountain,,
15179,River,,
15180,Mountain,,
15180,HotSprings,,
15181,Valley,Valley,
15181,MineralRich,Valley,
15181,VEE_DeepOreRich,Valley,
15184,Cliffs,,
15185,Mountain,,
15186,Cliffs,,
15186,MineralRich,,
15186,VEE_DeepOreRich,,
15187,Mountain,,
15206,Mountain,,
15206,MineralRich,,
15206,River,,
15207,Mountain,,
15207,MineralRich,,
15208,Mountain,,
15208,MineralRich,,
15209,Mountain,,
15209,MineralRich,,
15209,River,,
15210,Mountain,,
15210,MineralRich,,
15210,VEE_DeepOreRich,,
15211,Mountain,,
15211,MineralRich,,
15211,VEE_DeepOreRich,,
15213,Caves,,
15214,Caves,,
15226,Caves,,
15227,Caves,,
15228,Caves,,
15229,Caves,,
15234,VEE_StoneForest,VEE_StoneForest,
15236,Caves,,
15237,Caves,,
15238,Caves,,
15239,Caves,,
15243,Caves,,
15244,Caves,,
15264,Caves,,
15265,Caves,,
15267,Mountain,,
15267,Caves,,
15268,Mountain,,
15268,Caves,,
15269,Mountain,,
15269,Caves,,
15270,Caves,,
15271,Caves,,
15272,Mountain,,
15274,Mountain,,
15274,Caves,,
15278,Mountain,,
15279,Mountain,,
15282,Mountain,,
15283,Mountain,,
15290,Caves,,
15291,Caves,,
15296,Caves,,
15300,Caves,,
15301,Caves,,
15308,Caves,,
15310,AncientWarehouse,AncientWarehouse,
15311,Caves,,
15312,Caves,,
15316,Caves,,
15317,Caves,,
15328,Mountain,,
15328,Caves,,
15329,Cliffs,Cliffs,
15329,Caves,Cliffs,
15330,Mountain,,
15330,Caves,,
15331,Mountain,,
15331,Caves,,
15335,CoastalIsland,,
15337,CoastalIsland,,
15344,VEE_SaltPlains,,
15345,VEE_SaltPlains,,
15346,VEE_SaltPlains,,
15348,VEE_SaltPlains,,
15349,VEE_SaltPlains,,
15350,VEE_SaltPlains,,
15351,VEE_SaltPlains,,
15352,VEE_SaltPlains,,
15353,VEE_SaltPlains,,
15354,Mountain,,
15373,VEE_JaggedRocks,VEE_JaggedRocks,
15377,Mountain,,
15377,Caves,,
15378,Mountain,,
15378,Caves,,
15379,Caves,,
15381,VEE_JaggedRocks,VEE_JaggedRocks,
15383,Mountain,,
15394,VEE_MineralDevoid,,
15394,VEE_DeepOreDevoid,,
15397,VEE_MineralDevoid,,
15397,VEE_DeepOreDevoid,,
15400,VEE_MineralDevoid,,
15400,VEE_DeepOreDevoid,,
15403,VEE_MineralDevoid,,
15403,VEE_DeepOreDevoid,,
15411,VEE_MineralDevoid,,
15411,VEE_DeepOreDevoid,,
15416,VEE_MineralDevoid,,
15416,VEE_DeepOreDevoid,,
15419,VEE_MineralDevoid,,
15419,VEE_DeepOreDevoid,,
15422,VEE_MineralDevoid,,
15422,VEE_DeepOreDevoid,,
15425,VEE_MineralDevoid,,
15425,VEE_DeepOreDevoid,,
15428,VEE_MineralDevoid,,
15428,VEE_DeepOreDevoid,,
15431,VEE_MineralDevoid,,
15431,VEE_DeepOreDevoid,,
15442,VEE_MineralDevoid,,
15442,VEE_DeepOreDevoid,,
15445,VEE_MineralDevoid,,
15445,VEE_DeepOreDevoid,,
15448,VEE_MineralDevoid,,
15448,VEE_DeepOreDevoid,,
15451,VEE_MineralDevoid,,
15451,VEE_DeepOreDevoid,,
15470,VEE_MineralDevoid,,
15470,VEE_DeepOreDevoid,,
15473,VEE_MineralDevoid,,
15473,VEE_DeepOreDevoid,,
15488,VEE_MineralDevoid,,
15488,VEE_DeepOreDevoid,,
15491,VEE_MineralDevoid,,
15491,VEE_DeepOreDevoid,,
15500,VEE_MineralDevoid,,
15500,VEE_DeepOreDevoid,,
15503,VEE_MineralDevoid,,
15503,VEE_DeepOreDevoid,,
15506,VEE_MineralDevoid,,
15506,VEE_DeepOreDevoid,,
15509,VEE_MineralDevoid,,
15509,VEE_DeepOreDevoid,,
15512,VEE_MineralDevoid,,
15512,VEE_DeepOreDevoid,,
15515,VEE_MineralDevoid,,
15515,VEE_DeepOreDevoid,,
15518,VEE_MineralDevoid,,
15518,VEE_DeepOreDevoid,,
15521,VEE_MineralDevoid,,
15521,VEE_DeepOreDevoid,,
15524,VEE_MineralDevoid,,
15524,VEE_DeepOreDevoid,,
15527,VEE_MineralDevoid,,
15527,VEE_DeepOreDevoid,,
15530,VEE_MineralDevoid,,
15530,VEE_DeepOreDevoid,,
15536,VEE_MineralDevoid,,
15536,VEE_DeepOreDevoid,,
15539,VEE_MineralDevoid,,
15539,VEE_DeepOreDevoid,,
15542,VEE_MineralDevoid,,
15542,VEE_DeepOreDevoid,,
15545,VEE_MineralDevoid,,
15545,VEE_DeepOreDevoid,,
15548,VEE_MineralDevoid,,
15548,VEE_DeepOreDevoid,,
15551,VEE_MineralDevoid,,
15551,VEE_DeepOreDevoid,,
15554,VEE_MineralDevoid,,
15554,VEE_DeepOreDevoid,,
15557,VEE_MineralDevoid,,
15557,VEE_DeepOreDevoid,,
15560,VEE_MineralDevoid,,
15560,VEE_DeepOreDevoid,,
15562,Dunes,,
15563,VEE_MineralDevoid,,
15563,VEE_DeepOreDevoid,,
15563,Dunes,,
15564,Dunes,,
15566,VEE_MineralDevoid,,
15566,VEE_DeepOreDevoid,,
15569,VEE_MineralDevoid,,
15569,VEE_DeepOreDevoid,,
15584,VEE_MineralDevoid,,
15584,VEE_DeepOreDevoid,,
15590,VEE_MineralDevoid,,
15590,VEE_DeepOreDevoid,,
15593,VEE_MineralDevoid,,
15593,VEE_DeepOreDevoid,,
15600,VEE_MineralDevoid,,
15600,VEE_DeepOreDevoid,,
15610,VEE_MineralDevoid,,
15610,VEE_DeepOreDevoid,,
15616,Caves,,
15618,Caves,,
15623,VEE_MineralDevoid,sw_DeadSarlacc,
15623,VEE_DeepOreDevoid,sw_DeadSarlacc,
15623,sw_DeadSarlaccCave,sw_DeadSarlacc,
15623,sw_DeadSarlaccCave,sw_DeadSarlacc,
15633,Caves,,
15634,VEE_Cenotes,VEE_Cenotes,
15634,VEE_Cenotes,VEE_Cenotes,
15684,AncientGarrison,AncientGarrison,
15748,Caves,,
15749,Caves,,
15751,Caves,,
15770,VEE_DustBowl,VEE_DustBowl,
15770,VEE_PlantLife_Decimated,VEE_DustBowl,
15770,VEE_Fertility_Reduced,VEE_DustBowl,
15770,VEE_DustStorms,VEE_DustBowl,
15771,VEE_MineralDevoid,,
15771,VEE_DeepOreDevoid,,
15775,Plateau,Plateau,
15782,VEE_MineralDevoid,,
15782,VEE_DeepOreDevoid,,
15789,VEE_MineralDevoid,,
15789,VEE_DeepOreDevoid,,
15815,VEE_MineralDevoid,,
15815,VEE_DeepOreDevoid,,
15822,VEE_MineralDevoid,,
15822,VEE_DeepOreDevoid,,
15824,Dunes,,
15825,VEE_MineralDevoid,,
15825,VEE_DeepOreDevoid,,
15828,VEE_MineralDevoid,,
15828,VEE_DeepOreDevoid,,
15831,VEE_MineralDevoid,,
15831,VEE_DeepOreDevoid,,
15836,Dunes,,
15837,VEE_MineralDevoid,,
15837,VEE_DeepOreDevoid,,
15837,Dunes,,
15838,Dunes,,
15840,VEE_MineralDevoid,,
15840,VEE_DeepOreDevoid,,
15840,Dunes,,
15841,Dunes,,
15842,Dunes,,
15843,VEE_MineralDevoid,,
15843,VEE_DeepOreDevoid,,
15843,Dunes,,
15844,Dunes,,
15845,Dunes,,
15846,VEE_MineralDevoid,,
15846,VEE_DeepOreDevoid,,
15847,Dunes,,
15848,Dunes,,
15849,VEE_MineralDevoid,,
15849,VEE_DeepOreDevoid,,
15849,Dunes,,
15850,Dunes,,
15851,Dunes,,
15854,VEE_MineralDevoid,,
15854,VEE_DeepOreDevoid,,
15857,VEE_MineralDevoid,,
15857,VEE_DeepOreDevoid,,
15862,VEE_MineralDevoid,,
15862,VEE_DeepOreDevoid,,
15870,VEE_DustBowl,VEE_DustBowl,
15870,VEE_PlantLife_Decimated,VEE_DustBowl,
15870,VEE_Fertility_Reduced,VEE_DustBowl,
15870,VEE_DustStorms,VEE_DustBowl,
15882,VEE_MineralDevoid,,
15882,VEE_DeepOreDevoid,,
15889,VEE_MineralDevoid,,
15889,VEE_DeepOreDevoid,,
15904,VEE_MineralDevoid,,
15904,VEE_DeepOreDevoid,,
15905,sw_DeadSarlaccCave,sw_DeadSarlacc,
15905,sw_DeadSarlaccCave,sw_DeadSarlacc,
15933,Mountain,,
15934,Mountain,,
15935,Chasm,,
15937,DryGround,,
15945,DryGround,,
15950,Chasm,,
15951,Cliffs,,
15952,Chasm,,
15953,VEE_SaltPlains,,
15955,DryGround,,
15957,DryGround,,
15958,DryGround,,
15960,VEE_SaltPlains,,
15961,AncientHeatVent,,
15963,Cliffs,,
15964,Cliffs,,
15965,VEE_SaltPlains,,
15967,DryGround,,
15970,VEE_MineralDevoid,,
15970,VEE_DeepOreDevoid,,
15973,VEE_MineralDevoid,,
15973,VEE_DeepOreDevoid,,
15976,VEE_MineralDevoid,,
15976,VEE_DeepOreDevoid,,
15979,VEE_MineralDevoid,,
15979,VEE_DeepOreDevoid,,
15982,VEE_MineralDevoid,,
15982,VEE_DeepOreDevoid,,
15985,VEE_MineralDevoid,,
15985,VEE_DeepOreDevoid,,
15988,VEE_MineralDevoid,,
15988,VEE_DeepOreDevoid,,
15991,VEE_MineralDevoid,,
15991,VEE_DeepOreDevoid,,
15994,VEE_MineralDevoid,,
15994,VEE_DeepOreDevoid,,
15997,VEE_MineralDevoid,,
15997,VEE_DeepOreDevoid,,
16000,VEE_MineralDevoid,,
16000,VEE_DeepOreDevoid,,
16003,VEE_MineralDevoid,,
16003,VEE_DeepOreDevoid,,
16012,Mountain,,
16013,Chasm,,
16014,Cliffs,,
16015,VEE_MineralDevoid,,
16015,VEE_DeepOreDevoid,,
16018,VEE_MineralDevoid,,
16018,VEE_DeepOreDevoid,,
16021,VEE_MineralDevoid,,
16021,VEE_DeepOreDevoid,,
16040,DryGround,,
16041,DryGround,,
16042,DryGround,,
16042,ToxicLake,,
16043,DryGround,,
16044,DryGround,,
16045,VEE_SaltPlains,,
16051,VEE_MineralDevoid,,
16051,VEE_DeepOreDevoid,,
16053,DryGround,,
16056,DryGround,,
16057,VEE_SaltPlains,,
16058,VEE_SaltPlains,,
16060,VEE_SaltPlains,,
16063,VEE_MineralDevoid,,
16063,VEE_DeepOreDevoid,,
16068,VEE_MineralDevoid,,
16068,VEE_DeepOreDevoid,,
16071,VEE_MineralDevoid,,
16071,VEE_DeepOreDevoid,,
16074,VEE_MineralDevoid,,
16074,VEE_DeepOreDevoid,,
16076,DryGround,,
16077,VEE_SaltPlains,,
16079,AncientHeatVent,,
16080,VEE_SaltPlains,,
16081,VEE_SaltPlains,,
16082,DryGround,,
16084,VEE_SaltPlains,,
16085,VEE_SaltPlains,,
16086,VEE_SaltPlains,,
16087,VEE_SaltPlains,,
16092,DryGround,,
16095,VEE_MineralDevoid,,
16095,VEE_DeepOreDevoid,,
16098,VEE_MineralDevoid,,
16098,VEE_DeepOreDevoid,,
16101,VEE_MineralDevoid,,
16101,VEE_DeepOreDevoid,,
16102,DryGround,,
16107,VEE_MineralDevoid,,
16107,VEE_DeepOreDevoid,,
16114,Caves,,
16116,Caves,,
16124,Caves,,
16125,Caves,,
16127,Caves,,
16133,Caves,,
16137,Caves,,
16140,Caves,,
16141,Caves,,
16142,Caves,,
16143,Caves,,
16146,Caves,,
16147,Caves,,
16161,Caves,,
16169,Mountain,,
16190,Caves,,
16192,Caves,,
16199,Caves,,
16222,Caves,,
16224,Caves,,
16225,Caves,,
16228,Caves,,
16229,Caves,,
16242,Caves,,
16244,Caves,,
16245,Caves,,
16246,Caves,,
16247,Caves,,
16265,Caves,,
16271,Caves,,
16272,Caves,,
16273,Caves,,
16274,Caves,,
16276,Caves,,
16292,Caves,,
16296,VEE_RockRidge,VEE_RockRidge,
16310,Caves,,
16324,Caves,,
16326,Caves,,
16327,AncientRuins_Frozen,FrozenRuins,
16327,AncientRuins_Frozen,FrozenRuins,
16354,Hollow,Hollow,
16356,Cavern,Cavern,
16362,Mountain,,
16363,Mountain,,
16365,Mountain,,
16366,Mountain,,
16367,Mountain,,
16368,Mountain,,
16370,Mountain,,
16371,Mountain,,
16372,Mountain,,
16373,Mountain,,
16374,Mountain,,
16375,Mountain,,
16397,Mountain,,
16398,Caves,,
16398,MineralRich,,
16400,AncientRuins,Ruins,
16400,AncientRuins,Ruins,
16415,Caves,,
16416,Caves,,
16427,AncientWarehouse,AncientWarehouse,
